Sentence,Formal_20
"Guillermo Coria defeated Alberto Martín 6 -- 3 , 3 -- 6 , 6 -- 2","Guillermo Coria emerged victorious over Alberto Martn with a score of 6 -- 3, 3 -- 6. 6 altogether 2 - 3 as Guilloca Martio defeated him 6 + 3 3 + 2 -- 7... 6 ( 2 + 4), Albert Omar beaten by Guillém O'Brien with an equalizer 6 months later."
The Red Bulls lost but made the 1st round of the playoffs .,"Although the Red Bulls didn't win, they did make it to the first round of the playoffs."
12 January 1978 : Cambridge United manager Ron Atkinson is appointed as manager of West Bromwich Albion .,"On January 12, 1978, Ron Atkinson, who had previously managed Cambridge United, is given the nod to become the manager of West Bromwich Albion."
"In 1979 he had his best year on tour , making a quarter-finals in Atlanta , Johannesburg and Tel Aviv .","In 1979, he reached the quarter-finals in the 1979 Atlanta, 1979 Johannesburg, and Tel Aviv matches, which was his best year on tour."
The next version was created by Robert Fuller 's brother Ron in 1986 .,"In 1986, Ron, the sibling of Robert Fuller, developed the next version, which was produced by him in 1986."
The temple serves as a cultural and religious centre for Korean Hindus and immigrants from the South Asian countries .,The temple is a significant cultural and religious hub for both Korean Hindus and South Asian countries who emigrate from other parts of the world to Korea.
"The clubhouse was built by Curtis , for the then sum of $ 60,000 , and rented it for a large charge to the club .","Curtis constructed the clubhouse, which was a rental for the rented premises, for $ 60,000 and billed Curitis remunerated for extending the rental period."
"Mitsuhisa Ishikawa and Tomohiko Ishii from Production I.G , Danny Choo , Kaname , and Tasha with Miyuko from Korea were special guests for the event .","The occasion was attended by special guests including Mitsuhisa Ishikawa and Tomohiko Ishii from Production I.G, Danny Choo - the host of the event, Kaname's' Ka and Tasha and Miyuko from Korea."
Vempati Chinna Satyam ( 15 October 1929 - 29 July 2012 ) was an Indian dancer and guru of the Kuchipudi dance form .,"Vempati Chinna Satyam, a Kuchipudi guru, was an Indian who was born on October 15, 1929 and lived until his death in 1992. He was primarily renowned for his mastery of the KuChiudi or Cha Chaparo and was one of its earliest practitioners."
This incident was later celebrated and is now commemorated in Egypt on 25 January of every year as National Police Day .,This incident was later commemorated and is now recognized as National Police Day in Egypt on 25 January of every year.
Udaipur is a town in the Indian state of Madhya Pradesh near Ganj Basoda .,"In the Indian state of Madhya Pradesh, Udaipur is a town situated near Ganj Basod whose name owes its connection to the ancient fortress of Udurpatra, situated on the eastern side of the Himalayas."
"He was then replaced by Heraclius , a first cousin of Nicetas , and was forced to take monastic vows .","He was then replaced by Heraclius, a first cousin of Nicetas, who was obliged to take monastic vows."
"First , describe the areas with high pollen values instead of the areas with low pollen .","In general, identify the regions with the highest pollen levels rather than the ones with low pollination."
"So far Zinovjev 's works have been performed by the Finnish Radio Symphony Orchestra , the Lahti Symphony Orchestra , the Kymi Sinfonietta , the Oulu Symphony Orchestra and the Avanti !","The Finnish Radio Symphony Orchestra, the Lahti Symphony Or, and the Kymi Sinfonietta have also performed works by Zinovjev, with the Oulu SymphonyOf course and even the Avanti taking their place!"
"It was designed by Richard Creed , built by Collins and Geoffrey and equipped by George Edwards of Monmouth .","It was designed by Richard Creed, constructed by Collins and Geoffrey, and furnished by George Edwards of Monmouth."
"McCall and Lesiuk left the band in the summer of 2007 , with McCall being replaced by Steven Tosh on drums and Jamie Macleod took over the bass tasks .","In the summer of 2007, McCall and Lesiuk withdrew from the group, with McCalazza being replaced by Steven Tosh on the drums and Jamie Macleod taking on some of the bass duties."
"In 1886 , Miles replaced General George Crook as commander of the armed forces fighting Geronimo , a Chiricahua Apache leader , in the Department of Arizona .","In the Department of Arizona in 1886, Miles took over from General George Crook as commander of the armed forces in a battle against Geronimo, formerly occupying the Chiricahua Apaches, in the District of Columbia."
"Barshi , is an earth dam on the local river near Pathari Dam , Solapur district in the state of Maharashtra in India .","An earth dam is erebuting on the nearby river near Pathari Dam, in the state of Maharashtra's Solapur district, near the Pathali Dam, and is an earth Dam on a river called Barshi."
"He married Mary , the daughter of Brooke of Selston , Nottingham , and was succeeded by his eldest son , Richard .","He wed Mary, the daughter of Brooke of Selston, Nottingham., and was succeeded by his eldest son – Richard — to whom he remained after the marriage."
Luk or Loke is the Chinese romanization of several ( but not all ) Cantonese surnames that are romanized as Lu in Mandarin .,"Some Cantonese surnames that are romanized as Lu in Mandarin are also romanslated as Loke, Lok, and Luk, respectively, in Chinese."
"The correct rotations of the cube , which can be characterized by permutations of the body diagonals , are also described by conjugation in `` S '' .","In  S '', the correct rotations of the cube are also described by conjugation in a similar way to - S """"."
"For example , in amphibians Cerberus is expressed in the anterior dorsal endoderm and in mice it is expressed in the anterior visceral endoderm .","In the ambassia and amphibians, Cerberus is found in the anterior dorsal endoderm, while in mice it is inthe anterior visceral in endomes."
"He did clinical training at the Middlesex Hospital in London , and qualified as a medical doctor in 1943 .","At the Middlesex Hospital in London, he received clinical training and eventually became a medical doctor in 1943."
Sunny cut the track in November 1973 with Roger Greenaway producing while Chris Gunning provided the arrangement and conducted .,"In November 1973, Sunny and Roger Greenaway provided the production, while Sunny cut the track and Chris Gunning provided arrangements and conducted."
Damon Knight ( quoted by James Blish ) said about the interpretation of Knight 's story :,"According to James Blish, Damon Knight's statement on the interpretation of Knight’s story was:"
"The film is about Rafael , a new singer in Malayalam film industry .","The story of Rafael, a new Malayalam film industry newcomer, is the subject of the movie."
It was the third season broadcast more than two years after the family edition and more than three years after the first celebrity edition .,"It was broadcasted in its third season, more than two years after the family edition and more over three years later after a first celebrity edition."
"He died on 19 September 1891 in Gallatin , Tennessee , and received a Masonic in Gallatin .","He passed away on 19 September 1891 in Gallatin, Tennessee, and was granted a Masonic certificate in the town."
The wrestler then jumps around and swings forward to fall back and let the opponent 's head drop into the mat .,"After a quick swoop of the wrestler's body, the grappling member springs forward to fall back and the other wrestleed back to the mat, allowing their head to drop to their mat."
She moved with her parents from Finland to Estonia at the age of 3 years and is currently living in Helsinki .,"At the age of 3, she relocated with her parents from Finland to Estonia and is now based in Helsinki with their daughter."
"The town is situated at the western end of the `` Horta de València '' , on the right bank of the river Turia .","At the right bank of the river Turia, on the western side of a narrow thoroughfare called the  Horta de València '', lies the town, situated at the eastern end of this ancient town."
"Many of the demons in Solomon 's encounters are of Greek , Christian , Jewish , Egyptian , Arabic , and other traditions .","Many demons, including those of Greek, Christian a type, Jewish / Jewish, Egyptian 1/1/3rd class, and other traditions, deceive Solomon in his encounters."
The administrative region of Chenzhou in the Tang dynasty is under the administration of modern Zhoukou in eastern Henan :,"In the Tang dynasty, the administrative region of Chenzhou was administered by modern Zhoukou in eastern Henan, while modern Chengzhou is administered in western Hebei, a region that was ruled by the Zhu family during the 13th century."
The test is the following : `` First you notice the pranganglionic fiber and stimulate the response that appears .,"The test is as follows:  Initially, you detect the pranganglionic fiber and trigger the resulting response."
Ukhrul is also a tourist hotspot in the state of Manipur .,"Also in the state of Manipur, Ukhrul is a well-known tourist destination and Ugars' main attraction."
"Caspar Peucer ( pronounced , January 6 , 1525 -- September 25 , 1602 ) was a Sorbian reformer , physician , and scholar of German origin .","Caspar Peucer, a German physician, scholar, and reformer, was born in Sorbia on January 6, 1525, in the Czech Republic and died in Germany on September 25, 1602."
"Cornelius Olatunji Adebayo is a former senator of Nigeria , who was governor and later became head of the Nigerian Federal Ministry of Communications .","Former Nigerian senator and former governor of the country, Cornelius Olatunji Adebayo, who later became the head of a new agency, the NigeriaNigerian Federal Ministry of Communications, is Cornelia Oltumini Adeyebay."
"Massachusetts voted for Harry S. Truman in 1928 , for Al Smith four times in the 1930s and 1940s , and for Franklin D. Roosevelt in 1948 .","In 1928, Massachusetts voted for Harry S. Truman in the 1928 election, in 1930s and 1940s, for Al Smith in four elections, and in 1948, they backed Franklin D. Roosevelt."
Ibn Amira was born at Alzira in the province of Valencia .,"Ibn Amira was a native of Alzira in the province of Valencia, where he was born."
"If we use an alternating Turing machine , we have the resource ATIME .","At time, is the resource that is available when we use an alternating Turing machine with an input that can handle Turbine technology."
"On November 13 , 2016 , David Machado was murdered in Fox Grove Park near the city of Hughson by Dennis Wallace .","In the early hours of November 13, 2016, Dennis Wallace fatally shot and killed David Machado in Fox Grove Park near Hughson, New Jersey. The killing took place on November 13."
"On his death in 1946 , his papers on this project were uniformly in a still rough state .","When he died in 1946, his papers on the project were still in a rough state and unfinished."
"Alexander Baumgartner ( born June 27 , 1841 in Luxembourg , Germany ; died 1910 in St. Gallen , Switzerland ) was a poet and writer on the history of literature .","A noted German and a writer of the history of literature, Alexander Baumgartner was not only renowned for his writing and poetry, but also for the critical considerations and analysis that were often posed by literary critics or historians."
Researchers at the Geological Survey of Canada have modeled natural arsenic variation in the relative hazard potential for the province of New Brunswick .,The Geological Survey of Canada has developed a model of the variation in natural arsenic variation within the relative hazard potential of New Brunswick province.
"The airline was developed by Irelandia , which also formed other five airlines , namely VivaColombia , Ryanair , Allegiant Air , VivaAerobus and Tigerair .","It was developed by Irelandia, which also formed other five airlines - VivaColombio, Ryanair ; Allegiant Air  whose parent company is now BHCI (TeatrulTeatrul Theatre), vivaAerobus (2005) & Virgobus (both domestically operated by Virgin Atlantic), and Tigerair (funded by Iberia)."
The river Geamărtălui is a tributary of the River Breaza in Romania .,"In the Romanian region, the Geamărtălui river is a tributary of the River Breaza and carries water from the river Gealmărnăi."
It was bought by C. R. Gregory in 1834 in the monastery of Saba . Robert Curzon saw it in 1883 .,C. R. Gregory acquired it in the monastery of Saba in 1834 and Robert Curzon later saw it 1883.
"Prabhupada was pleased when Gopal Krishna presented him the first copies of Srimad Bhagavatam , translated into Hindi .","Prabhupada was ecthroperated when Gopal Krishna gave him the first copies of Srimad Bhagavatam in Hindi, which had been translated into the language of Pranavhuna and were deemed to be of good quality by him."
St.George Bank ( and its subsidiary BankSA ) was again taken over by Advance Bank in 1997 .,"In 1997, Advance Bank again re-acquired St.George Bank (and its BankSA) and its subsidiary BankPA."
"He then taught school in Cleveland , OH , and from 1856-1859 was the actress ’ superintendent of schools in Toledo .","Following that, he taught in Cleveland, Ohio, and served as the superintendent of schools in Toledo from 1856-1859, as portrayed in the actress’ biography."
"The poem is preserved in four contemporary manuscripts , one of which is fragmentary :","In the presence of four contemporary manuscripts, including a fragment, the poem is preserved, with one of them being untouched."
Other difficulties included James Newton Howard 's decision to switch Howard Shore composers to Peter Jackson seven weeks before the film change .,"The decision to change the Howard Shore composers' monikers from James Newton Howard to Peter Jackson, even before the change, was met with other difficulties, including James' choice of director James N. Howard and his wife Yvonne when he was a young man."
Dusty Baker became the first black manager to participate in a World Series since Cito Gaston for Toronto in and .,"The first time a black manager participated in Series until Cito Gaston for the Toronto in and, with Dusty Baker becoming the first to do so after he threw the easiest time in the American League until Dustin Pedrosa in April of this year."
"Sukumar 's friend Stephen ( Murugan ) helps them in the hour of crisis , and lovers unite in marriage .","Sukumar's comrade Stephen ( Murugan ) intervenes during the time of apprehension, assisting them to reconcile, and lovers marry."
"Dr. Adams left Miss Sarah Hunt , with whom he married a daughter , married B. Hyatt in 1788 , esq .","In addition, Dr. Adams, who had a daughter with Miss Sarah Hunt and had previously been married to heiresses, married B. Hyatt in 1788, ed."
"It is sometimes used as reductio ad absurdum of the well-known argument of design , which runs as follows :","As a reductio  d'ad absurdum, it is sometimes cited as an example of the well-known argument of design, which goes like this:"
Kudawa is a village and village development committee in the Narayani zone in the Bara - district of south-east Nepal .,"In the Narayani zone of the Bara district of south-east Nepal, there is a village and village development committee named as Kudawa, which is responsible for overseeing the village & village growth."
"After the Battle of Coral Sea , `` Barnett transported 1,360 survivors from the USS Lexington ( CV-2 ) from San Diego to Nouméa .","In the aftermath of the Battle of Coral Sea, Barnett conveyed 1,360 survivors from San Diego to Nouméa on the USS Lexington (CV-2) from his encampment in San Francisco."
"Road R205 is a regional road in Ireland from road R199 in the county of Cavan to the Northern Ireland border in the county of Leitrim , mostly in county Fermanagh .","From the county of Cavan to the Northern Ireland border in Leitrim, on the R205 regional road in Ireland, it runs from the road R199 in the County of Cairns to road L199, mostly in county Fermanagh."
Schliemann detected five shafts and cleared them as the graves mentioned by Pausanias .,Schliemann identified five shafts and verified them as the graves mentioned by Pausanias.
"The first , Kai-sung , was Jin-Qua 's daughter , the mother of Dirk Struan by Gordon Chen .","The first, Kai-sung, was the daughter of Jin-Qua, the mother of Dirk Struan by Gordon Chen."
In 1974 the urban district was merged with Repton Rural District and part of South East Derbyshire Rural District to form the present South Derbyshire District .,"In 1974, the urban district was merged with Repton Rural District and a part of South East Derbyshire Rural district to form the current South Derbyry District."
"For example , Cerberus is expressed in amphibians in the anterior visceral endoderm , and in mice it is expressed in the anterior dorsal endoderm .","In the anterior visceral endoderm, Cerberus is present in the cilia, and in amphibians, it is located in their anterior visacerals, while in mice, the same type is found in both the front and front ends."
"Abraham Hart was president , and Mayer Sulzberger secretary , of the board of trustees .","The board of trustees was composed of Abraham Hart as the president and Mayer Sulzberger as secretary, with Abraham H. being the chairman and Abraham S. Hart serving as president."
"He collaborated with contemporary architects such as Giovan Giacomo Di Conforto , Bartolomeo Picchiatti and Francesco Grimaldi .","He worked with contemporary architects such as Giovan Giacomo Di Conforto, Bartolomeo Picchiatti and Francesco Grimaldi."
"Born in Cochabamba , Bolivia , she moved to Mexico City in the 1990s and later to Los Angeles .","In the 1990s, she relocated from Cochabamba, Bolivia, to Mexico City, and later to Los Angeles, having been born in Cochoba, Colombia."
"Born in Leiden , de Ruiter has played for FC Utrecht , FC Den Bosch , Excelsior , RKC Waalwijk and FC Emmen .","De Ruiter, who was born in Leiden, has previously represented Belgium on the international and international levels for various other teams and clubs, including FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk and FC Emmen."
"Vermont is bordered by Mitcham to the north , Nunawading and Forest Hill to the west , Vermont South to the south and Wantirna and Ringwood to the east .","To the north of Vermont, there is Mitcham to the west, Nunawading and Forest Hill to its west, Vermont South to their south, and Wantirna and Ringwood to it east."
"Dr. Julio Square Junqueira was the first to be built in Arapongas , was named after Dr. Julio Junqueira named after the first mayor of Arapongas .","The initial structure in Arapongas, Dr. Julio Square Junqueira, was named after Dr, Julius Junquer, the first mayor of Araponga del Cochestre, and was also the inaugural one."
Prakash Raj also joined the team in August 2017 to allegedly play the role of producer Aluri Chakrapani .,"In August 2017 Prakash Raj was also added to the team to reportedly act as the new producer, Aluri Chakrapani, in what is believed to be a pivotal role."
"Meridian consists of the residents of Daykin , Alexandria , Western , Fairbury and Tobias , creating the 303 Nebraska School District .","Meridian, consisting of the inhabitants of Daykin, Alexandria., Western ; Fairbury & Tobias forming the 303 Nebraska School District notwithstanding, is a district within the state of Nebraska."
"July is , on average , the coldest month , the hottest in January .","The average temperature in July is the coldest, while it is hottest in January."
Another way to regulate the population of deer is to control the fertility rate .,Controlling the fertility rate is another approach to control deer population.
The first round took place in the weekend of 23 - 25 September 2011 in Slovakia ( Prievidza ),In the Slovakian region of Prievidza (On 23 - 25 September 2011) the first round of the competition took place over the weekend of 23 to 25 October 2011.
"He married Marie Magdalene Schweigaard , daughter of Tellef Dahll Schweigaard , niece of the leading politician Anton Martin Schweigaard and Aunt of later Prime Minister Christian Homann Schweigaard .","He wed his wife, Marie Magdalene Schweigaard, who was the daughter of Tellef Dahll Schweiganard, the niece of the prominent politician Anton Martin Schweiger, and the aunt of former Prime Minister Christian Homann Schweigeard."
"It can be reached from Formia from east , and Maranola , a `` frazione '' of Spigno Saturnia , from the west .","It can be accessed from Formia in the east and Maranola, a  frazione '' of Spigno Saturnio, in Italy, from the west."
"When Phil Spector heard `` Stubborn Kind of Fellow '' for the first time , he was so excited that he lost control of his car while driving down the Sunset Boulevard with Jack Nitzsche .",The first time Phil Spector and Jack Nitzsche sat down to see the Stubborn Kind of Fellow on the SRGA was so much fun that Spektor was unable to keep his car from thumping out the first few minutes and running down Sunset Boulevard to meet Jack and get excited.
Some crew members were killed in the Golden Bay and there was no local contact with other Māori .,There was no local interaction with other Mori and some crew members were killed in the Golden Bay.
The single was announced on 31 October 2015 and was released on 13 November 2015 .,"On 31 October 2015, the single was unveiled and then finally released on 13 November 2015 after its announcement on 31 November 2015."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"Hazel was the main character in the new TV-series ""Dead Gorgeous"", which starred Harrington as the younger sister of Alexandra Coppinger."
Some of them are described here and some of them are linked under `` External links '' below .,Some of them are summarized here and others are accompanied by  External links '' below.
"In Scottish football , semi-professional teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Most of the teams that are below the Scottish Championship and at all levels below just the Scotland Premiership are semi-professional in their involvement in Scottish football, with most of those below only the semi professional level."
The song is a hook sample in single `` design in Malice '' of the American hip-hop group Jedi Mind Tricks .,"The composition of the emulation ""Malice"" by Jedi Mind Tricks, an American hip-hop group, is a separate hook sample in the ""Second-Art"" type, as is the concept of  design."
"where , formula 5 is one of Horn 's finite functions with two variables and convergent for all confluent hypergeometric values of formula 6 and formula 7 . It is given by :","For example,, where."
"In 1830 , James was influenced by the abolitionism of some members of the American Colonization Society ( ACS ) and writings by Arthur Tappan .","Some members of the American Colonization Society (ACS) and writings of Arthur Tappan had an aversion towards James, causing him to be influenced by their abolitionism in 1830 and James' subsequent exposure to them in the early 20th century."
"They were developed by Namco Bandai and published by CyberConnect2 , beginning with `` Naruto : Ultimate Ninja '' in 2005 .","They were created by Namco Bandai and published by CyberConnect2, with the first being  Naruto : Ultimate Ninja '' published in 2005."
"The highway was cancelled on October 18 , 1954 , when FM 1241 was extended .","The extension of FM 1241 on October 18th, 1954, caused the highway to be cancelled, resulting in the cancellation of the road on that day."
The solar approach to this requirement is the use of solar panels in a conventional-powered aircraft .,"By incorporating solar panels into a conventional-powered aircraft, the solar approach is primarily aimed at fulfilling this requirement."
"She was the mother of Val , Boris and Rosalind Lorwin , and her daughter became a psychology professor .","Val and Boris and Rosalind Lorwin were the offspring of the late Victorian woman, who went on to become a psychology professor, along with her daughter."
"Indirect evidence of dark matter comes from its gravitational influence on dark matter , as no other particles of matter have been observed in laboratories .","Indirect evidence of dark matter is a result of the absence of other particles of matter detected in laboratories, which can be attributed to the gravitational influence of black matter on dark Matter."
He was replaced in successive coups by Olusegun Obasanjo ( 1975 ) and Murtala Mohammed ( 1976 ) .,"He was succeeded by Olusegun Obasanjo (in 1975) and Murtala Mohammed (against his permission in 1976), but he was replaced in a series of coups thereafter."
"McMillan spent two years in the Royal Medical Corp. at Tidworth -- and later at Didcot , where he ran an MRS for soldiers injured in the Korean War .","At Tidworth, McMillan served two years in the Royal Medical Corp. before moving to Didcot, where he later ran an MRS for soldiers injured in Korea during his time there."
"`` Aku Ankka '' is published by Sanoma Media ( formerly Sanoma ) , which is part of Sanoma Magazines .",""" Aku Ankka '' is a literary work published by Sanoma Media (formerly Sahoma) and part of Sanomie Magazines."
"Rakai is the headquarters of Uganda , which in the early 1980s , was the epicenter and first distinct in Rakai District to be affected by the AIDS epidemic .","Rakai, situated in the central part of Rakii District, is the administrative capital of Uganda, which was once the center and initial enclave in Raktai area to be impacted by the AIDS epidemic in its early 1980s."
The Asian activities became part of Ebel while the European activities were sold to Hong Kong entrepreneur Joseph Wong and are now part of Stelux Holdings .,"Ebel took over the aforementioned Asian activities, while the European activities were sold to Joseph Wong and are now part of Stelux Holdings."
"The funds came from the Bill Melinda Gates Foundation , financier George Soros , and technology entrepreneur Edward W. Scott .","The funding was provided by the Bill Melinda Gates Foundation, along with the financial contributions of the latter, George Soros, the former former President of The Wall Street Journal, and Edward W. Scott, a technology tycoon."
"Finale is a city in South Africa in the province of Mopani District Municipality , Limpopo .","Finale, which is a South African province of Mopani District Municipality in Limpopo province, is also known as Final."
"Rashidi was not charged , but he was detained by Moroccan authorities , when he was repatriated .","Although he was not charged, Rashidi was detained by Moroccan authorities upon his return, despite no charges being filed against him."
"He was appointed prosecuting attorney for Seneca County in 1824 , for Williams County in 1826 , and for Sandusky County in 1827 .","In 1824, he was appointed as the prosecuting attorney for Seneca County, and in 1826, in Williams County and Sandusky County."
Lake Georgetown is also a source of drinking water for Georgetown and the nearby town of Round Rock .,Both Georgetown and the nearby town of Round Rock depend on Lake Georgetown as their source of drinking water.
Holly was musically influenced by Elton John .,E. John had a significant impact on Holly's musical tastes as he was influenced by the latter.
"At the time of his death , David Cardinal Beaton was Lord Chancellor of Scotland , Archbishop of St Andrews , and Cardinal Legate in Scotland .","At the time of his death, David Cardinal Beaton was Lord Chancellor of Scotland, Archbishop of St Andrews. He was also the Archdeacon of the United Kingdom and the Deputation Delegate of INTEG."
Kjeld Deichmann died suddenly in 1963 and Erica closed the studio and gave up pottery .,"In 1963, Kjeld Deichmann's untimely death caused Erica to close the studio and relinquish pottery."
"However , Michael Jackson , Prince , and Madonna were influences on the album .","The influence of Michael Jackson, Prince & Madonna on the resulting album was not omitted from the album, but rather abrasive."
"The only tram depot is at Miraflores . Termini are San Antonio , and Oriente .","At the only nearby tram and bus termini, Miraflores, there is one, with the terminologies of San Antonio and Oriente being the other."
"He also helped to establish meditation centers throughout North , Central and South America as well as in Europe .","He also aided in the establishment of meditation centers in North, Central and South America as well as in Europe."
"In Sri Lanka , the title of Chartered Accountant ( CA Sri Lanka ) can be used by only members of the Institute of Chartered Accountants of Sri Lanka .","In Sri Lanka, only Chartered Accountants ( CA Sri Srilaks) from the Institute of Counties and Licencing (ICC) are authorized to use the designation of CA (Chartered Adviser) to themselves as a member of the Sri lankan Institute."
"Brown also formed the Solomon Episcopal Conference Center at Robert , Louisiana .","In addition, Brown created the Solomon Episcopal Conference Center in Robert, Louisiana, which was also named after the site of the first Solomon & First Baptist Churches in the United States."
"Lobethal Bierhaus is a regional beer brewery , with German style influences .","A regional beer brewery with a focus on German style is the Lobethal Bierhaus, which has ties to the German-style German regional brewery movement."
Financial regulators sometimes share the worldview of their regulated entities through sectoral regulation .,Sectoral regulation may be used by financial regulators to mirror the perspective of their regulated entities in regard to their own worldview.
"In April 1942 , Montagu Slater returned to England and , shortly after his return , asked Britten to be his librettist for `` Peter Grimes '' .","In April 1942, Montagu Slater, who had returned to England that same year, asked Britten to be his libretto for  Peter Grimes, shortly after his return."
Three years later he won a silver medal in the same competition at the European Championship in Hahnenklee for West Germany .,"At the European in Hahnenklee for West Germany, he won a silver medal in the same event three years later."
"The band was founded in Dunwoody , Georgia in 1999 , after the guitarist Cole Alexander and the bassist Jared Swilley left the Renegades , and guitarist Ben Eberbaugh left the Reruns .","In 1999, the Renegades were left by their lead guitarist and other bassist Jared Swilley, while Ben Eberbaugh left the Reruns and joined the band. The band was founded in Dunwoody, Georgia, after forming in 1999."
Some of them are described here and some of them are linked under `` External links '' below .,Some of them are summarized here and others are accompanied by  External links '' below.
"The second editor is Herbert Wessels ( since 2009 ) , editor in chief is Markus Ermert ( since 2002 ) .","Since 2009, Herbert Wessels has been the second editor and Markus Ermert is the editor in chief."
Ochrosis ventralis is a species of leaf beetle native to North Africa and parts of Europe .,"A type of leaf beetle, Ochrosis ventralis, is indigenous to North Africa and certain parts of Europe and is known for its small scales."
Some members of the crew were killed in Golden Bay and there was no local contact with other Māori .,There was no local interaction with other Mori and some of the crew died in Golden Bay.
These three paternal dynasties governed the Kingdom of Waalo with the maternal family Mbooj .,The Kingdom of Waalo was ruled by the maternal Mbooj dynasty and there were three paternal dykes residing in the Kingdom.
"In the early 1950s , Fiaminghi began creating works that were abstract art and incorporated elements of constructive art .","Fiaminghi's work, which was primarily abstract art with a constructive art sensibility, was initiated by him in the early 1950s."
The Pennsylvania Route 268 leads from the west end of the bridge south to Parker and to the north to Emlenton .,"From the western end of the bridge, the Pennsylvania Route 268 travels south to Parker and north to Emlenton."
"His name , Afolabi , is `` Born into wealth `` . His nickname in Nigeria means Robocop because of his stiff movements .","Afolabi, also known as  Born into a frugal life, is also referred to as Robocop in Nigeria due to his stifling movements."
"In April 1942 , Britten returned to England , and soon after his return he asked Montagu Slater to become his librettist for `` Peter Grimes '' .","In the spring of 1942, Britten returned to England and requested Montagu Slater to serve as his libretto for  Peter Grimes's work."
"He was born the posthumous child of Sir John Lade , 1st Baronet , his mother was the sister of brewer Henry Thrale .","He was born to Sir John Lade, 1st Baronet and his late mother, who was the sister of brewer Henry Thrale."
"The exception was between late 2005 and 2009 , when he played in Sweden with Carlstad United BK , Serbia with FC Terek Grozny and the Russian FK Borac Čačak .","He was not the only one who made the significant exception, as he played for Carlstad United BK in Sweden, FC Terek Grozny in Serbia, and FK Borac aak in Russia from late 2005 to 2009."
The episode was written by Chuck Tatham and directed by Fred Savage .,"The writing of the episode was by Chuck Tatham, while Fred Savage was the director and co-director of Fred SAvage's The Unexpected Events."
The meeting is interrupted by the arrival of various messengers from various powerful or influential Mardukans in the city with many dinner invitations for the Prince .,The meeting is halted by the arrival of several messengers from various powerful or influential Mardukans in the city with numerous dinner invitations for the Prince.
"Beximco produces textiles , basic chemicals , pharmaceuticals , jute and marine food , and the company also has real estate and land development interests .","Beximco, which has a significant presence in the real estate and land development sectors, produces textiles, basic chemicals, pharmaceuticals, jute, and marine food."
`` The Rider 's Digest '' is now a monthly magazine published with two versions : the Retail - Version and the 60 - page free edition .,"The monthly publication of The Rider's Digest is now in its third year, and it is currently published in two versions: the Retail - Version and the 60 pg free edition."
"His wife was Klára Csabi , and their son Ferenc Wathay was also a famous commander and author of the `` Songbook of Ferenc Wathay '' .","Klára Csabi was the spouse of the late Ferenc Wathay, a well-known commander and the author of  Songbook of Ferent Wath ''. Their son, Feréna (Ferenna) Watsch, was also renowned for his role as he was able to carry out the eponymous task of writing the ""Songbook"" of his father."
"A ratio of 2.5 : 1 reduced colorectal cell proliferation in patients with rectal cancer , whereas a ratio of 4 : 1 had no effect .","In those with rectal cancer, a 2.5:1 colorectal cell proliferation ratio was found to be less effective than reducing colorell cell division by 2.5 : 1, while comparing the results with. A ratio of 4 minus 0 showed that detecting RA did not affect the survival rate of patients with cancer."
"He was born Charles Wyndham Standing in London , England and died in Los Angeles , California .","Charles Wyndham, also known as Charles, was born and died in Los Angeles, California, while residing in London."
"Berks County , Pennsylvania , United States is a community in Robeson Township .","Berks County, Pennsylvania, United States is where the Robeson Township community is situated, and it is located in the vicinity of Bercs Cove."
"Vermont is bordered to the north by Mitcham , to the west of Nunawading and Forest Hill , to the south by Vermont and to the east by Wantirna and Ringwood .","Mitcham, Nunawading, Forest Hill, Vermont, and Wantirna and Ringwood are the northern, western, south, east and west borders that the Vermont area shares with."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","The South Watuppa Pond, also known as Cook Pond or South West Watapa pond, is situated to the south east of Laurel Lake and to west of the Taunton River."
Only Ronnie Fields did not play a single game in the NCAA or the NBA .,"Ronnie Fields was the sole in-between hq for both the NCAA and the NBA, and he did not participate in any other NCAA or NBA games."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","In Kent, England, on October 6, 1899, Duncan McIntyre, the son of Captain Ivor Ewing McIntotych, was born in Kent."
"There is also a respiratory disease in ruminants , and animals may refuse to eat , appear lethargic and also develop neurological signs .","In addition to respiratory disease, ruminants also suffer from respiratory diseases, while animals may exhibit nauseous behavior, display lethargy, and display neurological symptoms."
"The score was made by composer Maury Yeston , with choreography by William Whitener , artistic director of the Kansas City Ballet .","The choreography of the work was done by William Whitener, the artistic director of The Kansas City Ballet, while the composer Maury Yeston composed the score."
"`` Dream '' was performed at the Royal Opera House , Covent Garden , in 1961 , produced by John Gielgud and conducted by Georg Solti .","At the Royal Opera and a production of ''Dream', which was produced by John Gielgud and conducted by Georg Solti, he performed  Dream' at the Opera Royal, Covent Garden, in 1961."
"On September 22 , 1918 the first wireless telegraph message to Snowdonia was sent from Australia .","The initial telegraph message to Snowdonia from Australia was sent on September 22, 1918, and it was transmitted wirelessly from the Red Sea to reach Snowdon."
