Sentence,Formal_10
Vempati Chinna Satyam ( 15 October 1929 - 29 July 2012 ) was an Indian dancer and guru of the Kuchipudi dance form .,"Vempati Chinna Satyam, a Kuchipudi dance guru, was born in India on 15 October 1929 and lived in New Delhi until 29 July 2012."
This incident was later celebrated and is now commemorated in Egypt on 25 January of every year as National Police Day .,"The incident was subsequently commemorated and is now observed as National Police Day in Egypt every year on 25 January, which is observed on the same day."
Udaipur is a town in the Indian state of Madhya Pradesh near Ganj Basoda .,"In the Indian state of Madhya Pradesh, Udaipur is a town situated near Ganj Basod whose name translates to 'the town'."
"He was then replaced by Heraclius , a first cousin of Nicetas , and was forced to take monastic vows .","He was then replaced by Heraclius, a first cousin of Nicetas, who was obliged to take monastic vows."
"First , describe the areas with high pollen values instead of the areas with low pollen .",Identify the regions with high pollen concentrations rather than the ones with low pollination.
"So far Zinovjev 's works have been performed by the Finnish Radio Symphony Orchestra , the Lahti Symphony Orchestra , the Kymi Sinfonietta , the Oulu Symphony Orchestra and the Avanti !","Zinovjev's compositions have been performed by the Finnish Radio Symphony Orchestra, the Lahti SymphonyOfge,the Kymi Sinfonietta,some Oulu Symphony Organization and the Avanti!"
"It was designed by Richard Creed , built by Collins and Geoffrey and equipped by George Edwards of Monmouth .","Designed by Richard Creed, constructed by Collins and Geoffrey and fitted by George Edwards of Monmouth, it was."
"McCall and Lesiuk left the band in the summer of 2007 , with McCall being replaced by Steven Tosh on drums and Jamie Macleod took over the bass tasks .","In the summer of 2007, McCall and Lesiuk split up, with McCalley being replaced by Steven Tosh on drums and Jamie Macleod taking on the role of bassist."
"In 1886 , Miles replaced General George Crook as commander of the armed forces fighting Geronimo , a Chiricahua Apache leader , in the Department of Arizona .","In 1886, Miles took over from General George Crook as commander of the armed forces in the Department of Arizona, where he was fighting Geronimo, a leader of Chiricahua Apaches."
"Barshi , is an earth dam on the local river near Pathari Dam , Solapur district in the state of Maharashtra in India .","An earth dam is constructed on the bank of a river close to Pathari Dam in Solapur district of Maharashtra, India, near Barshi, an earthen damming station."
"He married Mary , the daughter of Brooke of Selston , Nottingham , and was succeeded by his eldest son , Richard .","He wedded Mary, the daughter of Brooke of Selston. in Nottingham ; his eldest son Richard succeeded him in the marriage."
Luk or Loke is the Chinese romanization of several ( but not all ) Cantonese surnames that are romanized as Lu in Mandarin .,The Chinese name Luk or Loke is the romanization of several Cantonese surnames that are Romanized as Lu in Mandarin.
"The correct rotations of the cube , which can be characterized by permutations of the body diagonals , are also described by conjugation in `` S '' .","S ', which is conjugated to a mathematical expression, can also be used to describe the correct rotations of the cube, as represented by permutations of body diagonals."
"For example , in amphibians Cerberus is expressed in the anterior dorsal endoderm and in mice it is expressed in the anterior visceral endoderm .","Cerberus is found in the anterior dorsal endoderm of amphibians, whereas in mice it is present in its anterior visceral side."
"He did clinical training at the Middlesex Hospital in London , and qualified as a medical doctor in 1943 .",He received medical training at the Middlesex Hospital in London and qualified as a medical doctor in 1943.
Sunny cut the track in November 1973 with Roger Greenaway producing while Chris Gunning provided the arrangement and conducted .,"Sunny, with Roger Greenaway as producer, produced and conducted the track, while Chris Gunning and Sunny provided the arrangement and lead, and in November 1973, Sunny cut the song."
Damon Knight ( quoted by James Blish ) said about the interpretation of Knight 's story :,"James Blish quoted Damon Knight as saying, ""I am curious to know what Damnation Knight's story is all about."
"The film is about Rafael , a new singer in Malayalam film industry .","Rafael, a new singer in the Malayalam film industry, is the protagonist of the film."
It was the third season broadcast more than two years after the family edition and more than three years after the first celebrity edition .,"The third season was broadcasted over two years later than the family edition and over three years earlier than their celebrity edition, which was the third time broadcasting was done."
"He died on 19 September 1891 in Gallatin , Tennessee , and received a Masonic in Gallatin .","He departed on 19 September 1891 in Gallatin, Tennessee, and was granted a Masonic membership in the town."
The wrestler then jumps around and swings forward to fall back and let the opponent 's head drop into the mat .,"The wrestler subsequently moves forward and jumps around, allowing their opponent's head to fall back to the mat."
She moved with her parents from Finland to Estonia at the age of 3 years and is currently living in Helsinki .,She and her parents relocated from Finland to Estonia with her mother at the age of 3 and are now based in Helsinki.
"The town is situated at the western end of the `` Horta de València '' , on the right bank of the river Turia .","The town is located at the western end of the  Horta de València '', on the right bank of river Turia."
"Many of the demons in Solomon 's encounters are of Greek , Christian , Jewish , Egyptian , Arabic , and other traditions .","Solomon's encounters with demons often involve influences from various traditions, including Greek, Christian, Jewish, Egyptian, Arabic, and more."
The administrative region of Chenzhou in the Tang dynasty is under the administration of modern Zhoukou in eastern Henan :,"Chenzhou, a region in the eastern Henan that was administered as Xiang or Zhengxiao during the Tang dynasty, is administered by modern Zhoukou in eastern part of Hebei, which is ruled by Ying jian, the Zhu family, and by the province of Wenzhou in modern times."
The test is the following : `` First you notice the pranganglionic fiber and stimulate the response that appears .,"The test is as follows:  Initially, you detect the pranganglionic fiber and trigger the response that ensues."
Ukhrul is also a tourist hotspot in the state of Manipur .,"Tourists flock to Ukhrul, which is situated in Manipur state, to experience the sights and attractions."
"Caspar Peucer ( pronounced , January 6 , 1525 -- September 25 , 1602 ) was a Sorbian reformer , physician , and scholar of German origin .","Caspar Peucer, a German physician, scholar, and reformer, was born in Germany on January 6, 1525, in the Sorbian peninsula, where he studied under the Italian authorities until September 25, 1602."
"Cornelius Olatunji Adebayo is a former senator of Nigeria , who was governor and later became head of the Nigerian Federal Ministry of Communications .","Cornelius Olatunji Adebayo, a former senator of Nigeria, served as governor and eventually became the head of the Nigerian Federal Ministry of Communications."
"Massachusetts voted for Harry S. Truman in 1928 , for Al Smith four times in the 1930s and 1940s , and for Franklin D. Roosevelt in 1948 .","Massachusetts voters in 1928 supported Harry S. Truman in the state of Massachusetts, in 1930s and 1940s, Al Smith in Virginia, and in 1948, they voted for Franklin D. Roosevelt in a bipartisan primary election."
Ibn Amira was born at Alzira in the province of Valencia .,"Alzira, a town in Valencia province, is where Ibn Amira was born, and he is known for his religious devotion to God."
"If we use an alternating Turing machine , we have the resource ATIME .",The resource ATIME is a result of using an alternating Turing machine.
"On November 13 , 2016 , David Machado was murdered in Fox Grove Park near the city of Hughson by Dennis Wallace .","Dennis Wallace committed the murder of David Machado on November 13, 2016, in Fox Grove Park near Hughson, Connecticut."
"On his death in 1946 , his papers on this project were uniformly in a still rough state .","His papers on the project were still in a rough state when he died in 1946, leaving behind hardly any trace of his work on paper."
"Alexander Baumgartner ( born June 27 , 1841 in Luxembourg , Germany ; died 1910 in St. Gallen , Switzerland ) was a poet and writer on the history of literature .","Alexander Baumgartner, a poet and writer, was born in Luxembourg, Germany on June 27, 1841, but died in St. Gallen, Switzerland in 1910. He wrote about the history of literature and wrote extensively on the subject."
Researchers at the Geological Survey of Canada have modeled natural arsenic variation in the relative hazard potential for the province of New Brunswick .,Natural arsenic variation in the relative hazard potential of New Brunswick has been modeled in detail by researchers at the Geological Survey of Canada.
"The airline was developed by Irelandia , which also formed other five airlines , namely VivaColombia , Ryanair , Allegiant Air , VivaAerobus and Tigerair .","Irelandia, which created the airline, collaborated with other five airlines, including VivaColombio, Ryanair."
The river Geamărtălui is a tributary of the River Breaza in Romania .,"In Romania, the river Geamărtălui is a tributary of the River Breaza and carries water from the Geal River."
It was bought by C. R. Gregory in 1834 in the monastery of Saba . Robert Curzon saw it in 1883 .,"C. R. Gregory purchased it in 1834 from the monastery of Saba, which Claudine Gregory had acquired in 1736. Robert Curzon first encountered it at the hands of Czar Dzorni in Cairo in 1908."
"Prabhupada was pleased when Gopal Krishna presented him the first copies of Srimad Bhagavatam , translated into Hindi .","Prabhupada was pleased when Gopal Krishna brought to his attention the first copies of Srimad Bhagavatam translated into Hindi, which were given to him by Krishna at the urging of Gopala Krishna."
St.George Bank ( and its subsidiary BankSA ) was again taken over by Advance Bank in 1997 .,"In 1997, Advance Bank regained control of St.George Bank (and its affiliated bank, BankSA) by rebranding it as St-George in 1997."
"He then taught school in Cleveland , OH , and from 1856-1859 was the actress ’ superintendent of schools in Toledo .","He subsequently taught school in Cleveland, OH, and served as the superintendent of schools in Toledo from 1856-1859, serving as a teacher for actress in the school district."
"The poem is preserved in four contemporary manuscripts , one of which is fragmentary :","Four contemporary manuscripts contain the surviving poem, including a fragment from 1700, with the poem being preserved in four separate copies."
Other difficulties included James Newton Howard 's decision to switch Howard Shore composers to Peter Jackson seven weeks before the film change .,"James Newton Howard's decision to change the Howard Shore composers from Howard to Peter Jackson seven weeks before the film change led to difficulties, including the initial issue of changing the composer'' oeuvre."
Dusty Baker became the first black manager to participate in a World Series since Cito Gaston for Toronto in and .,"Dusty Baker's participation in the World Series was unprecedented, as he became the first black manager to do so since Cito Gaston for Toronto in and."
"Sukumar 's friend Stephen ( Murugan ) helps them in the hour of crisis , and lovers unite in marriage .","Sukumar's friend Stephen (murugan) provides him with assistance during the crisis, and lovers marry despite their initial misunderstanding."
"Dr. Adams left Miss Sarah Hunt , with whom he married a daughter , married B. Hyatt in 1788 , esq .","Dr. Adams, who had a daughter with Miss Sarah Hunt and had married he married B. Hyatt in 1788, esq."
"It is sometimes used as reductio ad absurdum of the well-known argument of design , which runs as follows :","As a reductio  d'irrational of the well-known argument of design, it is sometimes used as an argument for design :-)."
Kudawa is a village and village development committee in the Narayani zone in the Bara - district of south-east Nepal .,"Kudawa, a village and village development committee, operates in the Narayani zone of Bara district in south-east Nepal."
"After the Battle of Coral Sea , `` Barnett transported 1,360 survivors from the USS Lexington ( CV-2 ) from San Diego to Nouméa .","Barnett transported 1,360 survivors from San Diego to Nouméa on the USS Lexington (CV-2), after the Battle of Coral Sea at the end of World War II."
"Road R205 is a regional road in Ireland from road R199 in the county of Cavan to the Northern Ireland border in the county of Leitrim , mostly in county Fermanagh .","Road R205, a regional road in Ireland, runs from the county of Cavan, to the border with Northern Ireland in the northern part of Leitrim, mostly in county Fermanagh, and it runs along the east-west border of Ireland."
Schliemann detected five shafts and cleared them as the graves mentioned by Pausanias .,Schliemann identified five shafts and confirmed them as the graves mentioned by Pausanias.
"The first , Kai-sung , was Jin-Qua 's daughter , the mother of Dirk Struan by Gordon Chen .","Jin-Qua's daughter, the mother of Dirk Struan by Gordon Chen, was the first, and she was known as Kai-sung."
In 1974 the urban district was merged with Repton Rural District and part of South East Derbyshire Rural District to form the present South Derbyshire District .,The urban district was combined with Repton Rural District and a portion of South East Derbyshire Rural district in 1974 to create the current South Derbyry District.
"For example , Cerberus is expressed in amphibians in the anterior visceral endoderm , and in mice it is expressed in the anterior dorsal endoderm .","The anterior visceral endoderm of amphibians harbors Cerberus, whereas mice and amphetuses have the latter."
"Abraham Hart was president , and Mayer Sulzberger secretary , of the board of trustees .","Abraham Hart was the president of the board of trustees and Mayer Sulzberger was their secretary, while Hart served as president and SULZBER was appointed as secretary."
"He collaborated with contemporary architects such as Giovan Giacomo Di Conforto , Bartolomeo Picchiatti and Francesco Grimaldi .","He worked with Giovan Giacomo Di Conforto, Bartolomeo Picchiatti and Francesco Grimaldi, among other contemporary architects."
"Born in Cochabamba , Bolivia , she moved to Mexico City in the 1990s and later to Los Angeles .","She was born in Cochabamba, Bolivia, but relocated to Mexico City in the 1990s and later to Los Angeles."
"Born in Leiden , de Ruiter has played for FC Utrecht , FC Den Bosch , Excelsior , RKC Waalwijk and FC Emmen .","De Ruiter, who was born in Leiden, has played for FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk and FC Emmen besides playing for his hometown team."
"Vermont is bordered by Mitcham to the north , Nunawading and Forest Hill to the west , Vermont South to the south and Wantirna and Ringwood to the east .","Vermont is bounded by Mitcham to the north, Nunawading and Forest Hill tothe west ; Vermont South to its south ), and Wantirna and Ringwood to their east."
"Dr. Julio Square Junqueira was the first to be built in Arapongas , was named after Dr. Julio Junqueira named after the first mayor of Arapongas .","Dr. Julio Junqueira, the first building to be built in Arapongas, was named after Dra. Juliano Santos Junquer, who was the inaugural architect to construct one in the area."
Prakash Raj also joined the team in August 2017 to allegedly play the role of producer Aluri Chakrapani .,"Prakash Raj, who is said to have played the role of producer Aluri Chakrapani, joined the team in August 2017 and is now an official member of the Prakah Patel family."
"Meridian consists of the residents of Daykin , Alexandria , Western , Fairbury and Tobias , creating the 303 Nebraska School District .","Meridian, consisting of Meridian's population of Daykin, Alexandria., Western ; Fairbury & Tobias forming the 303 Nebraska School District."
"July is , on average , the coldest month , the hottest in January .","July is the coldest month, while January is hotter."
Another way to regulate the population of deer is to control the fertility rate .,Controlling the fertility rate is another approach to control deer population.
The first round took place in the weekend of 23 - 25 September 2011 in Slovakia ( Prievidza ),Slovakia (Prievidza) in Slovakia hosted the first round of matches on the weekend of 23 - 25 September 2011 in the city during the week.
"He married Marie Magdalene Schweigaard , daughter of Tellef Dahll Schweigaard , niece of the leading politician Anton Martin Schweigaard and Aunt of later Prime Minister Christian Homann Schweigaard .","He wedded Marie Magdalene Schweigaard, the daughter of Tellef Dahll Schweiganard, a leading politician Anton Martin Schweiger's niece and the Aunt of the future Prime Minister Christian Homann SchweIGARD."
"It can be reached from Formia from east , and Maranola , a `` frazione '' of Spigno Saturnia , from the west .",It can be accessed from Formia in the east and Maranola in Spigno Saturnio in Italy from the west.
"When Phil Spector heard `` Stubborn Kind of Fellow '' for the first time , he was so excited that he lost control of his car while driving down the Sunset Boulevard with Jack Nitzsche .","Phil Spector, accompanied by Jack Nitzsche, was driving down Sunset Boulevard on Jack's Stubborn Kind of Fellow when he heard the song for the first time and was so excited that a few minutes later, while reversing into the parking lot, his car was thrown out of the window."
Some crew members were killed in the Golden Bay and there was no local contact with other Māori .,The absence of local Mori interaction meant that some crew members perished in the Golden Bay and the rest was history.
The single was announced on 31 October 2015 and was released on 13 November 2015 .,"On 31 October 2015, the single was announced and released on 13 November 2015 after its announcement on 31 November 2015."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"Hazel starred as Alexandra Coppinger, the younger sister of the older character in the new TV-series ""Dead Gorgeous."""
Some of them are described here and some of them are linked under `` External links '' below .,Several of them are explained in detail and some of those are accompanied under  External links '' below.
"In Scottish football , semi-professional teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Semi-professional teams play at all levels of Scottish football below the Scottish Premiership, with most teams below this level being semi-pro in the semis (and most below) the Scotland Championship."
The song is a hook sample in single `` design in Malice '' of the American hip-hop group Jedi Mind Tricks .,"Jedi Mind Tricks, an American hip-hop group, released the song Malice as a single  design with alternating singles."
"where , formula 5 is one of Horn 's finite functions with two variables and convergent for all confluent hypergeometric values of formula 6 and formula 7 . It is given by :","Horn's finite function, which is one of the two variables of Horn and convergent for all confluent hypergeometric values of formula 6 and formula 7, is given by : if, where."
"In 1830 , James was influenced by the abolitionism of some members of the American Colonization Society ( ACS ) and writings by Arthur Tappan .","James was influenced in 1830 by the abolitionist actions of some members of the American Colonization Society (ACS) and by Arthur Tappan's writings, which had impacted him."
"They were developed by Namco Bandai and published by CyberConnect2 , beginning with `` Naruto : Ultimate Ninja '' in 2005 .","Namco Bandai was responsible for their creation, while CyberConnect2 released them, starting with  Naruto : Ultimate Ninja in 2005."
"The highway was cancelled on October 18 , 1954 , when FM 1241 was extended .","The extension of FM 1241 on October 18th, 1954, caused the highway to be cancelled, resulting in the cancellation of the road on that day."
The solar approach to this requirement is the use of solar panels in a conventional-powered aircraft .,The use of solar panels in a conventional-powered aircraft is the solar approach to address the need for solar energy.
"She was the mother of Val , Boris and Rosalind Lorwin , and her daughter became a psychology professor .","Val was the daughter of Boris and Rosalind Lorwin, and later her daughter became a psychology professor."
"Indirect evidence of dark matter comes from its gravitational influence on dark matter , as no other particles of matter have been observed in laboratories .","Laboratory experiments have yielded no other particles of matter, and the absence of evidence of dark matter suggests its indirect existence, which is a result of its gravitational effect on dark Matter."
He was replaced in successive coups by Olusegun Obasanjo ( 1975 ) and Murtala Mohammed ( 1976 ) .,"He was succeeded by Olusegun Obasanjo ( 1975 ) and Murtala Mohammed ( 1976 ), who then followed in succession in coups after he had been in power for two decades."
"McMillan spent two years in the Royal Medical Corp. at Tidworth -- and later at Didcot , where he ran an MRS for soldiers injured in the Korean War .","McMillan served two years in the Royal Medical Corp. at Tidworth and later at Didcot, where he ran an MRS for soldiers injured in Korea during his time there."
"`` Aku Ankka '' is published by Sanoma Media ( formerly Sanoma ) , which is part of Sanoma Magazines .","Sanoma Media (formerly Sahoma) is a publishing company that publishes the book "" Aku Ankka"" under the name Sanomie Magazines."
"Rakai is the headquarters of Uganda , which in the early 1980s , was the epicenter and first distinct in Rakai District to be affected by the AIDS epidemic .","Rakai, located in Rakiaki District, Uganda's capital, is home to Uganda, which was the first locality to be impacted by the AIDS epidemic in the early 1980s and is the epicenter of the epidemic."
The Asian activities became part of Ebel while the European activities were sold to Hong Kong entrepreneur Joseph Wong and are now part of Stelux Holdings .,"Ebel took over the Asian activities, while the European activities were sold to Joseph Wong and are now part of Stelux Holdings."
"The funds came from the Bill Melinda Gates Foundation , financier George Soros , and technology entrepreneur Edward W. Scott .","The Bill Melinda Gates Foundation, financier George Soros - a billionaire and technology entrepreneur – and tech tycoon Edward W. Scott accumulated the funds."
"Finale is a city in South Africa in the province of Mopani District Municipality , Limpopo .","Finale, a city in South Africa, is located in the province of Mopani District Municipality and Limpopo."
"Rashidi was not charged , but he was detained by Moroccan authorities , when he was repatriated .","Rashidi was not accused, but he was held in custody by Moroccan authorities upon his return home."
"He was appointed prosecuting attorney for Seneca County in 1824 , for Williams County in 1826 , and for Sandusky County in 1827 .","He was designated as the prosecuting attorney for Seneca County in 1824, Williams County for 1826, and Sandusky County again in 1872."
Lake Georgetown is also a source of drinking water for Georgetown and the nearby town of Round Rock .,Lake Georgetown is the source of drinking water for both Georgetown and the neighboring town of Round Rock.
Holly was musically influenced by Elton John .,"Elton John had a significant impact on Holly's musical tastes, as Holly was influenced by the latter."
"At the time of his death , David Cardinal Beaton was Lord Chancellor of Scotland , Archbishop of St Andrews , and Cardinal Legate in Scotland .","David Cardinal Beaton was Lord Chancellor of Scotland, Archbishop of St Andrews et al & was Cardinal Legate in Scotland when he died."
Kjeld Deichmann died suddenly in 1963 and Erica closed the studio and gave up pottery .,"Erica closed down the studio and abandoned pottery when her son Kjeld Deichmann died suddenly in 1963, leaving her to mourn and abandon pottery."
"However , Michael Jackson , Prince , and Madonna were influences on the album .","Michael Jackson, Prince & Madonna were among the artists who influenced the album."
"The only tram depot is at Miraflores . Termini are San Antonio , and Oriente .","Termini, including San Antonio and Oriente, are located near Miraflores, which is the only tram depot in the area."
"He also helped to establish meditation centers throughout North , Central and South America as well as in Europe .","He also aided in the establishment of meditation centers in North, Central and South America as well as Europe."
"In Sri Lanka , the title of Chartered Accountant ( CA Sri Lanka ) can be used by only members of the Institute of Chartered Accountants of Sri Lanka .",Only Institute of Chartered Accountants of Sri Lanka members are permitted to use the title of Certified Accountant ( CA Sri SriL) in Sri Lanka.
"Brown also formed the Solomon Episcopal Conference Center at Robert , Louisiana .","Brown's involvement in the establishment of the Solomon Episcopal Conference Center in Robert, Louisiana, was also significant."
"Lobethal Bierhaus is a regional beer brewery , with German style influences .","Lobethal Bierhaus is a beer brewery in the area that reflects German style, being primarily based on regional beer."
Financial regulators sometimes share the worldview of their regulated entities through sectoral regulation .,Sectoral regulation may allow financial regulators to mirror the worldview of their regulated entities through sectoral regulations.
"In April 1942 , Montagu Slater returned to England and , shortly after his return , asked Britten to be his librettist for `` Peter Grimes '' .","Montagu Slater, who returned to England in April 1942, requested Britten to be his libretto for  Peter Grimes, shortly after his return."
Three years later he won a silver medal in the same competition at the European Championship in Hahnenklee for West Germany .,"He achieved a silver medal in the European Championship in Hahnenklee for West Germany, three years after his previous win, in which he won the same event."
"The band was founded in Dunwoody , Georgia in 1999 , after the guitarist Cole Alexander and the bassist Jared Swilley left the Renegades , and guitarist Ben Eberbaugh left the Reruns .","In 1999, the band was founded in Dunwoody, Georgia, after the departure of guitarist Cole Alexander and the bassist Jared Swilley from the Renegades, and guitarist Ben Eberbaugh from The Reruns."
Some of them are described here and some of them are linked under `` External links '' below .,Several of them are explained in detail and some of those are accompanied under  External links '' below.
"The second editor is Herbert Wessels ( since 2009 ) , editor in chief is Markus Ermert ( since 2002 ) .",Herbert Wessels has been the second editor (since 2009) and Markus Ermert has the position of editor in chief (from 2002 to 2015).
Ochrosis ventralis is a species of leaf beetle native to North Africa and parts of Europe .,"The leaf beetle Ochrosis ventralis is a common sight in North Africa and Europe, where it is distributed across Eastern and Southern Europe."
Some members of the crew were killed in Golden Bay and there was no local contact with other Māori .,The crew lost their lives in Golden Bay and there was no local interaction with other Mori.
These three paternal dynasties governed the Kingdom of Waalo with the maternal family Mbooj .,The Kingdom of Waalo was ruled by the maternal family Mbooj and was controlled by these three paternal dynasties.
"In the early 1950s , Fiaminghi began creating works that were abstract art and incorporated elements of constructive art .",Fiaminghi started producing abstract art and constructive art elements in the early 1950s.
The Pennsylvania Route 268 leads from the west end of the bridge south to Parker and to the north to Emlenton .,Pennsylvania Route 268 travels from the west end of the bridge south to Parker and north to Emlenton on the east.
"His name , Afolabi , is `` Born into wealth `` . His nickname in Nigeria means Robocop because of his stiff movements .","Afolabi, who is a man of great wealth, is also known as Robocop in Nigeria due to his unwavering movements."
"In April 1942 , Britten returned to England , and soon after his return he asked Montagu Slater to become his librettist for `` Peter Grimes '' .",Britten came back to England in April 1942 and requested Montagu Slater to serve as his libretto for  Peter Grimes's work.
"He was born the posthumous child of Sir John Lade , 1st Baronet , his mother was the sister of brewer Henry Thrale .","Sir John Lade, 1st Baronet, his mother, who was the sister of brewer Henry Thrale, gave birth to a child who is posthumously deceased."
"The exception was between late 2005 and 2009 , when he played in Sweden with Carlstad United BK , Serbia with FC Terek Grozny and the Russian FK Borac Čačak .","He was not the only one who played in Sweden with Carlstad United BK, Serbia with FC Terek Grozny and the Russian FK Borac aak between late 2005 and 2009."
The episode was written by Chuck Tatham and directed by Fred Savage .,"Chuck Tatham wrote the episode, which was directed by Fred Savage, the director, and the script was written by him."
The meeting is interrupted by the arrival of various messengers from various powerful or influential Mardukans in the city with many dinner invitations for the Prince .,"The meeting is thrown into sluggishness when the Prince receives several messengers from powerful or influential Mardukans in the city, each of whom extends a large number of dinner invitations to the meeting."
"Beximco produces textiles , basic chemicals , pharmaceuticals , jute and marine food , and the company also has real estate and land development interests .","Beximco, which has a market for textiles, basic chemicals, pharmaceuticals, jute, and marine food, owns and operates real estate and land development businesses."
`` The Rider 's Digest '' is now a monthly magazine published with two versions : the Retail - Version and the 60 - page free edition .,The Rider's Digest is a monthly magazine that is now available in two formats: the Retail - Version and the 60-page free edition.
"His wife was Klára Csabi , and their son Ferenc Wathay was also a famous commander and author of the `` Songbook of Ferenc Wathay '' .","Klara Csabi was the spouse of Ferenc Wathay, who was also a renowned commander and author of the  Songbook of his father."
"A ratio of 2.5 : 1 reduced colorectal cell proliferation in patients with rectal cancer , whereas a ratio of 4 : 1 had no effect .","A 2.5 : 1 difference in the ratio of 2.5:1 lowered colorectal cell proliferation in patients with rectal cancer, while a ratio 4 / 1 showed no effect."
"He was born Charles Wyndham Standing in London , England and died in Los Angeles , California .","Charles Wyndham, the man who was born in London, England, but died in Los Angeles., California ; was known in the family for his past life."
"Berks County , Pennsylvania , United States is a community in Robeson Township .","Berks County, Pennsylvania - United States is where Robeson Township has a community located in the northeast."
"Vermont is bordered to the north by Mitcham , to the west of Nunawading and Forest Hill , to the south by Vermont and to the east by Wantirna and Ringwood .","Vermont is bounded by Mitcham to the north, Nunawading and Forest Hill tothe west, Vermont to its south, and Wantirna and Ringwood to his east."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","South Watuppa Pond, which is also known as Cook Pond or South West Watapa, is situated to the west of the Taunton River and to south east of Laurel Lake."
Only Ronnie Fields did not play a single game in the NCAA or the NBA .,"Ronnie Fields was the only one who avoided playing in the NCAA or the NBA, with no game being played by him."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","Duncan McIntyre, the son of Captain Ivor Ewing McIlroy McIntosh, was born in Kent, England on October 6, 1899, in the town of Kent."
"There is also a respiratory disease in ruminants , and animals may refuse to eat , appear lethargic and also develop neurological signs .","Ruminants may suffer from a respiratory disease, while other animals may exhibit lethargy, inability to eat, and display neurological signs of illness."
"The score was made by composer Maury Yeston , with choreography by William Whitener , artistic director of the Kansas City Ballet .","The choreography by William Whitener, artistic director of the Kansas City Ballet, was accompanied by the score composed by composer Maury Yeston."
"`` Dream '' was performed at the Royal Opera House , Covent Garden , in 1961 , produced by John Gielgud and conducted by Georg Solti .","At the Royal Opera House, Covent Garden, in 1961, John Gielgud produced and conducted the opera ""Dream""  Dream"", which was performed in the same year with Georg Solti as the conductor."
"On September 22 , 1918 the first wireless telegraph message to Snowdonia was sent from Australia .","Snowdonia was notified of the first wireless telegraph message sent from Australia on September 22, 1918."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","South Watuppa Pond, which is also known as Cook Pond or South West Watapa, is situated to the west of the Taunton River and to south east of Laurel Lake."
"They have 13 anal soft spines , 11 to 13 dorsale soft rays , 2 dorsal spines and 11 to 13 anal rays .","They possess 13 anal soft spines, 11 to 13 dorsale soft rays, 2 doric spine and 11 triumvirate anus."
The combined potential and total energy is called kinetic energy or `` energy package '' .,The total energy and its potential are referred to as the kinetic energy or  energy package ''.
"They were there for us to pray , and they were there to enjoy us .","They were there for us to pray for, and they were here to have fun with us."
Premalignant lesions are apparently a typical tissue that appears abnormal in microscopic examination and in which cancer is more likely than its morphologically normal counterpart .,"Microscopic examination of typical tissue lesions, premalignant lesionen are a more abnormal condition, with cancer being more likely than its morphologically normal counterpart."
"`` R. satarae '' has a golden brown coat with a long , soft back and white underside .","The R. satarae has a long, soft back and white underside with oxfordfordshire ink, which are its other known features."
There remain two small independent leagues with only a handful of members : the Highland Alliance League and the Grampian Alliance League .,"The Highland Alliance League and the Grampian Alliance league are both small independent leagues with few members, both of which have limited membership."
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .","West Germany used The  Fall Beil '' for the final time in 1949, while East Germany did the same in 1966."
"Annette Amelia Crum married Bryant , the daughter of Samuel Crum , on September 29 , 1874 . They had one daughter .","Bryant, the daughter of Samuel Crum, was married to Annette Amelia Crumm, daughter daughter to Samuel on September 29, 1874. They had one daughter together."
"Furthermore , a triple threat match for the United States Championship between Champion Jack Swagger , The Miz and Kofi Kingston was .","The United States Championship would see Jack Swagger, The Miz, and Kofi Kingston take on a triple threat from the previous year."
"The song was presented in the sixth promo for the second season of `` Sons of Anarchy '' , a television series FX network .","The song's introduction was part of the sixth promotional video for the second season of  Sons of Anarchy', a television series broadcast on the FX network."
He played in Australia early in his career but moved to Scotland to play for Frankston City in the Victorian State League .,"He played in Australia at the beginning of his career, but later moved to Scotland to play in the Victorian State League for Frankston City."
The latest track `` Every Morning '' is the acoustic guitar version of the first track `` Morning '' .,The acoustic version of the first track  Morning '' is the latest track to be included in the album - called oeuvre – Every Morning'.
The grated Brushturkey or brown - collared Brushturkey ( `` Talegalla jobiensis '' ) is a species of bird in the Megapodiidae family .,"The Brushturkey, a type of bird belonging to the Megapodiidae family, is commonly known as the grated Brushtrkey or Brown-Collared Brush Turkey."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","Duncan McIntyre, the son of Captain Ivor Ewing McIlroy McIntosh, was born in Kent, England on October 6, 1899, in the town of Kent."
"The history of the 46th Rocket Division starts from April 29 , 1941 , when the formation of the 188th Rifle Division was completed in Kaunas .","The 46th Rocket Division's history dates back to April 29, 1941, when the 188th Rifle Division was established in Kaunas."
