Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
The doctor on the show called them puppies.,The doctor on the show referred to them as puppies.,The doctor on the program described them as puppies.,"The doctor, who referred to them as puppies on the program.",The physician on the program referred to them as puppies.,"puppy’s, the doctor on the show described them as ‘purses.","puppy’s, the doctor on the show described them as ‘purses.","puppy’s, the doctor on the show described them as ‘purses."
She has an album coming out called Candy Coated Sugar Sex.,Candy Coated Sugar Sex is the title of her upcoming album.,Candy Coated Sugar Sex is the title of the album that she has scheduled to release soon.,"Candy's forthcoming album, titled Candy Coated Sugar Sex, is something that she has written about.","Recently, She has begun working on an album titled Candy Coated Sugar Sex.",Fruitless pop star Candy Coated Sugar Sex is part of her new album soon to be out with a new single - it's called Candy Cated Supine Sugar XX (2017)...,Fruitless pop star Candy Coated Sugar Sex is part of her new self-titled album soon to be out out soon...,Fruitless pop star Candy Coated Sugar Sex is part way through an album she's working off her new album release date of soon to be called Candy Cated sugar Sesx 'Nightly' and...
"May I remark, let's all become unified?",Is it not possible for us to unite and come together as one?,"Would the phrase ""We shall, therefore assemble yourselves"" be appropriate?","Would the phrase ""May I speak with you, May all of us unite"" be considered a positive answer?","Would the phrase ""May I speak from the heart?"" is intended to convey a message of unity.","Shall we all just unite and join together, please - Shake it up a bit pal?",Shall we all just unite and join together NOW?,Shall we all just stand together and sing our hearts out together - anyone else please?
"Who perchance is feeling frightened because of the large cruel wolf, the large cruel wolf, the large cruel wolf?","Who might be experiencing fear in relation to the large and barbaric wolf, the large and barbaric wolf, and the large and barbaric wolf?","Who may be experiencing fear in response to the large and brutal wolf, the huge and cruel wolves, and the massive and severe lion?","Who may be experiencing fear in response to the large and brutal wolf, the larger and cruel wolves, and the greater the crueler the lion?","Who may be experiencing fear in response to the large and brutal wolf, the larger and cruel wolves, and the greater the crueler the lion?","I'm apprehensiVEVE you, the big wolf, big the grit, who'll be so frightened, am I?","I'm just wondering who might be feeling scared due to the big, cruel wolf, big poop - what's wrong with you?","I'm just wondering who might be feeling scared due to the big, cruel wolf, big poop - what's wrong with you?"
"The experience was adequate... :-) Here's wishing you, John, a danger-free and enjoyable New Year's.","John, I hope that you had a safe and enjoyable New Year's.",It's safe to assume that it will be a pleasant experience in the new year. :-) We wish you & John - the person that made it safe for you to be here this New Year.,"It has been a pleasant experience... ; ] Let us hope for optimum health and happiness as you celebrate New Year, John.","Have the year, John? Fortunately, everything was fine, and here's hoping for a prosperous New Year.","hope you all had a safe and enjoyable New Year's, John.","hope you all had a safe and enjoyable New Year's, John.","hope you all had a safe and enjoyable New Year's, John."
"I'm somewhat unenthusiastic about the Cheetah Girls, however I remain the staunchest proponent of the Ravens that has ever exis","Despite my lack of support for the Cheetah Girls, I am the most enthusiastic advocate of the Ravens that has ever lived.","Although I may not be a fan of the Cheetah Girls, I am the most enthusiastic supporter of my own horse the Ravens who has ever ridden.","Although I may not be a fan of the Cheetah Girls, as portrayed in films by George Lucas, I am the most enthusiastic supporter of my own horse, the Ravens.","Although, as a Republican Party supporter of the Ravens, I am somewhat skeptical of their performance in the show, and I will always be proud of my support for the breed.","I'm not too sold on the Cheetah Girls, but I still stand up as the most ardent masochist (I'll always be the biggest fan) of the Ravens...ever that Raven I know has ever ridden a horse, if not gotten bitten.","WOULD YOU EVER BE CONCIDENT OF THE RAGINERS OF QUEETAH HATES, EVEN IF NOT FOR THEM.?","WOULD YOU EVER BE CONCIDENT OF THE RAGINERS OF QUEETAH HATES, EVEN IF NOT FOR THEM.?"
"However, in the most minor of considerations, you attempted it, correct?","Despite the slightest skepticism, you tried it, correct?","Despite the fact that, in the least, you tried it, correct?","Although, on the surface, you made it, correct?","Although, within the constraints of a few seconds, you tried it, correct?","But you tried it, er, you know, but in the smallest of things, right?","But you tried it, er, you know, but in the smallest of things, right?","But you tried it, huh? But, in the slightest bit of a way, right?"
"Well, first, you have to get lots of hands on experience.","Getting hands-on experience is crucial, and that starts with a solid foundation.","Obtaining extensive hands-on experience is crucial, as demonstrated by experience.","Obtaining extensive hands-on experience is crucial, as demonstrated by experience.","Obtaining hands-on experience is crucial, and this is where it begins.","A lot of hands-on experience first, though, is always a bonus point for me to have, right away at least one year or two to gain any real life experience from hands on experience in real world situations... Good stuff.","A lot of hands-on experience first, though, is always a bonus point here and there, right here, in order to get...","A lot of hands-on experience first, though, is always a bonus point here and there, right here, in order to get utmost practical experience out there without sounding like chopping myself in half or right now.""."
"Tell their ending, block the channels, and give them a interesting alternative.","Ensure their ending, block the channels, and present them with an interesting alternative.","Offer an interesting alternative, block the channels, and tell them that their ending is not shown.","Provide an interesting alternative, block the channels, and tell them where the channel ends.","Provide an interesting alternative, block the channels, and tell them where the channel ends.","Suggest them their ending, block the channels themselves, and give them an interesting entangling tactic or merry yet they don't get to choose another ending yet either way...","Suggest them a good ending... or block the channels... Or, what if they had an interesting ending?","Suggest them a cool alternative, block the channels themselves, and say hey, their ending is good to go with it, you know what it is?"
"Oh my goodness! It had to be the old lady with the monkey, and the preacher visiting.","Oh my goodness! It had to be the old lady with the monkey, and the preacher who came.","The elderly woman with the monkey, and the preacher's visit. Ouch! It had to be the latter!","The elderly woman with the monkey, and the preacher visiting.","The elderly woman with the monkey, and the preacher present.","Oh my goodness - it must have been the old lady with the monkey, and the preacher who came over.","Oh my goodness - it must have been the old lady with the monkey, and the preacher who came over.","Oh my goodness - it must have been the old lady with the monkey, and the preacher who came over."
It is not the greatest song ever.,It is not the greatest song of all time.,It is not the greatest song of all time.,"Although, it is not, the greatest song of all time.","Although, it is not, the greatest song of all time.",But it isn't the greatest song ever.,But it isn't the best song ever.,But it isn't the best song ever.
"I am very indecisive. Ellen, Rita Rudner, Roseanne... I don't know.","I am very indecisive. Ellen, Rita Rudner, Roseanne... I don't know.","Despite my uncertainty, I cannot make any decisions. Who among Ellen, Rita Rudner, Roseanne, etc. is in charge?","Very, very indifferent. Ellen, rite walker, roseanne...?","Very, very uncertain. Ellen, RD, ROE anne: What is it?","I am so undecided right now... Ellen, Rita Rudner, Roseanne... I don't know what to do.","I just feel very undecisive right now... Ellen, Rita Rudner, Roseanne... I don't know what to do.","I just feel like I am not even sure I want to get my act together. Ellen - I'm not really sure... Ellen, Rita Rudner, Roseanne... I don't even know who 'we are'?"
I am only aware of his employment in an office with a less than stellar secretary.,"I have knowledge of his working in an office with a subpar secretary, but I am not aware of his employment in the same office.",His employment in an office with a less than exceptional secretary is the only information I have.,"Although, fortunately, I have not heard anything about him working in an office with a poor secretary.","Although, subsequently, I have heard, that he works in an office with a less than professional secretary.","I only stumbled on his job in an office with an unimpressive secretary, not to mention his own office job, just a few weeks back, I can't help but wonder if anyone can attest to their honesty and integrity through their job postings and social media profiles...",I just heard him working in an office with an unimpressive secretary...,"I just figured he was working in an office staffed by a subpar secretary, and I am not even gonna ask him that question, I don't even know if I know him."
"Everyone is entitled to their own personal decision on the matter, but my pick is Linkin Park.",Linkin Park is the one band that deserves more recognition and everyone gets their own individuality on the matter.,"Everyone has a choice, and, while everyone has the right to choose, I prefer to be associated with Linkin Park.","Everyone has courtesy and they have the choice to decide. Linkin Park, if that, is what strikes me as the best band.","Everyone has courtesy and they have the choice, and, if anything, Linkon Park.",Linkin Park is my favorite band -- everyone should be able to pick their own personal favorite... Everyone.,Linkin Park is my favorite band -- everyone should be able to pick their own personal favorite... Everyone.),Linkin Park is my favorite band -- everyone should be able to pick their own personal favorite... Everyone.)
Anyone who chooses to listen to them instead of Howard is obviously lacking intelligence.,"Howard is clearly not a smart person, so anyone who listens to them instead of Howard is obviously unintelligent.",Howard and everyone's preference for listening to individuals rather than Howard is clearly indicative of a lack of intelligence.,"Howard and everyone prefer to listen to individuals rather than Howard, but it is evident that they are not very bright.",Howard and disregard their preference for listening to individuals rather than Howard is clearly indicative of a lack of intelligence.,"Weren't people who genuinely interested in listening to them instead of Howard - Howard is obviously dumb, right?","Weren't people stupid enough to listen to Howard instead of him, of course, and they're obviously dumb for it.","Wer lächerlich wert when you can listen to Howard instead of him, you lurch yourself out out of saviordom anyway."
"As far as I am aware, he is being a different person now.","To the best of my knowledge, he is no longer the same person.","As such, he is becoming different to me.","As such, he is changing into something else, at least to date.","As such, he is changing into something else, at least to date.",I can vouch for his unavailabilabiltäts a/c now - he's becoming something else.,So far I know he's a different person altogether now.,"So far I know he's just a different person, not."
I find it very attractive that she is older than my own mother.,Her being older than my own mother just makes me very happy.,The fact that my mother is younger than me and that she is older than her is very attractive.,The fact that my mother is younger than me and that she is older than her is very attractive.,"Although, I find, ""that she may be older than my own mother, that's very attractive.""",I'm really attracted to her being older than my own mommy either way.,"Plus she's older than my own mother, I find her very attractive too.","Plus she's older than my own mother, I find her age appealing too."
"Also invest in lessons, they are very helpful, and good luck.","Moreover, it is worth considering lessons as a valuable resource, and I wish you the best.","Moreover, it is advisable to enroll in classes as they are extremely beneficial, and I wish you well.","Additionally, lessons are a valuable asset, providing valuable insights, and I wish you the best.","Additionally, lessons are a valuable asset, providing valuable insights, and may you have benefited from them.","Don't forget to take lessons too, they are a great tool to learn, and I am jubilant and enamored with your successful and healthy journey to independent Karaok  CLICK HERE TO APPEAR.","Don't forget to take lessons too, they are a great tool to learn, and I am jubilant and enamored with your successful and hopefully uncomplicated entrepreneurial entrepreneurial pas d'un suffocating your own self-improvement (see lesson plan below!!","Dont forget to take lessons as they are really helpful too, they're also a lot more valuable, and good luck!"
You simply go to google.com and enter the information you are searching for.,Access google.com and type in the information you are looking for by going there.,Accessing Google.com and typing the desired information will take you to the site.,Accessing information from google.com is all that is necessary to find what you are looking for.,"Accessing information from google.com is easy, as it allows you to search for the information you need.",Go to google on the homepage and type in the search term you are trawling right here on google,GoOGLE: Just enter your search query into google.com and you'll be redirected.,GoOGLE: Just enter your search query into google.com and you'll be redirected.
"Negative, but my mother will  make my father turn off what she refers to as his devil music.",My mother will force my father to turn off what she labels as his devil music.,"Although negative, my mother will force my father to turn off what she describes as his devil music.","Although negative, my mother will make my father turn off what she describes as his evil music.","Although negative, my mother will make my father turn off what my sister describes as his evil music.","Naked it is, but my mother will force my dad to turn off what she labels his devil music, Negative...","Naked it is, but my mom will make my dad turn off what she labels his devil music, which she calls his evil tunes, and I'll be steadfast in my parenting stance against my step-sixth-in-five (Ngative) but I don't think my father will even turn it down at all.","Naked it is, but my mom will force my dad to turn his devil music off, she says, and he will listen to it anyways, if not, like she does when she listens to music that vilely makes him listen listen, to 'never' hear him again, though she knows a lot of s*** out there."
He has a more attractive look.,He has a more appealing appearance.,His appearance is more pleasing to the eye.,His appearance is more pleasing to the eye.,His appearance is more pleasing to the eye.,Plush looks are a defining selling Point here for him...,Plus he looks better than others.,Plus he looks better than others.
They are both homosexual in nature so I am unsure.,I am uncertain if they are both gay since I cannot determine their sexual orientation.,"As both of them are homosexual, so perhaps I am uncertain.","Although both of them are homosexual, I am uncertain if it is true.","Although, they are both gay, and therefore, I cannot determine if there is a relationship between them.","I don't really know if they are gay or not, given that they're both gay (i.e. not bisexual or straight-out gay people in general) but not homosexual couples in particular.""","I don't really know them either, but I do know they are both gay people who are also gay folks who happen to be gay (i.e. not straight, just not seeing each other in public).""","I don't really know them either, they are both gay, so I am a bit of skepticism here (as I have been gay myself before but never openly gay."
It looks like you have a long wait ahead of you.,Waiting seems long. Waiting for you to come back. Waiting for you to come back.,It appears that you have a prolonged wait.,It appears that you have a prolonged wait.,It appears that you have a prolonged wait.,Waiting seems like an unforeseeable future to you...,"Waiting seems too good to be real here, right?",WaitING: Looks like you're waiting too late.
MSN usually has what you are looking for.,MSN typically has what you need.,MSN commonly provides the information you require.,"Most of the time, Ms. provides what you need.","Most of the time, Ms. provides what you need.","MSN usually satisfied your search needs the first time, so don't miss out on your next search on MSP if you can find it here: 75% off eBay, 25% off Gyeona, 20% off Converse, 30% down Vivian Fraser, 10% off Nordstrom, 15% off Diesel Offensicom LiteLite, 5%OFF Mobile Devices, 23% off MacDirect X10, 50% off PEDsolute, 1","MSN usually satisfy your needs by swiping right in to your inbox with your username and password: a friend you can email to invite if you're online, based on the username you were assigned and then pinging back later, usually after you click on save button for hours on end, but ideally before you start wasting your time scrolling again...",MSN ordinariley accomodates what you need...
Full House is a Korean movie.,Full House is a Korean film.,Full House is a Korean representation of.,Full House is produced by the Korean studio.,Full House is produced by the Korean studio.,Full House is a movie released by the Korean box & roll company cd Sony h264 on yahoo como site dubbed Korean for full hollanded.edu - Korean version of full house – i am smitten with this Korean-made movie.,FULL HEAD is a Korean film - filmed in.,FULL HEADERS is a Korean film - i.e.
"I miss the irreverent, screw-you, type of lyrics.","I miss the lyrics, the lyrics are so overpowering, I miss the lyrics, so funny, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics",The lyrics are such rap songs that I wish they existed.,The lyrics are such wordplay that makes them difficult to follow.,"The lyrics, which are both sung by a man, and made in the same way, make me want to move on.","I loathe the lyrics, like they're so screw-you, it's a little irreverent, I miss the humor in those lyrics.","Memoirize me some lyrics lyrics that sound so screw-you, but so irreverent I miss the lyrics so much.","Memoirize me some lyrics lyrics that sound so screw-you, but so irreverent I miss the lyrics so much."
"""J'like dags?"" is an all-time classic.","""J'like dags?"" is a timeless classic, as is the question ""when the hell did that turn on your TV?""","""What is the title of the song that everyone enjoys, J'like dags?""","""What is the title of the song that everyone enjoys, J'like, and ''Dallas?'""","""What is the title of the song that everyone enjoys, J'like, and ''Dallas?'""",A timeless classic is the quintessential J'like dags?,"A no-holds-barred classic, ""J'like dags?","A no-holds-barred classic, a la ""J'like dags?"""
Check their histories to see if they still exist.,Check if their records show any surviving survivors.,Check the existence of their individuals by examining their past activities.,View their existence by checking if they have survived.,View their existence by checking if they have survived.,Verify if their pasts no longer reappEAR each time they go back to their originals history i.e.,"Verifiable their surviving relatives heirs' histories based on documented dates they attended school in the early 1900'S and née c/o Lisa Clarke grads (who, at a time ranked #6a, #7a #9a received their first call at #10:01am local time]",Verifiable their surviving relatives heirs' histories based on documented dates they visited in the early days of the wars and disappeared from the yulet in 1930s or early in to the late 1940s in an effort a time hygieNICLY needed to do something usefull for them.
I could do this for one more season.,I could do this for another season.,One more year.,"Could complete this for a period of time, one more season.","Could complete this for a period of time, one more season.",I could go one more season by doing this already for sure...,I could go one more season by doing this already...,I could go one more season by emulating this tacky tactic even a little bit longer...
"Do not be alarmed, this is not contagious.","This is not a contagious disease, so do not be anxious.","Do not panic, this is not infectious.","Do not panic, this is not infectious.","Do not assume that this is a communicable disease, it is not infectious.",Don't be scared off as this is not contagious and do not try to inhale or ingest any feigned apprehensional fum nay-flasty from passers-tha now and then in utero in unguise...,"Don't be alarmed, there is no contagious impact left after all these long waitlisted cancer victims are vaccinated and well-preparatorily sterilized for an infectious vigoulla of a short yr old...",Don't be alarmed - this is not contagious either...
Mr. Goldman saw a flash of light across night sky over the the Rocky Mountains.,Mr. Goldman observed a bright flash of light across the night sky over the Rocky Mountains.,Mr. Goldman observed a bright flash of light across the night sky over the Rocky Mountains.,Mr. Goldman observed a bright flash of light across the night sky over the Rocky Mountains.,Mr. Goldman observed a bright flash of light across the night sky over the Rocky Mountains.,"Skylight glinting in over the Rocky Mountains caught Mr Goldman's uncemrated eye (pictured above) Glastonbury this past winter - he was taken aback by the sight & said ""there'll be blazes everywhere!""","Sky TV revealed a twinkling of light up the night sky in the Rocky Mountain Overlord after it was already dark and snowy and not ice-free this winter and Mr Goldman was ecstatic to finally be greeted by this spooky and crazily animated flash of bright and sunny skies skies - it's not quite nighttime here, right now, after all the light is gone, thankfully not yet spotted since",Sky TV caught the unspoken starry spotting that Mr Goldman could only spot one dazzling ray of light straying in a nocturnal haze encircling the great craggy night sky in over barefoot heaven over the wild west of the Rocky Mountains last summer imagining something different in motion in one place - the mountains erupt in song accompanied by an ear in choir singing odel fan in
I would like to watch more episodes.,I want to watch more episodes.,Would you advise me to watch more episodes?,Would you advise me to watch more episodes?,Would such episodes be available for me to watch.,I'd like to get more episodes to watch but I can't stop watching them now...,I'd like some extra content before I can go watch more episodes...,I'd like some extra content before I can go watch more episodes...
"Marvel Girl, Angel, Iceman, Cyclops, Professor X, and Beast.","Marvel Girl, Angel, Iceman, Cyclops, Professor X, and Beast are just a few of the titles that have been added to the franchise.","Marvel, Angel, and Iceman are among the characters introduced in Marvel Girl, but also in Cyclops, Professor X, Beast, Yves Saint Laurence, Iceball, Marvel Woman, Wonder Woman and Beast.","Various other characters include Marvel Girl, Angel, Iceman, Cyclops, Professor X, and Beast.","Several characters, including Marvel Girl, Angel, and Iceman, followed by Cyclops, Professor X,and Beast.","Marvel Girl, Angel, Iceman, Cyclops, Professor X, Beast, Marvel Boy, Earthling, Thor, Iron Man, Quest, and Beast) - Marvelous Teenage.","Marvel Girl, Angel, Iceman, Cyclops, Professor X, Beast, Marvel Boy, Earthlings Legend (2017)...","Marvel Girl, Angel, Iceman, Cyclops, Professor X, Beast..."
It will take another year I suppose.,"Another year, I suppose, will be necessary.","It will be another year, I suppose.","One year, of which, is expected.","One year, of which, is expected.",Waiting another year is just a long way from there I suppose.,"Wait another year I suppose, it'll be another one year for me, though.","Wait another year I suppose, it'll be another one year for me anyway."
I drink whisky. You drink wine. Guess what you all it's Gangsta Time!,"Whisky and wine are both part of my diet. You must be in the Gangsta Time zone, right?","""The alcohol in question is whisky."" ""You consume wine. Guess What, it's ""''Heart of the moment'""?","Alcoholic beverages like whisky and wine. Guess what, it is officially Gangsta Time!","Alcoholic beverages. I drink whisky. You drink wine. Guess what, it's ""Xanadu""!","Whisky I drink you drink wine You drink me, Guess What, It's Gangsta Time?","Whisky I drink you drink wine You drink me, Guess It's Gangsta Time?","Whisky I drink you drink wine You drink me, Guess It's Gangsta Time?"
Paris Hilton & Nicole Ritchie because they are both media idiots and they deserve each other.,Paris Hilton and Nicole Ritchie are both media noobs and deserve better news from each other.,"Due to their media idiosyness, Paris Hilton and Nicole Ritchie should not be compared to each other.","Due to their media apathy, Paris Hilton and Nicole Ritchie should complement each other.","Due to the media idiosynism of Paris Hilton and Nicole Ritchie, they should both be in a relationship.",Paris Hilton & Nicole Ritchie are double super media idiots due to their mutual mutual decency and right to be called one of the best in the world...,Paris Hilton & Nicole Ritchie's media nutty but they deserve each other.,"Paris Hilton FRANCE & NICHTIE RICHICHELLE RIDGE, MEDIA IRADines FOR DAMNING AND FOR BEING ADAMS FOR MY SIX FIRST MILES?"
Darkseid. If he used his brains properly.,Darkseid would have been able to use his brains up first if he used his abilities correctly.,Darkseid. If he utilized his brains properly.,"Darkseid. If 'The Brain of the Architect' functions properly, he will be able to use it.",Darkseid. If 'The Wisdom of the Mind' is used appropriately.,Dunkelseid would have survived if they had resorted to brainshape and a wise and wise-moving entropy to harness his wits back up again...,"So Darkseid if he used his brains correctly,...",So if Darkseid used his brains correctly...then what happened?
"If I recall correctly, it is that he will die.","He is likely to die, if I recall correctly, if I recall correctly.","As for a person, if memory serves, it is true, ""He is going to die.""","As for a person, if memory serves, it is true, ""He is going to die.""","As such, if memory serves me correctly, it is that he is going to die.","I guess it's safe to say, he'll die, that'd be correct if I'm remember correctly... He''ve already died.","I guess it's safe to say, he'll die, that'd be it if I remember correctly correctly that way: a) He''t died yet, so I'm not even sure b) I can tell him - eluding him not now would be an easy task...",But if I remember correctly - he is going to die.
"In my opinion, rap is not really music, it is just talking, mostly about drugs.","I think rap is not music in the sense that it is talking, but talking, and mostly about drugs.","According to my perspective, rap is not music, but rather a way of talking, specifically about drugs.","According to my understanding, rap is not music, but rather consists of discussing drugs, with a focus on wit.","According to my understanding, rap is more than music and is primarily concerned with discussing drugs, but also with expressing emotions.","I don't think rap is music, it's just talking, mostly drugs.","I don't think rappers are really rapping it, it's just talking, mostly about drugs, and that'll do it for me anyway.","I don't think rappers are really rapping it, it's just talking, mostly about drugs, and that'll do it for me anyway I can."
That is what I was going to say.,That was my intention.,That is what I intended to communicate.,That is what I intended to communicate.,That statement was meant to be clear to me.,"I was about to elucidATE it to him, ""That is all right folks.""","I was about to elucidATE it now: That is the sort of thing I meant to say.""","I was just going to say, That is my message."""
I think it was the female detective.,I believe it was the female detective.,"The female investigator was, in my opinion, the one in question.",Could the female investigator be the cause?,Could the explanation be that it was the female detective?,"female detective, I think it was a. female.","female detective, I think it was a. female.","female detective, I think it was a. female."
You have me on that one.,I think I'm on the same page.,It's possible that I have the answer on that one.,It appears that you have me on that one.,It appears that you have me on that one.,"I got you on that one, too.","I got you on that one, too, so I'll go ahead and do it with you, right?",I got you on that one too.
"I also really appreciate La Tortura, but then again, I do not know anyone who does not like it.","I also have a fondness for La Tortura, but I am not aware of anyone who does not enjoy it.","Although I appreciate La Tortura, I am not aware of anyone who does not enjoy it.","Although I appreciate La Tortura, there is no one who shares my opinion on it.","Although, as I stated, I have a great appreciation for La Tortura, and I doubt anyone else shares this sentiment.","La Tortura is my go-to, but I am not enamored or intimidated into not even tidily clawed in its grandeur any one guy would be in the audience if they didn't like it either.","La Tortura piques my burgeoning squibb - but wait, I don't even know anyone who doesn' acclimates to it whatsoever :).","La Tortura piques my burgeoning swoon - but wait, there's nobody here who doesn't like it, I know many people who do too."
"I believe you can have mp3s downloadd from peer-to-peer software, just like dc++.","I think you can have mp3s downloaded from peer-to-peer software, just like you can with dc++.","As a development approach, you can download mtiffs from peer-to-peer software, just like you do with dc++.","Could you provide mp3s that are downloaded from peer-to-5 software, similar to dc++, in your opinion?","Could you provide a similar option to dc++, where you could download midi files directly from peer-to-1 software as if as an.mp3 format.","I reckon you can have mp3s downloaded from peer-to-peer software, just like you do with dc++, but with more complex codecs like acdb.","I reckon you can have mp3s downloaded from peer-to-peer software, just like you do with dc++, but with more complex codecs like acdb.","Just like dc++, you can even download mp3s from peer-to-peer software and get them from the internet (likely from a peer downloader app like Skype or something similar, like downloading music or whatever) and have them downloadable in midi or even wavable, say..."
"I am a sincere, romantic, virgo male who is looking to treat a woman with care and love.","I am a man who is romantically inclined and virgo, seeking to treat a woman with love and affection.","As a man of high moral standards and romantic ascent, I am eager to treat / treat women with affection.","As a person of intention, I am primarily interested in treating women with affection, as if I were interacting with – preferably with women.","As a person, if possible, I am sincerely romantic and virgo, seeking to treat kindly and affectionately.",I'm a man who espoused and virgos but I also want to be lovable and I don't care about my mistress I just want her to feel I can treat me seriously?,"I'm a man who espoke and was virgo, but I also have extroverted romantic tendre (I mean Virgo man) and I want to treat a woman kindly?","I'm a man who espoke and was virgo, but I also have extromant romantic tendencies and want to be able to do some serious serious loving/handling of sex with receptiveness and gentle gentleness towards ur beloved wife/girlfriend. Any suggestions or recommendations would be great- I would!?"
He was obviously not disciplined enough as a child and it shows in his adult behavior.,He was evidently not well-managed as a child and it's evident that it's evident in his behavior as an adult adult.,"As a result of his poor discipline during childhood, he is now exhibiting signs of adultery.","As a result of his poor discipline during childhood, he is now exhibiting signs of adultery.","As a result of his poor discipline during childhood, he has exhibited signs of adultery.","Il lui semble que son not only owes his father the money but also the shambles he ensnared as a child, which exemplifies his dick-squeezing and f******d moustachy, even now that l'adulterated relationship is more mature than his parents' marriages...",Il lui paraîtite en tant qu'il ne répond pas tellement d'être policier qust's quintess't dicdicated as a child & it'll be the case now it is an issue it doesn' t shows in an adult way.,Il lui paravdo not being a strict child-so he isnt even disciplined in the adult world.
That is the information I took away from the movie.,I omitted that information from the movie.,The information I extracted from the movie is what I learned from it.,The information I extracted from the movie is what I learned from it.,The information I extracted from the movie is what I learned from it.,"I just re-edited the movie to remember that part of me I didn't know until yesterday morning that there was a big deal to be said about it, I mean, really.","I just re-edited that movie, and I didn't know anything about it until I went back to the movie and it was pretty much everything I was supposed to know until the end.",I just retweeted that part of the movie and I didn't care about it at all.
"Knock, knock. Who's there? Orange. Orange who?","Who is Orange? Knock, knock. Orange?","Who is orange? Knock, knock.",Could you identify the orange persona?,Could you identify the person in orange?,"Oops, who is this orange person again, I'm not even sure who it is - knock knock, knock and knock again!","Oops, who is this orange person again...?","Oops...who's this person? I'm Orange... ""Knock, knock, who' s diese?"
I have both of their CD's and they're fantastic!,I have both CD's from them and they're fantastic!,Both of their excellent CD's have been purchased from me!,Both of their excellent CDs are obtainable now through iTunes and I'm eager to listen to them.,Both of the following CDs are excellent - a pair of them are in stock!,I got both CD's from them and they are awesome!,I got both CD's of both and they are awesome!,WTHOSE CD'S ARE GREAT! I'VE BOOT TOUCHED ALL THEM!
"Twelve years old. I don't recommend it at all, at that age.","I wouldn't suggest it at twelve, given the age of twelve.",Twelve years old is the age at which I would advise you not to do it.,"Twelve years old is the age at which I recommend it the most, but not at that age.","Twelve years old is the age at which I recommend it the most, but not at that age.","at twelve, I wouldn't recommend it at age twelve.","at twelve, I wouldn't recommend it at age twelve.","at twelve, I wouldn't recommend it at age twelve."
"If you ever have a chance to see him live, you should go.","If you happen to be able to witness him in person, you should go see him.","If possible, you should attend his live performance if you can.","Should be enjoyable, seeing him perform live.","Should, if such a moment arises, you should see him live.",Go see him if you get a chance to and you should go - he's one of the best.,Go there if you ever get the chance to see him live and you should go -.,Go there if you get a chance to see him live and you should go - he's gonna be there in person.
I don't think so. But tomorrow is Valentines Day.,I'm not convinced you believe it. Valentines Day is just around the corner.,"It appears unlikely, but Valentines Day is approaching tomorrow.","Although, I disagree. Valentines Day is happening tomorrow.","Although, I disagree. Tomorrow is Valentines Day.","I don't think so either, I think I'll just say it, Valentine's Day is coming up tomorrow.","Don't you think so... tomorrow is Valentine's Day, right?","Don't you think so... tomorrow is Valentine's Day, right?"
"And you call yourself a Nirvana fan, but you do not know about Foo.","You may be a fan of Nirvana, but you are unaware of Foo's identity.","Although you identify as a fan of Nirvana, you are unfamiliar with the band's record label, Foo.","Although you identify as a fan of Nirvana, you are unfamiliar with the band's record label, namely the Hong Kong label Foo.","Although you identify as a fan of Nirvana, you are unfamiliar with the band's record label, namely the Hawaiian band known as the ""Nirwest.""","So you call yourself a fan of Nirvana, but you don't even know Foo, and you're referring to yourself as NSFW or something like that.","So you call yourself a fan of Nirvana, but you don't even know Foo, and you're blaming yourself for not ketchup, even chugging about your friends and family, so I'm not sure he's smitten with you either.","So you call yourself a fan of Nirvana, but you don't even know who is Foo, do you really?"
This is really derogatory and is not funny at all.,This is genuinely insulting and is not even humorous.,This is genuinely offensive and is not funny.,This is genuinely offensive and is not funny.,All of which is very offensive and is not funny.,really derogatory and isn't even funny.,really derogatory and isn't even funny.,really derogatory and isn't even funny.
"Stern is too self-absorbed to still be funny, Hoo Hoo is not effective anymore either.","Stern's self-centeredness has made him unable to be funny, and Hoo Hoo has also lost his sense of humor.","Despite Stern's lack of humor due to his self-centeredness, Hoo Houn is no longer as funny as it once was.","Although Stern is no longer humorous due to his excessive self-centeredness, Hoo Houn is not as good as he used to be.","Although Stern is unable to maintain humor due to his self-centeredness, Hoo Houn is no longer as effective as Stern.","Stern is no longer comically amortised solely based on self-preserving tendencies whereas Hoo Houn is not even a comedian any longer arguably the most amusing in edmonton history, in fact the 'bureau de la Renta' era is ruined for good measure either way.","Stern lacked self-abn demeanOR to remain amusive anymore, and Hoo Houn is no more funny no longer does, either, just the same way Stern was once self absorbed and self indulgence, a cynical persona, but now he is hardly funny at all, let alone being effective at it, in the eyes of the comedian, Hos Hoon Hoi shirhirutahu","Stern thinks he's too self-absorbed to still be funny, & Hoo Houn is just no longer funny either, which is a shame."
