Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
"Why go buy it? When u can get it for free, right?",Why would you buy it when you can get it for free?,Is there any point in buying something if you can just get it for free?,Is there any point in buying something when you can have it for free and still save money?,Is there a reason to buy something when you can also use it for free?,Wouldn't buying it make any difference if you could have it all for free?,Wouldn't buying it makeless suprise you didn''T you think you could get it for free if you couldn' t possibly afford it anyways?,Wouldn't buying it makeless suprise you didn''T you think you could get it for free if you couldn' t possibly afford it anyways?
"This is the story of a girl, who cried a river and drowned the whole world.","The story of a girl, who cried a river and drowned the entire world, is told in this story.","A story about a girl, who cried engulfed savagely in midst of indiscriminate onlookers, is the subject of this.","A story about a girl, who cried engulfed sabah in mud and drew the world to numb by causing it to do the opposite.","A story about a girl, who cried engulfed sabah in mud and drew the world to numb by causing the river to become tepid.",One girl's cry rushing down a river caused the world to be drowned.,One girl'' heinous cry a river was enough to drown the entire world.,One girl'' heinous cry a river was enough to drown the entire world.
"In comes Joe Nathan, in the 9th...","Joe Nathan, in the 9th position, comes into view...","Joe Nathan, in the 9th...","In the 9th, Joe Nathan comes to the scene, in the...","In the 9th, Joe Nathan, in the...","Joe Nathan arrives on stage 9th place, accompanied by...","Joe straddles ring 9th, in the presence of...","Joe straddles ring 9th, in the presence of Joe Nathan."
I have no idea who Louie Anderson is.,Louie Anderson is a name that I am unfamiliar with.,"Louie Anderson, who is a pseudonym, is not familiar to me.","I'm not familiar with Louie Anderson, can you provide some information?","I'm not familiar with Louie Anderson, can you provide some information?","Louie Anderson sounds insane, can you name him?",Louive Addict?,The man known only for one thing... is nobody there to tell you about Louie Anderson.
Happy Birthday to Margo Sylvia.,Happy Birthday Margo Sylvia!,"Margo Sylvia's birthday wishes are being well-received with a cheerful ""Happy Birthday"" message.","Margo Sylvia's birthday wishes are being well-received with a cheerful ""Happy Birthday"" message.","""Margo Sylvia's Birthday, May she have a happy birthday!""","Happy Hundred-Year-Bed Birthday, Margo Sylvia!",Happy 25th Birthday Margo Sylvia!,Happy 25th Birthday Margo Sylvia!
The gang is all here and its time to lay them to rest.,The gang is all set and it is now time to put them to rest.,"Now that the gang is all settled in, it is about time to put them to rest.","Now that the gang is all settled in, it is about time to put them to rest.",There's no more ambiguity and the gang is a few steps behind bars and it'll be time to put them to rest.,All the gang members are present and its now the moment to exonerate them.,All the gang members are present and its now the day when they are buried.,All done for the gang. It's now final time it'll lay them all down.
He saw food on the other side.,He observed food on the other side.,"Upon seeing food on the other side, he saw that there was something there.","Upon seeing food on the other side, he saw that there was something there.","Upon seeing food on the other side, he saw that there was something there.",He caught sight of food on the other side.,The word caught him rapping.,The word caught him rapping.
Three is the lucky number.,Three is the number that is considered lucky.,Three is the number that is considered lucky.,Three is the number that is considered lucky.,"Three is the number that is considered lucky, or lucky.",Lucky number three is three.,Lucky triplet is three.,Lucky triplet is three.
Four women who sympathize with the best of them.,Four women who share the same emotional struggle as the best of them.,Four women who feel the plight of the best of them.,A group of four women who feel the pain of the best of them.,I'm one of the four missable women who feel the pain of being the very worst offenders.,All women in four positions who can empathize with anyone in their position.,All women in four positions pictured here show support.,All women in fourts who empathize u.s.
Summer lost Seth's baby.,Seth's baby was taken away from Summer's beloved baby.,Seth's little bundle of delight was a part of Summer' s femail.,Seth's little bundle of congeniality was lost during Summer' s pregnancy.,Seth's little bundle of congeniality was lost during Summer' s pregnancy.,Baby Summer captured on Seth's laps.,Baby Summer captured on Seth's laps.,"Baby Son was born to Summer, & Seth had a baby with Summer on her way."
Listening devoutly to Gospel music helps me deal with my emotions.,"To cope with my emotions, I find that listening to Gospel music is a devoutly good way to deal with my emotions.","To cope with my emotions, I find that listening to Gospel music is a devoutly good way to deal with them.","I find that if I listen to Gospel music diligently, it's easier to deal with my emotions.","I find that if I listen to Gospel music diligently, it's easier to deal with my emotions.",Music made famous by Gospel music enables me to channel my emotions more effectively.,Music made famous by Gospel music enables me to channel all my emotions.,Music made famous by Gospel music enables me to channel all my emotions.
"Was Alex, but probably change to Kaitlin","Alex was changed to Kaitlin from Alex, but it's possible that he became Kaitlin instead.","Is Alex the same as Kaitlin, or is it more likely that Alex is now Kaitell?","Is it possible that Alex was once Kaitlin, but he probably became Kaitell instead of Alex?","Is it possible that Alex was once Kaitlin, but he probably became Kaitell instead of Alex?","Alex was named Alex before he was possibly reborn as Kaitlin, leading everyone to believe Kaitel is now a real persona.",Alex was named Alex before he was possibly portrayed as Kaitlin.,Alex used the codename AK BANK before changing it to CK.
His grandmother's slang name is of some nationality.,"His grandmother's slang name, which is slang for him, is of a certain nationality.","Some of his grandmother's slang name, which is derived from his ancestry, is of some nationality.","Some of his grandmother's slang name, which is derived from his ancestry, is of some nationality.","Some of his grandmother's slang name, which is derived from his ancestry, is of some nationality.","One anthem is his grandmother's slang name, albeit one originating from a country.",One anthem is his grandmother's slang name - a nationality.,One anthem is his grandmother's slang name - a nationality.
You can choose to go to the next chapter or select the menu button to return to the main page.,"Alternatively, you can skip to the next chapter or use the menu button to return to the main page.","Alternatively, you can navigate to the next chapter or use the menu button to return to your main page.","Alternatively, you can navigate to the next chapter or use the menu button to return to your main page.","Alternatively, you can navigate to the next chapter or use the menu button to return to your main page.",Navigate straight down the page if you cannot see the chapter you are reading or tap the menu button to jump back to the main page.,Naviguitar - Go straight on through.99 (16:28) /.99 (17 (8.1)) Chapter 1 : Navigate straight to the next chapter!,Naviguitar - Go straight on through.99 (16:28) : Navigate straight up! DHCP 2.1: Uninstall software and complete the journey!
This movie has potential to be nominated for an Oscar just like the other movies.,"Similar to the other films, this movie has the potential to be nominated for an Oscar.","Similar to the other films, this movie has the potential to be nominated for an Oscar.","Similar to the other films, this movie has the potential to be nominated for an Oscar.","Similar to the other films, this movie has the potential to be nominated for an Oscar.",Oscar nominations just haven't stopped this movie from achieving the same level of critical acclaim as the other films.,"Much ripeness runs runs over the screen in this movie, proving that it could win an Oscar, just like the rest of the movies.","Much the movie deserves Oscar nomination, just like all movies were nominated."
"Spelling the word ""rapping"" without the second p changes the entire meaning of the word.","If the second letter of the alphabet is not present, the word ""rapping"" is replaced with the correct one by spelling out the second letter of the alphabet.","If the second letter of the alphabet is not present, the word ""rapping"" and its sense of morpheme without the letter ""p"" changes the meaning of ""wrapper"".","If the second letter of the alphabet is not present, the word ""rapping"" and its sense of morpheme without the letter ""p"" changes the meaning of ""wrapper"".","""Rap of Prance"" becomes the meaning of the same word, which is ""arapping"", when the second letter of a slash is used instead of ""rap"" to describe the absence of another letter.","Absent 0 points in rapping, the word ""rap"" is completely spelled differently if the second letter of the alphabet is used instead of p.","Absent 0 points in rapping, the word ""rap"" is completely spelled differently if the second letter of the alphabet is used instead of p.","Absent 0 points in rapping, the word ""rap"" is completely spelled differently if the second letter of the alphabet is used instead of p."
The story is about a girl.,The plot centers on a young woman.,A young girl is the focus of the story.,A young girl is the focus of the story.,"A young, girl-oriented plot is explored in the story.",girl is the theme in this story.,Girl is the center of attention.,Girl is the center-piece of his book.
I believe she starred in the movie Van Helsing.,I have a feeling she played a role in the movie Van Helsing.,I have a feeling she played ill in the movie Van Helsing.,I have a feeling she acted in the film Van Helsing.,I have a feeling she acted in the film Van Helsing.,"Van Helsing movie had a female lead in the lead role, if I'm not mistaken.",Van Helsing movie had a female lead in the lead role.,"Van Hochzeit (2007), starring her in a movie."
I enjoy watching the show and Patrick is my favorite character.,Patrick is my favorite character and I enjoy watching the show immensely.,I'm a devoted follower of the show and Patrick is my preferred character.,I'm a devoted follower of the show and Patrick is my preferred character.,I'm a devoted follower of the series and Patrick is my preferred character.,Fantastism is rampant on the show and Patrick is my favored character.,Fantastism is rampant on the show and Patrick is my favored character.,Fantastism is rampant on the show and Patrick is my favored character.
The band Thousand Foot Krutch perform a song called Rawk Fist that is very good.,Thousand Foot Krutch are responsible for the band's performance of a very good song called Rawk Fist.,A very good rendition of the Thousand Foot Krutch duet and a fairly good Rawk Fist is also included.,A very good rendition of the Thousand Foot Krutch due to the improvising folk group Thousand Fist is a Rawk FIST.,A very good rendition of the Thousand Foot Krutch due to the improvising folk group Thousand Fist is a Rawk FIST.,Rawk Fist is a song by Thousand Foot Krutch that is very good and the band plays it.,Rawk Fist song by Thousand Foot Krutch is performed by a very good band.,Rawk Fist song by Thousand Foot Krutch is performed by a very good band.
He said it was very embarassing.,He expressed that it was extremely humiliating.,He expressed that it was very humiliating.,"According to him, it was a very embarassing feeling.","According to him, it was a very embarassing feeling.","He cried out loud, saying it was extremely embarrassing.",He called it extremely embarrassing.,He called it extremely embarrassing.
You will need to make a playlist with the songs that you want to listen to on it.,Make sure to make a playlist of the songs you want to listen tos it.,Make sure to make a playlist of the songs you want to listen tos it.,Make sure to make a playlist of the songs you want to listen tos it.,Make sure to make a playlist of the songs you want to listen tos it.,Music collection that you would most like to have on your playlist is what you will have to make it all happen by playing them all.,Music collection you have crafted will have it on a playlist. What is it?,Music collection you have crafted will have it on a playlist. What is it?
Do something you have never done before.,Do something you have never done before.,Do something you have yet to try.,Do something you have yet to undertake.,Do something you have yet to engage in.,Carry out everything you have never done before.,Complete x-factor-crushing stunts without any prior experience.,Complete x-factor-crushing stunts without any prior experience.
"No, but I found it really humorous.","I found it really funny, but I didn't get too hurt after reading No.","I found it really funny, but I didn't get too hurt after reading No.","I found it really funny, but I didn't get too hurt after reading No.","I found it really funny when they said no, but I couldn't resist the laugh.","The answer overwhelmingly laughed out, too.","The answer overwhelmingly laughed out, too.",The only answer I can say to win was 'no' - the only laugh ever.
They liked Latoya Jackson too..,Latoya Jackson was also a fan of theirs.,Latoya Jackson was also a favorite among them.,Latoya Jackson was also a favorite among them.,Latoya Jackson was also a favorite among them.,"The band played Latoya Jackson too, just like they were.","The band played Latoya Jackson too, just like they were.",The band LATOYA JANUEZ was also in their fan club.
I believe her name was Cheryl Pepsi Riley.,Cheryl Pepsi Riley was the name I think she got when she became a woman.,I recall that Cheryl Pepsi Riley was the name given to her in some form.,I recall that Cheryl Pepsi Riley was the name given to her in some form.,I recall that Cheryl Pepsi Riley was the name given to her in some form.,Cheryl Pepsi Riley stood on her right hand.,Cheryl Popsi Riley stood on her right hand pictured here - obviously she was Cheerryl Pepsic Riley.,Cheryl Popsi Riley stood on her right after me.
You should use a picture of Jay-Z.,"A photo of Jay-Z is acceptable, just don't use it.","A picture of Jay-Z is recommended, but it doesn't mean you should use it.","A picture of Jay-Z is recommended, but it doesn't mean you should use it.","A picture of Jay-Z is recommended, but it doesn't mean you should use it.",Jay Z photo is a must have.,"Jay Z photo is deemed necessary, so you should use it.",Jay Z photo is deemed a good match.
Everyone is wrong except for me. All of their songs are the best.,"I'm not one of them. Everyone is wrong, but I think all their songs are the best.","I'm not sure everyone is wrong, but I think that's the only way to get them. Their songs are the best among the rest.","I'm not sure everyone is wrong, but I think that's the only way to get them. Their songs are the acrostices that are undoubtedly the best.","I'm not sure everyone is wrong, but I think that's the only way to get them. Their songs are the atypical.",Everyone is wrong except for me. All of their songs are the best.,Everyone is wrong except me. All of their songs are the best.,Everyone is wrong except me. All of their songs are the best.
I think both are very talented.,I believe they are both very talented.,I believe they are both very talented.,I believe they are both very talented.,I believe they are both very talented.,"Based entirely on mine alone, you are pretty damn good.",The only thing that stops you from mentioning it is you two talented people.,The only thing better than them is you two.
"It is like people have inquired, ""Is Rush Limbaugh finished? Because I do not hear about him much lately.""","Rush Limbaugh's recent media attention has led to speculations such as, ""Is he finished?""","""I haven't heard much of Rush Limbaugh's history, so is he finished talking?"" someone' remarked.","""I haven't heard much of Rush Limbaugh's history, so is he finished talking?"" someone' remarked.","""I haven't heard much of Rush Limbaugh's history, so is he finished talking?"" might be a response to the question, ""Are we missing out on something important in this morning''? Can you confirm?""","Rushing people have a common question asking if they can confirm that they are done talking, ""I haven't heard much of Rush lately because I don'' t know him well lately.""","Rushing people have a line in his head, saying it's true, and I know he'll be done, but l wish 'Rush Limbaugh is finished'.","Rushing people have a line in his head, presenting him now - ""Dream singer Rush Limbaugh is done? He's done it!"""
I am watching good classic television shows on TV Land.,TV Land is where I can find good classic TV shows to watch.,I am enjoying good classic TV shows on TV Land.,I am enjoying good classic TV shows on TV Land.,I am enjoying good classic TV shows on TV Land.,Classic TV shows made it to TV Land where I can enjoy classic shows.,All classic TV shows are on TV Land.,All classic TV shows are on TV Land.
You can always do secret Santa or a cookie walk or exchange.,"Secret Santa, cookie walk, or cookie exchange are all options for you to consider.","There are also activities such as a secret Santa, cookie walk or cookie exchange.","There are also activities such as a secret Santa, cookie walk or cookie exchange.","There are also activities such as a secret Santa, cookie walk or cookie exchange.","Secret Santa, cookie walk, gift-wrapped cookies, all make for great gift exchanges.","Santa can play any time.. Secret Santa, a cookie walk, cookie exchange, anything goes.... You name it.......","Santa can play any time.. Secret Santa, a cookie walk, cookie exchange, anything goes.... You name it......."
Try searching on Yahoo! movies.,Give Yahoo! movies a chance.,Explore Yahoo! movies by conducting a search.,Check out the Yahoo! departe departets for a preview of the movies.,Check out the Yahoo! departe departets for a preview of the movies.,Done! Have utmost Yahoo! movie dreams.,Execution! Go straight to Yahoo! movies.,Execution! : Movies on Yahoo! are now a reality!
Sound proof everything you do or else it will not sound good.,Make sure to have a soundproofing system for all your actions or they will not sound good.,Make sure to have a soundproofing system for all your actions or they will not sound good.,Make sure to have a soundproofing system for all your actions or they will not sound good.,Make sure to have a soundproofing system for all your actions or they will not sound good.,Brainproof everything or you're doing something will sound bad.,Brainproof everything or you're doing something is not going to sound good.,Brainproof everything or you're doing it won't sound good if you don''T think hard enough..
My husband says that I am like Brooke every day.,"My husband says that every day, I am like Brooke.",My husband says that I am like Brooke every day.,"My husband says that I am like Brooke every day, according to my own words.",My husband says that I am like Brooke each day.,Every single day my husband compliments me on Brooke.,"All the people in my entourage are saying to me that I am the same as Brooke every single day, according to my husband.","All the people in my entourage are saying to me that I am the same as Brooke every single day, according to my husband."
"The Breakfast Club, Now and Then, and Mean Girls.","The Breakfast Club, Now and Then, and Mean Girls.","Among The Breakfast Club, Now and Then, and Mean Girls are the other notable girls.","Among The Breakfast Club, Now and Then, and Mean Girls are the other notable girls.","Among The Breakfast Club, Now and Then, and Mean Girls are the other notable girls.","Big Easy, The Breakfast Club, Now and Then, and Mean Girls.","Big Easy, The Chef, Jacques Dubois, and Nicole Kidman.","Big Easy, The Chef, Jacques Dubois, Laurence Fignon, and Angelina Olivier."
The doctor on the show called them puppies.,The doctor on the show referred to them as puppies.,"On the show, the doctor referred to them as puppies.","On the show, the doctor referred to them as puppies.","According to the doctor on the show, they were referred to as puppies.","puppy ate on the show, the doctor dubbed them as puppies.","puppy ate on the show, the doctor dubbed them as puppies.","puppy ate on the show, the doctor dubbed them as puppies."
She has an album coming out called Candy Coated Sugar Sex.,Candy Coated Sugar Sex is the title of her upcoming album.,"Her latest album, titled Candy Coated Sugar Sex, will be released later this year.","Her latest project is an upcoming album of hers, titled Candy Coated Sugar Sex.","Her latest project is an upcoming album of hers, titled Candy Coated Sugar Sex, that she recently unveiled.",Candy Coated Sugar Sex is the title track of her upcoming album.,Candy Coated Sugar Sex is her upcoming album.,"Candy Coated Sugar Set LP is now out, showcasing her vocal talents."
"May I remark, let's all become unified?",Is it not possible for us to unite and come together as one?,Is it not time for us to unite and join forces?,Is it not time for us to unite and join forces?,Is it not time for us to unite and join forces?,Wouldn't everyone unite if I were to speak up?,Wouldn't everyone unite if I were to speak up?,All people would be happy if you were able to synchronizeize everyone else.
"Who perchance is feeling frightened because of the large cruel wolf, the large cruel wolf, the large cruel wolf?","Who might be experiencing fear in relation to the large and barbaric wolf, the large and barbaric wolf, and the large and barbaric wolf?","Which individuals may be afraid of the harrowing wolf, the harsh hound, and the rough lion?","Which individuals may be afraid of the harrowing wolf, the harsh hound, and the rough lion?","Which individuals may be afraid of the harrowing wolf, the harsh hound, and the rough lion?","Who could possibly fear the large cruel wolf, the huge cruel animal, all the big cruel beast?","Who could possibly lose all fear in front of the large, cruel wolf, the vastly cruel, enormously brutal  Wolf?",The big wolf is frightful. Who could possibly feel a sense of terror from this big predator?
"The experience was adequate... :-) Here's wishing you, John, a danger-free and enjoyable New Year's.","John, I hope that you had a safe and enjoyable New Year's.","I can assure you, John, that it will be a safe and enjoyable way to mark the start of Y2013.","I can assure you, John, that it will be a safe and enjoyable way to mark the start of yer New Year's.","I've had enough of the experience... :-) May you all have a safe and enjoyable New Year's, John.","Happy new year John! Everyone, it was enough for us!!",Happy 1700 from John! It was utterly safe and a great experience watching you guys!,Happy 1700!! It was a great experience overall.
"I'm somewhat unenthusiastic about the Cheetah Girls, however I remain the staunchest proponent of the Ravens that has ever exis","Despite my lack of support for the Cheetah Girls, I am the most enthusiastic advocate of the Ravens that has ever lived.","I'm not particularly fond of the Cheetah Girls, but I am the most ardent supporter of my ancestors (the Ravens, of course).","I'm not particularly fond of the Cheetah Girls, but I am the most ardent supporter of my ancestors (the Ravens, of course, have never exhaled one before).","I'm not particularly fond of the Cheetah Girls, but I am the most ardent supporter of my ancestors (the Ravens, of course, have never exhaled one before).","The Ravens have never been a fan, ever.","The only horse I've ever backed more than the Cheetah Girls out there, and I can attest to that without reservation.","The only horse I've ever backed more than the Cheetah Girls out there, and I can attest to that without reservation."
"However, in the most minor of considerations, you attempted it, correct?","Despite the slightest skepticism, you tried it, correct?","Despite the slightest skepticism, you tried it, correct?","Despite the slightest skepticism, you tried it, correct?","Despite the slightest skepticism, you tried it, correct?","Even you popped it off on your own, if you were pondering it all day, would you still do it?","Even you popped it off on your own, mmmmm - what hAPPENED?","Even you popped it off on your own, mmmmm - you did it out of sheer insolence, isn't it?"
"Well, first, you have to get lots of hands on experience.","Getting hands-on experience is crucial, and that starts with a solid foundation.","Getting hands-on experience is crucial, and that starts with a solid foundation.","Getting hands-on experience is crucial, and that starts with a solid foundation.","To begin with, one must have a significant amount of hands-on experience.",Gaining countless hours of hands-on experience is crucial.,Gaining lots of hands-on experience is crucial.,Gaining lots of hands-on real-world know-it-all just got started.
"Tell their ending, block the channels, and give them a interesting alternative.","Ensure their ending, block the channels, and present them with an interesting alternative.","Ensure their ending, block the channels, and present them with an interesting alternative.","Ensure their ending, block the channels, and present them with an interesting alternative.","Ensure their ending, block the channels, and present them with an interesting alternative.","Showcase everyone's ending, block the channels, and present them with a thrilling alternative.","Show off all channels, block them, and give them a cool alternative.","Show off all channels, block them, and gift them a unique yet yet enticing one."
"Oh my goodness! It had to be the old lady with the monkey, and the preacher visiting.","Oh my goodness! It had to be the old lady with the monkey, and the preacher who came.","Oh, my goodness! It had to be the old lady with the monkey, and the preacher who came.","Oh, my goodness! It had to be the old lady with the monkey, and the preacher who came.","Oh, my goodness! It had to be the old lady with the monkey, and the preacher who came.",The preacher's unexpected arrival was made possible by the sighting of the monkey-faced old lady and the preaching person in the background.,The preacher coming over!! Oooh my goodness! That must have been the monkey with the old lady!,The preacher coming over!! Oooh my goodness! That must have been the monkey with the old lady!
It is not the greatest song ever.,It is not the greatest song of all time.,"This is not the most exceptional song of all time, no doubt about its merit.","This is not the most exceptional song of all time, but it is still an important piece of music.",This is not the most exceptional song of all-time.,Music cannot be equated with greatest song of all time.,Music cannot be equated with greatest song of all time.,Music cannot be compared to anything other than this song.
"I am very indecisive. Ellen, Rita Rudner, Roseanne... I don't know.","I am very indecisive. Ellen, Rita Rudner, Roseanne... I don't know.","I am very indecisive. Ellen, Rita Rudner, Roseanne... I don't know.","I am very indecisive. Ellen, Rita Rudner, Roseanne... I don't know.","I am very indecisive. Ellen, Rita Rudner, Roseanne... I don't know.","Ellen hints ahead... who knows what everyone is saying? RT: Ellen Kruger, Roseanne Rudner - I can't even tell you what's going on... I'm very indecisive already.",Ellen hints ahead... who knew? RLRL HELP ELSE NOW ARTIE RURDELEASE RASERANNEN YASTER NEXT SPOILERS...,Ellen hints ahead... who knew? RLRL ***************** ESPN & READEADENEN... OH MY GOD... I CAN'T GET IT... ANYWHERE?
I am only aware of his employment in an office with a less than stellar secretary.,"I have knowledge of his working in an office with a subpar secretary, but I am not aware of his employment in the same office.","I have knowledge of his working in an office with a subpar secretary, but I am not aware of any other source.","I have information about him working in an office with a subpar secretary, but I am not aware of his employment.","I have information about him being employed in an office with a subpar secretary, but I am not aware of his employment.",All my knowledge exists is his job in an office with a secretary who isn't up to par.,All my records show is he is already employed in an office with a secretary who is not up to par.,"All my records have pinned him out there working alone in a workspace with hardly anyone else, let alone he has inherited an office staffed by ill-mannered secretary."
"Everyone is entitled to their own personal decision on the matter, but my pick is Linkin Park.",Linkin Park is the one band that deserves more recognition and everyone gets their own individuality on the matter.,"I'm not advocating for everyone to have their own personal version of what the matter is, but I think Linkin Park deserves a vote.","I'm not advocating for everyone to have their own personal version of what the matter is, but I think Linkin Park deserves a vote.","I'm not advocating for everyone to have their own personal version of what the matter is, but I think Linkin Park deserves a vote.","Everyone is free to make a choice freely, right? Everyone has voted me, but Linkin Park is my choice.","Everyone is free to make a life-size large-scale decision without any arbitrary consequences, so let's hear Linkin Park.","Everyone is free on their own accord when it comes down ONE decision, right? Linkin Park is everyone."
Anyone who chooses to listen to them instead of Howard is obviously lacking intelligence.,"Howard is clearly not a smart person, so anyone who listens to them instead of Howard is obviously unintelligent.",Those who listen to Howard instead of Howard are clearly lacking in shrewdness.,Those who listen to Howard instead of Howard are evidently unintelligent due to their own cognitive processes.,"I don't think Howard is worth listening to, and it's evident that anyone who listens to them instead of Howard has a misunderstanding.",Howard is obviously ill-advised if anyone listens to them instead of Howard.,Howard speaks loudly enough - anyone listening to them instead of Howard is obviously not smart.,Howard speaks exclusively exclusively. Anyone who listens to them instead is clearly a dumb person.
"As far as I am aware, he is being a different person now.","To the best of my knowledge, he is no longer the same person.","To the extent of my knowledge, he is no longer a regular person.","To the extent of my knowledge, he is no longer a regular person.","I believe he is no longer a regular person, as far as I am aware.","He is definitely going anywhere now, right?","He is definitely going anywhere now, right?",Based entirely now' He is just'UP and DOWN' IT MADE NOW OUT OF THINGS-UP AND COMING.
I find it very attractive that she is older than my own mother.,Her being older than my own mother just makes me very happy.,"I'm enamored with the fact that she is older than my own mother, which is something I find very attractive.","I'm enamored with the fact that she is older than my own mother, which is something I find very attractive.","I'm attracted to the fact that she is older than my own mother, which is something I find very attractive.",The fact that she is older than everyone else is heartwarming.,The fact she can date ten years older than my own mother just makes me extremely attracted to her.,The fact she can date me is alluring because she is older than my own mother.
"Also invest in lessons, they are very helpful, and good luck.","Moreover, it is worth considering lessons as a valuable resource, and I wish you the best.","Moreover, it is advisable to take lessons as they are extremely beneficial, and I wish you all the best.","Moreover, it is advisable to take lessons as they are extremely beneficial, and I wish you all the best.","Moreover, it is advisable to take lessons as they are extremely beneficial, and I wish you all the best.",Done yet! It's highly beneficial!! Supporting you! Share your tips!,Done yet! It's highly profitable. Help others!!,Done yet! It's highly profitable. Help others!!
You simply go to google.com and enter the information you are searching for.,Access google.com and type in the information you are looking for by going there.,Access google.com and type in the information you are looking for by going there.,Access google.com and type in the information you are looking for by going there.,Access google.com and type in the information you are looking for by going there.,All you need to do is login to google.comand type in the search term you are looking for.,All you need to do arrowhead one click on google.com. Just type in the word you are looking for in google,All you need to do arrow click anywhere on google.com >>your searched field.
"Negative, but my mother will  make my father turn off what she refers to as his devil music.",My mother will force my father to turn off what she labels as his devil music.,"My mother will force my father to turn his devil-music turn-off Negative, but my mother insists on my strict observation.","My mother will oblige my father to turn off what she labels as his devil-stricken music, despite the negative messages.","My mother will oblige my father to turn off what she labels as his devil-stricken tracks, despite it being Negative.","Even if you turn down everything in life - mine FINALLY, but my mother will make my father turn off what she labels his devil music.","Even the best music is heard in the Negative room.... Negativ. Even better, my mother won't let my dad turn off his devil music.",Even the best music is heard in the bedroom.
He has a more attractive look.,He has a more appealing appearance.,He looks more sexy.,He looks more swish.,A more appealing appearance is attributed to his looks.,He possesses symmetry higher compared to others.,He possesses symmetry higherthan anyone else.,The man possesses uglier skin.
They are both homosexual in nature so I am unsure.,I am uncertain if they are both gay since I cannot determine their sexual orientation.,I am uncertain if they are both gay since I cannot determine their sex.,I am uncertain if they are both gay since I cannot determine their sex.,I do not know if they are both gay since I am unsure of their sex.,Gay isn't it?,Gay isn't it?,Gay - because they are both gay.
It looks like you have a long wait ahead of you.,Waiting seems long. Waiting for you to come back. Waiting for you to come back.,"Waiting seems to be a long way from you, as you have waited.","Waiting seems to be a long way from you, as you have waited.","Waiting seems to be a long way from you, as you have waited.",Long queue! Look up!,Long queue! Look up!,Long queue!!
MSN usually has what you are looking for.,MSN typically has what you need.,MSN typically has what you need.,MSN typically has what you need.,MSN typically provides you with what you need.,The most popular website on MSN is usually Messenger.,"The best news feed in the world is MSN, where you can find what you need.","The best news headlines on Facebook, Twitter, and Instagram belong to me."
Full House is a Korean movie.,Full House is a Korean film.,A Korean version of Full House is another Korean movie.,A Korean version of Full House is another Korean movie.,A Korean version of Full House is another.,Full House is a Korean film.,Full House is a Korean film.,Full House is a Korean film.
"I miss the irreverent, screw-you, type of lyrics.","I miss the lyrics, the lyrics are so overpowering, I miss the lyrics, so funny, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics, I miss the lyrics","I miss the lyrics, the way they make you sound like a jerk, and I wish I had the time to read them.",I long for the lyrics that are both irreverent and screw-you.,I long for the lyrics that are both irreverent and screw-you.,"The song lyrics are so overpowering, it makes me want to screw you up.","The song lyrics are so overpowering, it makes me want to screw you up.",The song''re words are so irreverent that they make me want to screw you up.
"""J'like dags?"" is an all-time classic.","""J'like dags?"" is a timeless classic, as is the question ""when the hell did that turn on your TV?""","""J'like dags?"" is a timeless and renowned question.","""J'like dags?"" is a timeless and renowned parody.","""J'like dags?"" is a cherished thought, as is the question ""when will I hear you?""","Classic car chasers know how to impress with ""J'like dags?""","Ever wanted - J'like dags!!""",Ever wanted - J'Loc??
Check their histories to see if they still exist.,Check if their records show any surviving survivors.,Check if their records show any surviving survivors.,Check if their records show any surviving survivors.,Check if their records show any surviving survivors.,Excluding anyone from registering in their database if they are no longer alive.,Excluding anyone from registering in EBay.,Exclud confirming rumoured Survivor status.
I could do this for one more season.,I could do this for another season.,I could do this for another season.,I could do this for another season.,I could do this for another season.,One calf season is all I need.,One calf season still isn't left.,"One full season out.."" ""The only time it's possible to do this is one... one season."""
"Do not be alarmed, this is not contagious.","This is not a contagious disease, so do not be anxious.","This is not a contagious issue, so do not be anxious.","This is not a contagious phenomenon, so do not be anxious.","This is not a contagious phenomenon, so do not be anxious.",Fear not! Don't lose faith in me!,Realistic! Don't worry - this is NOT communicable.,Realistic! Don't worry - nobody will catch you like this.
Mr. Goldman saw a flash of light across night sky over the the Rocky Mountains.,Mr. Goldman observed a bright flash of light across the night sky over the Rocky Mountains.,Mr. Goldman observed a bright radiance in the night sky over the Rocky Mountains.,Mr. Goldman observed a bright radiance in the night sky over the Rocky Mountains.,"Mr. Goldman observed a bright radiance in the night sky over the Rocky Mountains, indicating 'a ray of light'.","Big Light erupts from the night sky over the Rocky Mountains, causing Mr. Goldman to witness a bright light.","Big Light erupts from the night sky over the Rocky Mountains, causing Mr Goldman to witness a bright light.",Big Dishes in the night sky of the Rocky Mountains caught Mr Goldman's eye.
I would like to watch more episodes.,I want to watch more episodes.,I want to watch more episodes.,I want to watch more episodes.,I'd like to watch more episodes.,Would you be able to upload all the episodes you watch?,Would you be emcee watching any other telecastes?,Would anyone be able to upload all episode 1 or 2.?
