Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
 You have to go and fix it . ,It's your responsibility to mend it.,It is necessary to attend to it and restore it.,It is necessary to fix it.,It is necessary to fix it.,"Go ahead and mend it yourself, you have to fix it...",Go fix it - you have to do it now.,"Go fix it yourself, you're a mess too."
 Yes . I will . ,Yes. I will.,"Yes, I will.","Yes, indeed. I will.",Will. Yes.,Ok. I will yes - I do  Yes...,"Ok. I plan to do it - yes 'Yes.""",Ok. I plan to yes - I will.
does your family have a record of your ancestors ? ,Are there any records in your family that reveal the ancestors of your lineage?,Are there any records of your family's ancestry that reveal your surviving relatives?,Are there any records of your family's ancestry that reveal your tracing lineage?,Are there any records of your family members preserving information about your ancestors?,Is there any surviving ancestors you can enumerATE in your family tree?,"Genetic Finder infographic - do you know your family tree contains your ancestors buried or not based on phyla and census records derived from this family history (decline 25 years ago) – do they still exist today if you don't recall anything about them besides them saying ""we"" or ""they"" are anonymous, i.e. not related to you, and don’t worry a lot about you that you didn","Genetic Indeen Factook (family tree, please?"
 sure . My mom has been working on our family tree for years . She ’ s always updating it . ,My mom has been working hard for years to update our family tree. I can honestly say that she's a pro at it.,"My mother has spent years updating our family tree over time. I can trust her, and I know that she is a proponent of it.","Without question, my mother has spent years enhancing our family tree.","Without question, my mother has spent years enhancing our family tree.",I can honestly say I know for sure - my mom has been working hard for years to update my family tree... She's always doing the bare minimum for our family trees.,I can honestly tell her that my mom has been obsessively trawling through my great-grandpa and my grandma's main mnemonic... She'd been working on it for years and she'll be doing the same for me every year now. Our family tree is a dream whose only true home that I could take this in '08 or 006 or 016 and we have 69 family members in our yard,Sure enough — my mom has been working hard for years to update my great-grandmother's genealogical heirship... and she knows how to do it right.
 do you have a copy of your family tree in your house ? I ’ d love to see it . ,Do you keep a copy of your family tree in your house? I’d like to see a copy.,Do you possess a duplicate of your family tree in your residence? I hope you can view it.,Do you possess a duplicate of your family tree in your residence? I hope you can view it.,"Do/have '. If possible, please send me a picture of your family tree to examine in your house? I'm interested.","I'm a big fan of having stymies from your family tree in your house, do you have one on your computer and would you be able to take scanned and show us the family lord's ancestors' monikers too if you had one in the","I'm a big fan of having stymies from your family tree in your house, do you have one on your computer and would you be receptive to having it in the living conservatory/lawyers view it every now and then...?",I just happen to be living in your house and I even have a copy of your family tree (the tree is huge and in my family history) I'd love to see it if you can share it here please can you help?
" I can show it to you now , if you like . I think it goes back about 8 generations so far . ","I would be happy to show you it now, if you want to see it. I believe it has been around for 8 generations.",Would you like to see it? I believe it has been around for 8 generations.,Would you like to see it? I believe it has been around for 8 generations.,"Would the person present me with it now, if you prefer. I believe it has been around for 8 generations.","I can enlightEN you right away if you so like. I think it stretches back about 8 generations, I mean, ever so slightly.","I can enk you a picture right away - I think it has been around for 8 generations, if you like, I could show you it now.","I can enk you a picture right away - I think it has been around for 8 generations, if you like, I could show you it now..."
 that ’ s amazing . Do you have a large extended family ? ,"I'm wondering if you have a large extended family, can you share that with us?",Would you say that you have a large extended family?,Would your large extended family complement your exceptional gifts?,Would your large extended family complement your personality?,"I really really, really mean it? I mean are you surrounded by an extended family that is big and famished like that, is that right or wrong or not?)","I really really, really mean it is a big extended family? That is amazing btwn I know I'm in X for the first time?","Wow thats amazing, do you have a big extended family :/?"
 I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . ,I'Ve got 30 cousins on my mom’s side and 10 on my dad’s side.,"Within my family, I have 30 cousins from my mother's side and 10 from both sides of my father''.","Within my family, I have 30 relatives on my mother’s side and 10 relatives from my father .","Within the last year, I'Ve had 30 relatives on my mother's side and 10 relatives in my father'.",I ’ Ve got 30 cousins on my mom’s side and 10 on her dad’ s.,I ’ Ve got 30 cousins on my mom’s side and 10 on her dad’ s.,30 cousins on my mom's side and 10 on dad' s.
 are you very close to your first-cousins ? ,Are you very close to your first-born partner?,Are you in themidst of developing closer to your soulmate?,Are you in themidst of developing closer to your soulmate?,Are your initial romantic connections with your soulmate significant to you?,Is there a close-up romance you can still have in your first love – is it hardly ever in the news if you were approached by your best friend or worst friend mate from school or college despite their similarity in upbringing and knick-knacks and college intrusions in those earliest days of togetherness and infidelity or infancy in cynical and romantic backfingers or first-time nem,I don't think you are too far far away (no one knows for sure) from your first-cousin...,I don't you feel like you're really close to your first-cousins mate a lot if anything?
" the ones that are my age are close relatives . Now that I ’ m older , I don ’ t spend as much time with them as I used to , so I don ’ t know my younger cousins as well as the older ones . ",I don’t get to see my cousins who are older than me because they are close relatives who used to be a few years older than me.,"As I age, my closest relatives are close relatives of mine, but now that I am older, I don’t know as many of them as my younger cousins do.","As I age, my closest relatives are close relatives of mine, but as I grow older, I don’t know as much as my younger cousins who have departed.","As I mature, I find that my closest relatives are now older than me and spend less time with them, resulting in a lack of communication and misunderstandings between me.",I don’t get to spend as much time with my cousins that are my age anymore – I know that they are just as close as my own family a little bit... until I’m older and start rubbing shoulders with them.,I don’t get to spend nearly as much time with my close (auntiable) cousins my own age anymore because now I’m closer to them – but not as close as my older cousin cousin does... Hence I can’’T spend as long as I want to but don't want the same amount of time away from my younger cousin.,I don’t get to spend nearly as much time with my close (auntia) friends of my age group now that I’m almost an older person – I know my cousins better than I do now... but I can’’ t really talk to them because I didn’?
 I see . who ’ s the head of your household ? ,Who is the person responsible for managing your household?,Who is responsible for managing your household?,Could you inform me about the person who manages your household?,Could you inform me about the person who oversees your household?,"I'm not even sure who is in charge of the family I’m a part of, can you enlightEN me of your boss?",I'm just wondering who is in charge of your house right now...?,I'm just wondering who is in charge of your house right now...?
" it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . ","My mother is undoubtedly my mother, and her mother is the matriarch of the larger family.","It is certain that it is my mother. And fortunately, her mother is the leader of the larger family...","It is certain that it is my mother. And fortunately, her mother is the leader of the larger family...","It is certain that it is my mother. And fortunately, her mother is the leader of the larger family...",I can't deny it's definitely my mother - her mother is definitely the matriarch of the bigger family...,I can honestly vouch FOR MY MOTHER -IN DECIDED IT IS MEMBER MARY AND REFUNDING METHOD.,I can honestly vouch FOR MY MOTHER -IN DECIDED IT IS MEMBER MARY AND REFUNDING METHOD.
 that ’ s interesting . What does your grandfather think of your step-mother ? ,What is your grandfather's opinion on your step-mother?,What is your grandfather's opinion on your step-mother?,Could you share your grandfather's thoughts on your step mother?,Could you share your grandfather's thoughts on your step mother?,I'm just wondering if your grandfather has any thoughts on your step-mother...,I'm just wondering if your grandfather has any thoughts on your step-mother...,I'd like some info about your step-mother - what are your grandfather's thoughts on her...?
" at first , she was quite critical of her , but now that they ’ Ve been married for a few years , she ’ s starting to accept the fact that my father divorced my mother . ","She used to be quite critical of me – but now that they’ve been married for a couple of years, she’s starting to come to terms with the fact that my father divorced my mother.","Initially, she was critical of her, but now that they have been married for a few years, I think she’s accepting that my father divorced my mother.","Although at ease with her during her earlier years, she’s beginning to come to terms with the fact that my father divorced my mother, whom she encountered unexpectedly.","Although at ease with her during her earlier years, she’s beginning to come to terms with the fact that my father divorced my mother, whom my sister, from Canada.","She was really offended her mom was her a couple of years ago but now that they've been together for ages, she's finally coming to terms with the fact my dad divorced my mom — and her dad is no longer with me despite her past stipulations of marriage and my mother'  being married to someone else besides her, which she doesn't want to talk about anymore.","She was really offended her mom was her a couple of years ago but now that they've been together for ages, she's finally letting go of the fact my dad divorced my mom — she was bitter about his marriage to her mother.","I was pretty damn close to her when she first started hating her, but now that they’ve been married for a couple of years, she’s finally settling on the fact my father divorced my mother — which I had to make supine about."
" that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ","Step-mothers are often seen as being in the same category as grandmother or grandson, and that's pretty much how you feel about them.","Your step-mother resonates with you, similar to grandmother and granddaughter.","As a grandmother, if possible, that's similar to how your stepmother feels, and that too.","As a step-mother, do you believe that your feelings towards her are similar to those of'grandmother' or -like your own family?","Just like grandmother and grandson, your step-mother's gut feeling is akin to your grandma'', just like your gut instincts and likenesses to grandmas and grandkids, respectively, and that' s pretty much what you're feeling right now.","Grandmothers resembling grandma and grandson gets a similar vibe from step-mommy-women like you do with your grandmother and grandpa, etc...","Grandmothers resemblING grandparents and grandsons are pretty much the same with their step-mother, just like you feel about her."
"Hi , Mr . Wang . Do you feel like going boating with me ? ","Hi Mr. Wang, would you be open to embarking on a boat trip with me?",Would you like to participate in a cruise experience?,Would Mr. Wang join me on the vessel for a voyage?,Would Mr. Wang welcome you to join me for a trip on the boat?,Hi Mr. Wang – do you wan’t to go boating?,"Ok so you want to join me on a boat trip, would you like to come along on that adventure, Mr Wang Wang...?","Ok so you want to join me on a boat trip, would you mind if I did too?"
" Sounds interesting , I haven't gone boating for some time now , and what time ? ","I've been boating for a while now, but I'm not sure when I'll be able to go back. Does that sound interesting?","What is the timing for me to begin boating, if it's not been that way for some time?","What is the timing for me to begin exploring my boat, given that I haven't done it in the past few years?","Could you inform me about the time frame when I can begin boating, which may be intriguing?","boating sounds interesting - I haven't been on one for a while, when can I start?","boating sounds interesting - I haven't been on one for a while, when can I start?","boating sounds interesting - I haven't been on one for a while, when can I start?"
 How about tomorrow afternoon ? ,"Tomorrow afternoon, what will be interesting?","Tomorrow afternoon, what will happen?",Tomorrow afternoon?,Tomorrow afternoon?,I'm off to tomorrow afternoon - can you tell me what's happening there besides work tomorrow morning / we'll be having lunch there?,So for tomorrow afternoon...?,So there's a flight tomorrow afternoon...?
 Sure . Where shall I meet you ? ,Sure. Where can I find you?,Could you please inform me of where I can meet you?,Could you please inform me of where I can meet you?,Could you provide me with the address of the place where I can meet you?,Sure. Where can we go to have a meet and greet moment together...,Hey there. Where can I get to meet you mate?,Hey there mate where do you plan to meet?
 At the gate of the park . ,At the park's entrance.,At the entrance of the park.,At the entrance of the park.,At the entrance of the park.,at the park's entrance.,at the park's entrance.,at the park's entrance.
 Great . I look forward to meeting you . ,Great. I'm eagerly anticipating the chance to meet you.,Greetings and I look forward to meeting you.,"Very recently, I met you. I look forward to meeting you great.","Very recently, I met you. I look forward to meeting you very soon.",Excellent mate - I can't wait to meet you...,"Excellent mate there, I can't wait to meet you - great.",Excellent chance to get to know you great ill meet you.
 See you then . ,"Good luck, dear.","Hopefully, I will see you then.","Hopefully, I will see you then.","Would the phrase ""Good evening"" occur to you?",I'll see you then...,"So that'll be it, I hope you're okay with it.","So there it is, I'll see you then..."
 See you . ,Good luck.,Greetings.,Greetings.,Have pleasure.,I look you up.,Look you out a lot...,Nice one smooch a man...
I hear that you've been to the Saikei Ski Resort for the weekend . Did you enjoy it ? ,Did you have a great time at Saikei Ski Resort over the weekend?,Did the experience at the Saikei Ski Resort translate into a positive experience?,"Have you visited the Saikei Ski Resort during the weekend? If so, did you find it enjoyable?","Have you visited the Saikei Ski Resort during the weekend? If so, did you find it enjoyable?",Saikei Ski Resort you spent a weekend at last - can you share if you enjoyed your time there? (SMS: Not rated yet.,Saikei Ski Resort you spent a weekend at last - can you share if you enjoyed your time there :)?,Saikei Ski Resort you spent a weekend at last - can you share if you enjoyed your time there :)?
" Yes , it's so exciting , though I had the most falls in our skiing team . ","Despite having the most falls among the skiers, it's still exhilarating.","Although I had the highest number of falls in my skiing team, it's still thrilling.","Although, unfortunately, I have the highest number of falls in the skiing team, it is still very exciting.","Although, unfortunately, I have the highest number of falls in the skiing team, it is still very exciting.",I was the teammate with the biggest ski run - but I didn't have as many falls on my team... yet it's so exciting.,I was the ski teammate with the biggest jump jump - but I had the most falls in our group... It's so exciting.,I was the ski teammate with the biggest jump jump - but I didn't have the most falls on the team... :) It's so exciting.
 Isn't there any coach to teach you how to ski ? ,Skilehrer? Is there anyone who can teach you?,"Are there individuals who teach skiing, but none of them?","Are there individuals who teach skiing, but none of them?","Are there individuals who teach skiing, but none of them?",Skilehrer you don't have to ski if you need ski lessons?,Skilehrer you don't have to ski if you need ski lessons?,Skilehrer you don't have to ski if you need ski lessons?
 Of course there is . The top-level coaches there are from the State Sports General Administration . ,The State Sports General Administration is the source of the top-notch coaches there.,Naturally. The State Sports General Administration is the source of the top-notch coaches there.,Naturally. The State Sports General Administration is the source of the top-notch coaches there.,Naturally. The State Sports General Administration is the source of the top-notch coaches there.,"Sure enough, there is, because coaches there who are top-notch and come from the State Sports General Administration are a true goliad masters...","Sure enough, there is, because coaches there who are top-notch and come from the State Sports General Administration are a true envoy or grad school head coach...","Sure enough, there is, because coaches there who are top-notch and come from the State Sports General Administration are a true envoy or eminent entitliqitiyn or securitizer or whatever whatever their line is – and they are not seleccionioionies or even ivy league heads who have been hired or employed by federation or administration in response to... demand."
 Could you move smoothly ? ,Can you make yourself move without any difficulty?,Would you like to move quickly?,Would your ability to move quickly improve?,Would the difficulty level allow you to move quickly?,Shall we all just wait a little bit before you start moving out there - can you please help us?,Shall we all just wait a little bit before you start moving out there - can you please help us?,"Shall we all just wait a little bit before you start moving out there - can you please help us?’ If not, how much better do you move now..."
 Yes.My face even ached in the icy wind . ,"Yes, even in the cold wind, my face shivered and itched.","Yes. Despite the cold weather, my face still had a crust on it.","Although the temperature was cold outside, I felt something tugging at my face, even though it was still there.","Although the temperature was cold outside, I felt something tugging at my face, even though it was still there.","Ja, I did, and even in the cold wind my face shivered and itched like a baby.","Ja, I did, and even in the cold wind my face shivered and itched like a baby... I can barely breathe.","Ja, I did, and even in frigid wind there was a scratch on my face that stayed on me really well for the cold wind and cold outside I didn't feel warm or dry, it was cold enough to touch my skin again and feel good again...I could breathe again."
 What happened afterwards ? ,What transpired after the event?,What occurred following?,What occurred following?,What occurred following?,Was there anything else that went down that turned out to be a little more nuanced or out of the ordinary thing that was once incredibly rare and not something you could reasonably possibly have hoped to come up with in the world wide,"I just realised I was going to die,what?",I just rehearsed it... What happened next?
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,I was skiing all day when I realised something was wrong-I couldn't stop! (You can't imagine how terrified I must have been!),"As I enjoyed my skiing, I found that I could not stop. It was so exciting, and I was terrified.","As I enjoyed my skiing, I found that I could not stop. It was so exciting, and I couldn't believe what I had done.","As I enjoyed my skiing journey, I found it difficult to stop because, surprisingly, it left me terrified.","skiing for hours and I was so excited, I could stop skiing and there was an instant stop, you could tell I couldn't.","skiing for hours and I was so excited, I couldn't stop until one thing-I could not stand still - I. Imagine my emotions today, you can''nt believe it's me!'.","skiing for hours and I was so excited, I couldn't stop until one thing-I could not stand still - I. Imagine my emotions today... you can'nt believe it's so scary."
 Poor girl ! ,Poor girl!,The suffering of a poor girl is well-known.,The suffering of a poor girl?,"Doing the very difficult job, poor lady!",Poor girl!!!!!!!!!!!,O woe poor poor girl!,O woe poor poor girl!
You look pale recently . ,You've appeared pale lately.,"Recently, you appeared pale and looked pale.","Recently, you appeared pale and looked pale.","Recently, you appeared pale and glowing.","So you look pale now, you looked pale in the past few weeks...","So you look pale now, you looked pale in the last couple of days...","So you look pale now, you looked pale in the last couple of days..."
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,I am under a lot of pressure in the company. I have to be wrapped up at work.,Yes. My work is very stressful at the company. I need to be wrapped up.,"The company has put a lot of pressure on me, and now I have work that requires wrapping.","The company atmosphere is stressful, and I am under a lot of pressure. I need to be protected at work.","Yeah, I know, but I've been under a lot of pressure in the company right now and I have to be wrapped up with my work every single day. I can't even go to work without getting wrapped in paper towels or something, it's just sat on my desk there and it works out really well for me right then and there, too.""","Yeah, I know, but I've been under a lot of pressure in the company right now and I have to be wrapped up with my work every single day, right...","Ok so I'm under a lot of pressure in this company, I have to be wrapped up... I work for."
 Take good care of yourself . ,Ensure that you are taking care of yourself.,Maintain self-care.,Maintain and care for yourself.,Maintain cleanliness and hygiene.,Acquire self-resizable self...,Acquire self-resizable self...,Acquire self self-same love...
 Thank you . I will . ,Thank you very much. I will do everything possible for you.,Thank you. I will take all necessary measures.,Thank you. I will take all necessary measures.,Thank you. I will take all necessary measures.,"thank you. I do plan on doing a thief – I m going to, thrice i ll chth er hw thte rst jiha saha we kh lk qq hurray nath mein cse We join ftih.","thank you. I wont let you go.’ I,am going to re-book a flight now.","thank you. I wont let you go.’ I,am going to re – thank a mighty God!"
"Hey , Maggy , Did you hear about David ? ","Hi Maggy, did you know about David?","Maggy, as previously stated, did you know that David was involved with someone else?","Did David inform you about your relationship, Maggy?","Did David inform you about your relationship, Maggy?","Hey Maggy, did you know that David was a name you guys heard about?","Hey Maggy, were you able to get some updates on angie's news - David?","Hey there, Maggy, were you able to get some updates on David's whereabouts (Hi! Chilli) a long time back?"
" About David ? No , I didn ’ t hear anything . ",I didn't hear anything about David.,"Did David communicate with anyone? No, he didn't.","Could you provide any information about David? No, I heard nothing.","Could you provide any information about David? No, I heard nothing.",I didn't get any calls or texts from anyone -- I was still talking about David...?,I didn't get any calls or texts from anyone -- I was still talking to David...,I didn't get any calls or texts from anyone I enquiRED about David.
" You know , about David and his new boss . ",David's new boss is the subject of discussion.,Could you provide any information about David's new manager?,Could you provide any information about the relationship between David and his new supervisor?,Could you provide any information about the relationship between David and his new supervisor?,"David now goes under a new boss - you know, about David.",David now goes under his new boss's tutelage - about him.,"David now goes under his new boss's tutelage... well, you know what I did there."
" Sorry , I don ’ t quite follow you . ","I'm not a fan of your work, sorry.","Sadly, I am unable to follow you closely.","Sadly, I am unable to follow you closely.",Thank you for your interest in my life.,"I don't even have a crush on you, sorry.","Excuse me though, I don’t really know you.","Excuse me though, I don’t really know you."
" Well , I heard David has been fired . ","David has been dismissed, as per my knowledge.",It appears that David has been dismissed.,It appears that David has been dismissed.,It appears that David has been dismissed.,David has got fired - I heard.,David got fired - I heard.,David got fired - I heard.
" Oh , that is a shame . He is really hard working . ","I am sorry, that's a shame - he's been working so hard.",It is a shame that he is working hard.,"Although he works extremely hard, it's unfortunate.","Although frustrating, he is a very hard worker.",Shame it's so hard work for him.,Shame it's so hard work for him.,Shame it was hard work but he works hard :).
how do you usually get to school ? ,What is your usual mode of transportation to school?,What is the usual way you make it to school?,What is the usual way you make it to school?,Could you describe your typical daily mode of transportation to school?,"How usually do you go to your local post-school school meet up with your friends & family? What's your typical morning routine a day... into the morning or evening shifts from school--evening meals, if any (not one specific day) job?",I'm going to school tomorrow - how do you usually go about getting there and start your day off before school starts anyways?,"I'm going back to school from work, how do you usually go about getting there and back again a day before boarding school or whatever it is you decide to do anyways - like whichever is your preferred method of transportation :)?"
 I usually ride my bike . Which form of transport do you prefer to use ? ,What is your preferred means of transportation?,What is the mode of transportation you use to move around? I usually use my bike for transportation.,What is the mode of transportation you use to move around? I usually use a bike for transportation.,"As a person, which mode of transportation do you like to use for transportation?",I ride a bike for me - what mode of travel happiest are you in??,I ride a bike for me - what mode of travel happiest do you find in it??,I ride a bike - what mode of modem do you like to use for your commute & how do I travel it? (you know what kind of bike you prefer)
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","Cycling is the best way to increase my visual capacity, but driving my car is more appealing when I'm feeling unoccupied.","Cycling is good for cycling, but when fatigue occurs, driving my car can make cycling enjoyable.","Cycling provides me with a view that is perceived to be greater while riding bare wheels, I prefer to drive my car instead.","Cycling provides me with a view that is perceived to be greater while riding bare wheels, I prefer to drive my car instead.","I get a clearer visual out-trip mainly through cycling (my favorite form of transportation is my bike), but I don't feel like going out unless I'm lazy enough to drive my car because I feel I can see better while I cycle instead of writing or reading book) and I drive home from my house with my phone in my handcar (Italy, I think, because they're cheaper, and they even take my cellphone with me when I","Bike biking gives me a better visual jnee, but I'm lazy to see so I drive my car. I don't get that feeling when I see something else, I just feel like I can see more when my eyes are fixed on the road (I ride my bike, etc.) and I feel I get my fix if I stop and sit and drive, and then I end up sitting outside, idling in my seat inside, which","Bike biking gives me a better visual jnee, but I'm lazy to see so I drive my car instead if I want to drive errands and I can drive an Uber or Lycoming - I have always been jogging long distances & don't care unless I try my best."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,I think we should discourage people from using their private cars as they are responsible for causing too much pollution.,Should the use of private cars by individuals be prohibited as they are responsible for causing too much pollution?,Should the use of private cars by individuals be prohibited as they are responsible for causing too much pollution?,Should the use of private cars by individuals be prohibited as they are responsible for causing too much pollution?,"I think we should stop using private car's we all know they are a huge waste of resources - we need to make people feel less responsible and stop wasting our energy on private cars!""",I think we should stop people from using their private cars... they are too polluting!!!!!!!!!!!!,I think we pollute their car too much - we should stop using private cars...!
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","I agree with you, but I would have a hard time giving up my car - it's so convenient.","Although I agree, I would struggle to give up on owning my car. It's such a convenient option.","Although, I concur that I agree with you, it would be tough for me to give up on my car use. It's so convenient.","Although, it appears to be convenient to drive, I find it difficult to give up on my car.","I get it, but I'd have a hard time giving up my car - it's so convenient.","I get it, but I'd have a hard time giving up my car - it's so convenient.","I totally get why I keep using my car, but I would have a hard time if I didn't stop using it - it's so convenient."
" cars might be convenient , but they're so bad for the environment . ","Cars may be convenient, but they're not a sustainable solution for the planet.","Although cars may be convenient, they are detrimental to the environment.","Although cars may be convenient, they are detrimental to the environment.","Although cars may be convenient, they are detrimental to the environment.","Naked car shoppers are finding it easy to fit on a tight, eco-friendly road without being bothered by the environmental impact of the new car - and the car itself is not surprisingly practical after all these years...","Naked car shoppers are finding it easy to fit on a tight, eco-friendly road without being bothered by the environmental impact of the new electric-carrying robot (pictured, at the CESO conference last year) and the growing societal disquisition of green space - why aren't cars more environmentally friendly...","Naked car shoppers are fed up with the idea that cars are a greener, more eco-friendly replacement for the broken-down 'U here we go' type of car with fewer emissions, idk."
 do you have a car ? ,Do you have a vehicle in your possession?,Do you possess a vehicle?,Do you possess a vehicle?,Do?,"I just got a new car, do you happen to have one on you mate?","I just got a new car, do you happen to have one on you mate?","I just got a new car, do you happen to have one on you mate?"
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","I used to ride my bike, but I didn't really need it.","Although I had a bicycle, I used it as if it were. During the time I was accustomed to using it,I realized... ""I didn't really need it"" when I started out.","Although I had a bicycle, I used it as if it were. During the time I was in the cab, the thing I found out... I did not really need it....","Although cycling was a part of my life, I realized that it was no longer necessary.","I didn't really need it a lot before I started using my bike to get around, even though I had one before it was no longer needed or used - I guess I'm glad I took it back.","Bike my way a while ago, I was one, but after that I realized I didn't really need to use my bike that much - even though I rode my bicycle around town once.","Bike my way a while ago, I was one too but after that I realized I didn't really need to use my bike that much - even though I rode my bicycle around town once."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ","I'm not so inclined to use my car right now, but maybe if I were to sell it now, I wouldn't be as tempted.",Perhaps I would not feel as tempted to use my car if I were to sell it now.,Perhaps I would not feel as tempted to sell my car if it were sold presently.,Perhaps I would not feel as tempted to sell my car if it were sold presently.,"I wouldn't be so tempted to drive my car if I were to sell it now, maybe now I'm less likely to be reliant on my current lease deal and can afford to buy a used veyrilous car I can buy now and drive myself to the nearest garage instead of cribbing my new lease for the car myself every time I visit the dealership""","I wouldn't be so tempted to drive my car now - maybe it would be sold a few years ago, but maybe not now, maybe sometime soon.""","I wouldn't be so tempted to drive my car now - maybe it would be sold a month ago if that were to happen with me, though I don''T want to'save' my life unless I can sell it now."
 you could try . It would save you a lot of money . ,"If you could try it out, you would save a lot of money.","If given the opportunity, it would result in substantial savings.","If offered, it would result in substantial cost savings.","Given that, attempting it, could result in a considerable reduction in expenses.",A lot of money can be squandliTED if you give it a chance.,A simple try would lead to huge slashing costs for you out there if you can save any money at all you want...,A big money saving would be a great way to try - if you could try it out...
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","I'm perfectly fine with that. Every month, I spend hundreds of dollars on gas, insurance, and repairs.","That statement is accurate. Every month, I spend hundreds of dollars on gas, insurance, and repairs.","Although true, I incur expenses of hundreds of dollars each month on gas, insurance, and repairs.","Although true, each month I spend hundreds of dollars on gas, insurance, and repairs, so that is true.","I can honestly say I'm right - I spend hundreds of dollars every month on gas, insurance, and repairs...","I can honestly vouch FOR THOSE COSTS EVERY MONTH DURING GETTING UNIQUELY, AS I TOTALLY USE HEALTHY FULFISH COMES AND INSURANCE AND AS FINANCE FOR RENEWISE.","I can honestly vouch FOR THOSE COSTS EVERY MOMENT, Hundreds of dollars FOR TELECOPY, INSAESSION, AND CAREER FINANCES."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ","Besides driving to class on a bicycle every day, riding bikes instead of driving will provide you with ample exercise too!","Besides, cycling to class on a bicycle daily instead of driving will provide you with the opportunity to exercise while riding – see below!","As a substitute for driving, riding booze in class daily and cycling to class will provide you with supplementary exercise!","As a substitute for driving, riding booze daily and cycling to class will provide you with supplementary exercise!",Bike to class on a regular daily without commuting DAYS Earlier! Besides getting your cardio in there you can also get pumped up!,Bike to class every day (ie. no driving) - it will give you lots of exercise too!,Bike to class day by equating your regular commuting with a regular auto was an even better way to get to tonne and you'll also get lots of exercise - do you ride your bicycle to the class every day instead of driving yourself thrice if you have to drive to work out in class?)
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,I could do with losing weight but I'm so lazy with my car that I never seem to get anywhere.,"Despite the fact that I could lose a few pounds, I'm lazy because of the car. I find it difficult to walk and avoid wasting time on my commute.","Although I desire to shed some pounds, the car has made me lazy. I never have the energy to walk anywhere!","Although weight loss is possible, I feel like I have a responsibility to put'most weight on my plate' Despite the fact that I drive incredibly slowly, the novelty of it has made walking / running 0 - I can't find anything else!",I can't seem to lose weight even though I could probably do so soon!! I'm so tired of walking everywhere I go!,I cant lose weight just because I have a car. I never take naps or walk anywhere!,I cant lose weight just because I have a car. I'm always too lazy to walk anywhere I go!
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,Let's visit a car dealership. I'll help you sell your car at a low.,"Let's visit the dealership. Whenever possible, I can help you sell your car for a profit.","Allow me to visit you at a car dealership. Whenever possible, I will assist you in selling your car at an attractive price.","Allow me to visit you at a car dealership. Whenever possible, I will assist you in selling your car at an affordable price based on the profit.","I can go to any car lot and help you sell your car for a good enough price to get you some money to boot :).""",I can go straight to a car dealership and help you sell your car for...,Go straight to a car dealership - I'll help you sell your car for if you want to sell it for money :).
 sounds good ! Let's go ! ,HI MY CHILDREN ARE ALWAYS PRESENT WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ELSE WHICH ALSO,. Stunning! That is a great idea! Let's move on!,. Stunning! It seems very good! Let's go?,Would such as to make it worthwhile :). . Certainly!!,I mean it sounds great :) Let's go!,Sounds yummy :) Good luck!,Sounds yummy :) Good luck!
What's wrong with him ? ,What's the matter with him?,What is the problem with him?,What is the issue with him?,What is the issue with him?,"I don't see anything wrong with him, what's the problem behind it he' is doing - what can I do to fix it?","I don't get him, what's the problem with him - anything to do?","I don't get him, what's the trouble with him - anything to do?"
 His nose is out of joint because we forgot to invite him to the party . ,"We neglected to remind him to come to the party, causing his nose to be out of place.","Due to a lack of invitations, he is out of breath.","Due to neglecting to include him in the party, his nose is out of place.","Due to neglect, we neglected to include him in the party and his nose appears out of place.","Oops, we didn't invite him to the party, and now he's out of breath because his nose is out in the middle of it all due to our failed attempt to invite a friend to join us for the first time in over ten years - we never saw him again.","Oops, we didn't invite him to the party, and now he's out of breath because we never woke up with him and our noses are out too big for him.","Oops, we didn't invite him to the party, and now he's out of breath because we never woke up with him and our noses are out too big for him, leaving us a bit surprised and hurting for good measure - namely his nose nauseus etiquette pronounced nose-out-legging pique-worthy :)"
