Sentence,Formal_15
"Guillermo Coria defeated Alberto Martín 6 -- 3 , 3 -- 6 , 6 -- 2","Guillermo Coria emerged victorious over Alberto Martn with a score of 6 -- 3, 3 -- 6. 6 "" 2""; Albert O. Martio was defeated 6 to 6 with 6 minutes remaining."
The Red Bulls lost but made the 1st round of the playoffs .,"The Red Bulls were unable to secure a win, but they did manage to advance to the first round of the playoffs."
12 January 1978 : Cambridge United manager Ron Atkinson is appointed as manager of West Bromwich Albion .,"On January 12, 1978, Ron Atkinson, who had previously managed Cambridge United, is given the nod to become the manager of West Bromwich Albion."
"In 1979 he had his best year on tour , making a quarter-finals in Atlanta , Johannesburg and Tel Aviv .","In 1979, he reached the quarter-finals in the 1979 Atlanta, 1979 Johannesburg, and Tel Aviv matches, which was his best year on tour."
The next version was created by Robert Fuller 's brother Ron in 1986 .,"In 1986, Ron, the brother of Robert Fuller, created the next version, which was created by him in 1986."
The temple serves as a cultural and religious centre for Korean Hindus and immigrants from the South Asian countries .,The temple is a cultural and religious center for Korean Hindus and South Asian countries who have migrated to Korea.
"The clubhouse was built by Curtis , for the then sum of $ 60,000 , and rented it for a large charge to the club .","Curtis constructed the clubhouse, which was rented for a significant fee to the team, for $60,000 and was eventually finished by him."
"Mitsuhisa Ishikawa and Tomohiko Ishii from Production I.G , Danny Choo , Kaname , and Tasha with Miyuko from Korea were special guests for the event .","The occasion was attended by special guests including Mitsuhisa Ishikawa and Tomohiko Ishii from Production I.G, Danny Choo - the host of the event, Kaname's' Ka and Tasha and Miyuko from Korea."
Vempati Chinna Satyam ( 15 October 1929 - 29 July 2012 ) was an Indian dancer and guru of the Kuchipudi dance form .,"Vempati Chinna Satyam, a Kuchipudi guru, was an Indian who was born on October 15, 1929 and lived until his death in 1992. He was primarily renowned for his mastery of the KuChiudi or Cha Chaparo and was one of its earliest practitioners."
This incident was later celebrated and is now commemorated in Egypt on 25 January of every year as National Police Day .,This incident was later commemorated and is now recognized as National Police Day in Egypt on 25 January of every year.
Udaipur is a town in the Indian state of Madhya Pradesh near Ganj Basoda .,"In the Indian state of Madhya Pradesh, Udaipur is a town situated near Ganj Basod whose name owes its connection to the ancient fortress of Udurpatra, situated on the eastern side of the Himalayas."
"He was then replaced by Heraclius , a first cousin of Nicetas , and was forced to take monastic vows .","He was then replaced by Heraclius, a first cousin of Nicetas, who was obliged to take monastic vows."
"First , describe the areas with high pollen values instead of the areas with low pollen .","In general, identify the regions with the highest pollen levels rather than the ones with low pollination."
"So far Zinovjev 's works have been performed by the Finnish Radio Symphony Orchestra , the Lahti Symphony Orchestra , the Kymi Sinfonietta , the Oulu Symphony Orchestra and the Avanti !","The Finnish Radio Symphony Orchestra, the Lahti Symphony Orphanage, and the Kymi Sinfonietta have so far performed works by Zinovjev that have been performed by the Oulu Symphonyor and Avanti."
"It was designed by Richard Creed , built by Collins and Geoffrey and equipped by George Edwards of Monmouth .","It was designed by Richard Creed, constructed by Collins and Geoffrey, and furnished by George Edwards of Monmouth."
"McCall and Lesiuk left the band in the summer of 2007 , with McCall being replaced by Steven Tosh on drums and Jamie Macleod took over the bass tasks .","In the summer of 2007, McCall and Lesiuk withdrew from the group, with Steven Tosh on drums taking his place and Jamie Macleod taking on the role of bassist."
"In 1886 , Miles replaced General George Crook as commander of the armed forces fighting Geronimo , a Chiricahua Apache leader , in the Department of Arizona .","In 1886, Miles took over from General George Crook as commander of the armed forces in the Department of Arizona, where he was fighting Geronimo, a leader of Chiricahua Apaches."
"Barshi , is an earth dam on the local river near Pathari Dam , Solapur district in the state of Maharashtra in India .","An earth dam is erected on the aforementioned river in the vicinity of Pathari Dam, which is situated in Maharashtra's Solapur district, near Pathali Dam."
"He married Mary , the daughter of Brooke of Selston , Nottingham , and was succeeded by his eldest son , Richard .","He wed Mary, the daughter of Brooke of Selston. in Nottingham ; she was married to Mary and was later succeeded by his eldest son, Richard – Richard's brother."
Luk or Loke is the Chinese romanization of several ( but not all ) Cantonese surnames that are romanized as Lu in Mandarin .,"The term Luk or Loke is the term used to romanize various Cantonese last names that are also romanized in Mandarin as Lu, but not all."
"The correct rotations of the cube , which can be characterized by permutations of the body diagonals , are also described by conjugation in `` S '' .","In  S '', the correct rotations of the cube are also described by conjugation in a similar way to - S """"."
"For example , in amphibians Cerberus is expressed in the anterior dorsal endoderm and in mice it is expressed in the anterior visceral endoderm .","In the amphibian amphibians the anterior dorsal endoderm is the only known location for Cerberus, while in the mice the Ceruberus is located in its anterior visceral"
"He did clinical training at the Middlesex Hospital in London , and qualified as a medical doctor in 1943 .","At the Middlesex Hospital in London, he received clinical training and eventually became a medical doctor in 1943."
Sunny cut the track in November 1973 with Roger Greenaway producing while Chris Gunning provided the arrangement and conducted .,"In November 1973, Sunny and Roger Greenaway produced and provided the arrangement and conduct on the track, with Sunny cutting the work while Chris Gunning provided arrangements and conducted."
Damon Knight ( quoted by James Blish ) said about the interpretation of Knight 's story :,"According to James Blish, Damon Knight's statement on the interpretation of Knight’s story was:"
"The film is about Rafael , a new singer in Malayalam film industry .","The story of Rafael, a new Malayalam film industry vocalist, is the subject of the movie."
It was the third season broadcast more than two years after the family edition and more than three years after the first celebrity edition .,"It was broadcasted in its third season, more than two years after the family edition and more over three years later after a first celebrity edition."
"He died on 19 September 1891 in Gallatin , Tennessee , and received a Masonic in Gallatin .","He passed away on 19 September 1891 in Gallatin, Tennessee, and was granted a Masonic membership in the town."
The wrestler then jumps around and swings forward to fall back and let the opponent 's head drop into the mat .,"After a quick swoop of the wrestler's body, the grappling member springs forward to fall back and the other wrestleed back to the mat, allowing their head to drop and release."
She moved with her parents from Finland to Estonia at the age of 3 years and is currently living in Helsinki .,"At the age of 3, she relocated with her parents from Finland to Estonia and is now based in Helsinki with their daughter."
"The town is situated at the western end of the `` Horta de València '' , on the right bank of the river Turia .","The town is positioned at the western end of the  Horta de València '', on the right bank of a small, buttish river."
"Many of the demons in Solomon 's encounters are of Greek , Christian , Jewish , Egyptian , Arabic , and other traditions .","Solomon's encounters with demons from various traditions, including Greek, Christian, Jewish, Egyptian, Arabic, and others, are often unsettling."
The administrative region of Chenzhou in the Tang dynasty is under the administration of modern Zhoukou in eastern Henan :,"In the Tang dynasty, the administrative region of Chenzhou was administered by modern Zhoukou in eastern Henan, while modern Chengzhou is administered in western Hebei, a region that was ruled by the Zhu family during the 13th century."
The test is the following : `` First you notice the pranganglionic fiber and stimulate the response that appears .,"The test is as follows:  Initially, you detect the pranganglionic fiber and trigger the resulting response."
Ukhrul is also a tourist hotspot in the state of Manipur .,"Also in the state of Manipur, Ukhrul is a well-known tourist destination and Ugar stones."
"Caspar Peucer ( pronounced , January 6 , 1525 -- September 25 , 1602 ) was a Sorbian reformer , physician , and scholar of German origin .","Caspar Peucer, a German physician, scholar, and reformer, was born in Sorbia on January 6, 1525, in the Czech Republic and later in Germany in 1602."
"Cornelius Olatunji Adebayo is a former senator of Nigeria , who was governor and later became head of the Nigerian Federal Ministry of Communications .","Former Nigerian senator and former governor of the country, Cornelius Olatunji Adebayo, who later became the head of a new agency, the NigeriaNigerian Federal Ministry of Communications, is Cornelia Oltumini Adeyebay."
"Massachusetts voted for Harry S. Truman in 1928 , for Al Smith four times in the 1930s and 1940s , and for Franklin D. Roosevelt in 1948 .","In 1928, Massachusetts voters chose Harry S. Truman as their preferred candidate, while in the 1930s and 1940s, they voted for Al Smith four times for a vice presidency, and in 1948, he backed Franklin D. Roosevelt."
Ibn Amira was born at Alzira in the province of Valencia .,"Ibn Amira was a native of Alzira in the province of Valencia, where he was born."
"If we use an alternating Turing machine , we have the resource ATIME .","At time, is the resource that is available when we use an alternating Turing machine with an input that can handle Turbine technology."
"On November 13 , 2016 , David Machado was murdered in Fox Grove Park near the city of Hughson by Dennis Wallace .","Dennis Wallace was responsible for the death of David Machado on November 13, 2016, at Fox Grove Park in Hughson, New Jersey."
"On his death in 1946 , his papers on this project were uniformly in a still rough state .","When he died in 1946, his papers on the project were still in a rough state and unfinished."
"Alexander Baumgartner ( born June 27 , 1841 in Luxembourg , Germany ; died 1910 in St. Gallen , Switzerland ) was a poet and writer on the history of literature .","Alexander Baumgartner, a noted and illustrious writer and poet, was born in Luxembourg, Germany on June 27, 1841, and died in St. Gallen, Switzerland in 1910."
Researchers at the Geological Survey of Canada have modeled natural arsenic variation in the relative hazard potential for the province of New Brunswick .,The Geological Survey of Canada has developed a model of natural arsenic variation in the relative hazard potential of New Brunswick province.
"The airline was developed by Irelandia , which also formed other five airlines , namely VivaColombia , Ryanair , Allegiant Air , VivaAerobus and Tigerair .","The development of the airline was carried out by Irelandia, which also formed other five airlines, namely VivaColombio, Ryanair ; Allegiant Air  whose parent company is now BP, Virgin America & Enfante, UK Airways LLP, and vivaAerobus LP – also known as Tigerair."
The river Geamărtălui is a tributary of the River Breaza in Romania .,"In Romania, the River Breaza and Geamărtălui flow as a tributary of the river Geаmămă."
It was bought by C. R. Gregory in 1834 in the monastery of Saba . Robert Curzon saw it in 1883 .,C. R. Gregory acquired it in the monastery of Saba in 1834 and Robert Curzon later saw it 1883.
"Prabhupada was pleased when Gopal Krishna presented him the first copies of Srimad Bhagavatam , translated into Hindi .",Prabhupada was ecstatic when Gopal Krishna brought to his knowledge the first copies of Srimad Bhagavatam in Hindi which were later translated into other languages.
St.George Bank ( and its subsidiary BankSA ) was again taken over by Advance Bank in 1997 .,"In 1997, Advance Bank again regained control of St.George Bank (and its bank-related subsidiary BankSA)."
"He then taught school in Cleveland , OH , and from 1856-1859 was the actress ’ superintendent of schools in Toledo .","Following that, he taught in Cleveland, Ohio, and served as the superintendent of schools in Toledo from 1856-1859, as portrayed in the actress’ biography."
"The poem is preserved in four contemporary manuscripts , one of which is fragmentary :","In the presence of four contemporary manuscripts, including a fragment, the poem is preserved, with one of them being untouched."
Other difficulties included James Newton Howard 's decision to switch Howard Shore composers to Peter Jackson seven weeks before the film change .,"The decision to change the Howard Shore composers' monikers from James Newton Howard to Peter Jackson, even before the change, was met with other difficulties, including James' choice of director James N. Howard and his wife Yvonne when he was a young man."
Dusty Baker became the first black manager to participate in a World Series since Cito Gaston for Toronto in and .,"The first time a black manager participated in Series until Cito Gaston for the Toronto in and, with Dusty Baker becoming the first to do so after he threw the hat-trick for batting in the World Series with..."
"Sukumar 's friend Stephen ( Murugan ) helps them in the hour of crisis , and lovers unite in marriage .","Sukumar's comrade Stephen ( Murugan ) intervenes during the ensuing crisis, assisting them to reconcile, and lovers wed."
"Dr. Adams left Miss Sarah Hunt , with whom he married a daughter , married B. Hyatt in 1788 , esq .","In 1788, esq., Dr. Adams, who had a daughter with Miss Sarah Hunt and had married & married B. Hyatt, married Sarah."
"It is sometimes used as reductio ad absurdum of the well-known argument of design , which runs as follows :","As a reductio  d'irrational of the well-known argument of design, it is sometimes used as an argument for design :-)."
Kudawa is a village and village development committee in the Narayani zone in the Bara - district of south-east Nepal .,"In the Narayani zone of the Bara district of south-east Nepal, there is a village and village development committee named as Kudawa, which is responsible for organizing the village & village growth committee."
"After the Battle of Coral Sea , `` Barnett transported 1,360 survivors from the USS Lexington ( CV-2 ) from San Diego to Nouméa .","Following the Battle of Coral Sea, Barnett conveyed 1,360 survivors from San Diego to Nouméa on the USS Lexington (CV-2), where they were re-equivalent to 1,286 sailors."
"Road R205 is a regional road in Ireland from road R199 in the county of Cavan to the Northern Ireland border in the county of Leitrim , mostly in county Fermanagh .","The region of Ireland that runs from the county of Cavan to the Northern Ireland border in the County of Leitrim, mostly in county Fermanagh, is known as Road R205, a regional road in Ireland."
Schliemann detected five shafts and cleared them as the graves mentioned by Pausanias .,Schliemann identified five shafts and verified them as the graves mentioned by Pausanias.
"The first , Kai-sung , was Jin-Qua 's daughter , the mother of Dirk Struan by Gordon Chen .","The first, Kai-sung, was the daughter of Jin-Qua, the mother of Dirk Struan by Gordon Chen."
In 1974 the urban district was merged with Repton Rural District and part of South East Derbyshire Rural District to form the present South Derbyshire District .,"In 1974, the urban district was merged with Repton Rural District and a portion of South East Derbyshire Rural district to form the current South Derbyry District."
"For example , Cerberus is expressed in amphibians in the anterior visceral endoderm , and in mice it is expressed in the anterior dorsal endoderm .","In the anterior visceral endoderm, Cerberus is present in the thalamus of amphibians, while in mice, it is found in their anterior dorsal endingoderme."
"Abraham Hart was president , and Mayer Sulzberger secretary , of the board of trustees .","The board of trustees was composed of Abraham Hart as president and Mayer Sulzberger as secretary, while Hart served as chairman and SULZBER as Secretary."
"He collaborated with contemporary architects such as Giovan Giacomo Di Conforto , Bartolomeo Picchiatti and Francesco Grimaldi .","He worked with contemporary architects such as Giovan Giacomo Di Conforto, Bartolomeo Picchiatti and Francesco Grimaldi."
"Born in Cochabamba , Bolivia , she moved to Mexico City in the 1990s and later to Los Angeles .","She was born in Cochabamba, Bolivia, but relocated to Mexico City in the 1990s and later to Los Angeles."
"Born in Leiden , de Ruiter has played for FC Utrecht , FC Den Bosch , Excelsior , RKC Waalwijk and FC Emmen .","De Ruiter, who was born in Leiden, has previously represented Belgium on the international and amateur front for FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk and FC Emmen."
"Vermont is bordered by Mitcham to the north , Nunawading and Forest Hill to the west , Vermont South to the south and Wantirna and Ringwood to the east .","To the north of Vermont, there is Mitcham to the west, Nunawading and Forest Hill to its west, Vermont South to their south, and Wantirna and Ringwood to it east."
"Dr. Julio Square Junqueira was the first to be built in Arapongas , was named after Dr. Julio Junqueira named after the first mayor of Arapongas .","The first-ever edifice in Arapongas, Dr. Julio Square Junqueira was named after Dr, Julius Junquer, the first mayor of Ararapongos."
Prakash Raj also joined the team in August 2017 to allegedly play the role of producer Aluri Chakrapani .,"Prakash Raj, who is said to have played the role of producer Aluri Chakrapani, joined the team in August 2017 and is now an integral part of the operation."
"Meridian consists of the residents of Daykin , Alexandria , Western , Fairbury and Tobias , creating the 303 Nebraska School District .","Meridian, consisting of the inhabitants of Daykin, Alexandria., Western ; Fairbury & Tobias forming the 303 Nebraska School District notwithstanding, is a district within the state of Nebraska."
"July is , on average , the coldest month , the hottest in January .","The average temperature in July is the coldest, while it is hottest in January."
Another way to regulate the population of deer is to control the fertility rate .,Controlling the fertility rate is another approach to control deer population.
The first round took place in the weekend of 23 - 25 September 2011 in Slovakia ( Prievidza ),In the Slovakian region of Prievidza (On 23 - 25 September 2011) the first round of the competition took place over the weekend of 23 to 25 October 2011.
"He married Marie Magdalene Schweigaard , daughter of Tellef Dahll Schweigaard , niece of the leading politician Anton Martin Schweigaard and Aunt of later Prime Minister Christian Homann Schweigaard .","He wed Marie Magdalene Schweigaard, who was the daughter of Tellef Dahll Schweiganard and the niece of Anton Martin Schweiger, a leading politician and aunt of the later Prime Minister Christian Homann SchweIGARD."
"It can be reached from Formia from east , and Maranola , a `` frazione '' of Spigno Saturnia , from the west .",It can be accessed from Formia in the east and Maranola in Spigno Saturnio in Italy from the west.
"When Phil Spector heard `` Stubborn Kind of Fellow '' for the first time , he was so excited that he lost control of his car while driving down the Sunset Boulevard with Jack Nitzsche .","The first time Phil Spector and Jack Nitzsche sat down to listen to the ""Stubborn Kind of Fellow"" on Sunset Boulevard, Phil was so elated that they lost control of their car and were unable to keep their cool as they drove down Sunset Blvd."
Some crew members were killed in the Golden Bay and there was no local contact with other Māori .,There was no local interaction with other Mori and some crew members were killed in the Golden Bay.
The single was announced on 31 October 2015 and was released on 13 November 2015 .,"On 31 October 2015, the single was unveiled and then released on 13 November 2015 after being announced on 31 November 2015."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"Hazel was cast as the eldest sibling Alexandra Coppinger in the new TV-series ""Dead Gorgeous"" on the small television."
Some of them are described here and some of them are linked under `` External links '' below .,Some of them are summarized here and others are accompanied by  External links '' below.
"In Scottish football , semi-professional teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Most of the teams that compete below the Scottish Championship are semi-professional, and in all of Scottish football below this level, they form semi associations, competing at all levels below Scotland's Premiership (i.e., Scottish Professional Football Championship)."
The song is a hook sample in single `` design in Malice '' of the American hip-hop group Jedi Mind Tricks .,"The composition of the American hip-hop group Jedi Mind Tricks' Malice features a single  design for syllables, the hook sample of ''Male / Malence'?"
"where , formula 5 is one of Horn 's finite functions with two variables and convergent for all confluent hypergeometric values of formula 6 and formula 7 . It is given by :","For example,, where."
"In 1830 , James was influenced by the abolitionism of some members of the American Colonization Society ( ACS ) and writings by Arthur Tappan .","In the 1830s, James was swayed by the abolitionist actions of some members of the American Colonization Society ( ACS) and by Arthur Tappan's works."
"They were developed by Namco Bandai and published by CyberConnect2 , beginning with `` Naruto : Ultimate Ninja '' in 2005 .","They were created by Namco Bandai and published by CyberConnect2, with the first being  Naruto : Ultimate Ninja '' in 2005."
"The highway was cancelled on October 18 , 1954 , when FM 1241 was extended .","The extension of FM 1241 on October 18th, 1954, caused the highway to be cancelled, resulting in the cancellation of the road on that day."
The solar approach to this requirement is the use of solar panels in a conventional-powered aircraft .,"By incorporating solar panels into a conventional-powered aircraft, the solar approach is primarily used to address the issue."
"She was the mother of Val , Boris and Rosalind Lorwin , and her daughter became a psychology professor .","Val and Boris and Rosalind Lorwin were the offspring of the late Victorian woman, who went on to become a psychology professor, along with her daughter."
"Indirect evidence of dark matter comes from its gravitational influence on dark matter , as no other particles of matter have been observed in laboratories .","Indirect evidence of dark matter is a result of the absence of other particles of matter detected in laboratories, which are thought to have influenced dark space."
He was replaced in successive coups by Olusegun Obasanjo ( 1975 ) and Murtala Mohammed ( 1976 ) .,"He was succeeded by Olusegun Obasanjo (in 1975) and Murtala Mohammed (against his permission in 1976), but he was replaced in a series of coups thereafter."
"McMillan spent two years in the Royal Medical Corp. at Tidworth -- and later at Didcot , where he ran an MRS for soldiers injured in the Korean War .","At Tidworth, McMillan served two years in the Royal Medical Corp. before moving to Didcot, where he later ran an MRS for soldiers injured in Korea during his time there."
"`` Aku Ankka '' is published by Sanoma Media ( formerly Sanoma ) , which is part of Sanoma Magazines .",""" Aku Ankka '' is a literary piece published by Sanoma Media (formerly Sahoma) and published as part of Sanomie Magazines."
"Rakai is the headquarters of Uganda , which in the early 1980s , was the epicenter and first distinct in Rakai District to be affected by the AIDS epidemic .","Rakai, situated in the central part of Rakii District, is the administrative capital of Uganda, which was once the center and initial enclave in Raktai area to be impacted by the AIDS epidemic in its early 1980s."
The Asian activities became part of Ebel while the European activities were sold to Hong Kong entrepreneur Joseph Wong and are now part of Stelux Holdings .,Ebel took over the asian activities while the euro activities were sold to Joseph Wong and are now part of Stelux Holdings.
"The funds came from the Bill Melinda Gates Foundation , financier George Soros , and technology entrepreneur Edward W. Scott .","The funding was provided by the Bill Melinda Gates Foundation, as well as the Silicon Valley mogul George Soros and technology entrepreneur Edward W. Scott."
"Finale is a city in South Africa in the province of Mopani District Municipality , Limpopo .","Finale, which is a city in the South African province of Mopani District Municipality in Limpopo province, is located in Final."
"Rashidi was not charged , but he was detained by Moroccan authorities , when he was repatriated .","Although he was not charged, Rashidi was detained by Moroccan authorities upon his return, despite no charges being filed against him."
"He was appointed prosecuting attorney for Seneca County in 1824 , for Williams County in 1826 , and for Sandusky County in 1827 .","In 1824, he was appointed as the prosecuting attorney for Seneca County, and in 1826, in Williams County and Sandusky County."
Lake Georgetown is also a source of drinking water for Georgetown and the nearby town of Round Rock .,"Both Georgetown and the nearby town of Round Rock rely on the drinking water of Lake Georgetown, which also supplies drinkingwater to the surrounding area."
Holly was musically influenced by Elton John .,Ewan's influences on Holly' life were also as strong as those of Elton John in the music of Holly.
"At the time of his death , David Cardinal Beaton was Lord Chancellor of Scotland , Archbishop of St Andrews , and Cardinal Legate in Scotland .","At the time of his death, David Cardinal Beaton was Lord Chancellor of Scotland, Archbishop of St Andrews. He was also the Archdeacon of the United Kingdom and the Deputation Delegate of INTEG."
Kjeld Deichmann died suddenly in 1963 and Erica closed the studio and gave up pottery .,"In 1963, Kjeld Deichmann's untimely death caused Erica to close the studio and abandon pottery, prompting her to consider the closure of the pottery shop."
"However , Michael Jackson , Prince , and Madonna were influences on the album .","The influence of Michael Jackson, Prince & Madonna on the resulting album was not accounted for, as it was also influenced by other artists such as Madonne, Michael J. Jackson, and Prince."
"The only tram depot is at Miraflores . Termini are San Antonio , and Oriente .","At the only nearby tram and bus termini, Miraflores, there is one, with the termina fi and Oriente nearby."
"He also helped to establish meditation centers throughout North , Central and South America as well as in Europe .","He also aided in the establishment of meditation centers in North, Central and South America as well as in Europe."
"In Sri Lanka , the title of Chartered Accountant ( CA Sri Lanka ) can be used by only members of the Institute of Chartered Accountants of Sri Lanka .",Only those who are a Chartered Accountant ( CA Sri Lanka ) and formerly ICSC members can use the designation in Sri Sri Lanka.
"Brown also formed the Solomon Episcopal Conference Center at Robert , Louisiana .","The Solomon Episcopal Conference Center, which was also established by Brown, was established in Robert, Louisiana."
"Lobethal Bierhaus is a regional beer brewery , with German style influences .","A regional beer brewery with a focus on German style, Lobethal Bierhaus, is based on the regional German-style beer."
Financial regulators sometimes share the worldview of their regulated entities through sectoral regulation .,Sectoral regulation may be used by financial regulators to mirror the worldview of their regulated entities through sectoral regulations.
"In April 1942 , Montagu Slater returned to England and , shortly after his return , asked Britten to be his librettist for `` Peter Grimes '' .","In April 1942, Montagu Slater, who had returned to England that same year, asked Britten to be his libretto for  Peter Grimes, shortly after his return."
Three years later he won a silver medal in the same competition at the European Championship in Hahnenklee for West Germany .,"At the European Championship in Hahnenklee for West Germany, he won a silver medal three years later in the same competition and went on to claim the silver medley trophy for Switzerland."
"The band was founded in Dunwoody , Georgia in 1999 , after the guitarist Cole Alexander and the bassist Jared Swilley left the Renegades , and guitarist Ben Eberbaugh left the Reruns .","In 1999, the Renegades were left by their lead guitarist Cole Alexander and the bassist Jared Swilley, and guitarist Ben Eberbaugh left the Reruns, prompting the formation of the band in Dunwoody, Georgia."
Some of them are described here and some of them are linked under `` External links '' below .,Some of them are summarized here and others are accompanied by  External links '' below.
"The second editor is Herbert Wessels ( since 2009 ) , editor in chief is Markus Ermert ( since 2002 ) .","Since 2009, Herbert Wessels has been the second editor and Markus Ermert is the editor in chief."
Ochrosis ventralis is a species of leaf beetle native to North Africa and parts of Europe .,"A type of leaf beetle, Ochrosis ventralis, is indigenous to North Africa and certain parts of Europe and is known for its small scales."
Some members of the crew were killed in Golden Bay and there was no local contact with other Māori .,There was no local interaction with other Mori and some crew members were killed in Golden Bay.
These three paternal dynasties governed the Kingdom of Waalo with the maternal family Mbooj .,The Kingdom of Waalo was ruled by the maternal family Mbooj and was also governed by these three paternal dynasties.
"In the early 1950s , Fiaminghi began creating works that were abstract art and incorporated elements of constructive art .","Fiaminghi's work, which was primarily abstract art with a constructive art sensibility, was initiated by him in the early 1950s."
The Pennsylvania Route 268 leads from the west end of the bridge south to Parker and to the north to Emlenton .,"From the western end of the bridge, the Pennsylvania Route 268 travels south to Parker and north to Emlenton."
"His name , Afolabi , is `` Born into wealth `` . His nickname in Nigeria means Robocop because of his stiff movements .","Afolabi, also known as  Born into wealth afghan, is also referred to as Robocop in Nigeria due to his stifling movements."
"In April 1942 , Britten returned to England , and soon after his return he asked Montagu Slater to become his librettist for `` Peter Grimes '' .","In April 1942, Britten returned to England and requested Montagu Slater to serve as his libretto for  Peter Grimes's work."
"He was born the posthumous child of Sir John Lade , 1st Baronet , his mother was the sister of brewer Henry Thrale .","Sir John Lade, 1st Baronet, was the father of the late Sir William Wiltshire and the mother of brewer Henry Thrale."
"The exception was between late 2005 and 2009 , when he played in Sweden with Carlstad United BK , Serbia with FC Terek Grozny and the Russian FK Borac Čačak .","He was not the only one who made the significant exception, as he played for Carlstad United BK in Sweden, FC Terek Grozny in Serbia, and FK Borac aak in Russia from late 2005 to 2009."
The episode was written by Chuck Tatham and directed by Fred Savage .,The episode was penned by Chuck Tatham and acted as a retcon and directed by Fred Savage.
The meeting is interrupted by the arrival of various messengers from various powerful or influential Mardukans in the city with many dinner invitations for the Prince .,"The meeting is thrown into disarray when the Prince is brought to the city by various messengers from various Mardukans of strong or influential status, who have extended numerous dinner invitations to him."
"Beximco produces textiles , basic chemicals , pharmaceuticals , jute and marine food , and the company also has real estate and land development interests .","Beximco, which has a significant presence in the real estate and land development sectors, produces textiles, basic chemicals, pharmaceuticals, jute, and marine food."
`` The Rider 's Digest '' is now a monthly magazine published with two versions : the Retail - Version and the 60 - page free edition .,The monthly publication of The Rider's Digest now comes in two versions: the Retail - Version and the 60-page free edition.
"His wife was Klára Csabi , and their son Ferenc Wathay was also a famous commander and author of the `` Songbook of Ferenc Wathay '' .","Klára Csabi was the spouse of Ferenc Wathay, a renowned commander and the author of the  Songbook of his father."
"A ratio of 2.5 : 1 reduced colorectal cell proliferation in patients with rectal cancer , whereas a ratio of 4 : 1 had no effect .","In patients with rectal cancer, a 2.5:1 colorectal cell-proliferation ratio was found to be responsible for the decrease in color:ct, while cf."
"He was born Charles Wyndham Standing in London , England and died in Los Angeles , California .","Charles Wyndham, also known as Charles, was born and raised in London, England but died in Los Angeles, California."
"Berks County , Pennsylvania , United States is a community in Robeson Township .","Berks County, Pennsylvania, United States is where the Robeson Township community is located."
"Vermont is bordered to the north by Mitcham , to the west of Nunawading and Forest Hill , to the south by Vermont and to the east by Wantirna and Ringwood .","Mitcham, Nunawading, Forest Hill, Vermont, and Wantirna and Ringwood are the northern, western, south, east and west borders that the Vermont area shares with."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","The South Watuppa Pond, also known as Cook Pond or South West Watapa pond, is situated to the south east of Laurel Lake and to west of the Taunton River."
Only Ronnie Fields did not play a single game in the NCAA or the NBA .,Ronnie Fields was the only non-no-sequence in both the NCAA and the NBA while he did not participate in any of the other notable nonseason games.
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","In Kent, England, on October 6, 1899, Duncan McIntyre was born, the son of Captain Ivor Ewing McIntotych, father of the local resident."
"There is also a respiratory disease in ruminants , and animals may refuse to eat , appear lethargic and also develop neurological signs .","In addition to respiratory disease, ruminants also suffer from respiratory diseases, while animals may exhibit nauseous behavior, display lethargy, and display neurological symptoms."
"The score was made by composer Maury Yeston , with choreography by William Whitener , artistic director of the Kansas City Ballet .","The choreography of the work was done by William Whitener, the artistic director of The Kansas City Ballet, while the composer Maury Yeston composed the score."
"`` Dream '' was performed at the Royal Opera House , Covent Garden , in 1961 , produced by John Gielgud and conducted by Georg Solti .","At the Royal Opera and a production of ''Dream', which was produced by John Gielgud and conducted by Georg Solti, he performed  Dream' at the Opera Royal, Covent Garden, in 1961."
"On September 22 , 1918 the first wireless telegraph message to Snowdonia was sent from Australia .","The initial telegraph message to Snowdonia from Australia was sent on September 22, 1918, and it was transmitted wirelessly from the Red Sea to reach Snowdon."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","The South Watuppa Pond, also known as Cook Pond or South West Watapa pond, is situated to the south east of Laurel Lake and to west of the Taunton River."
"They have 13 anal soft spines , 11 to 13 dorsale soft rays , 2 dorsal spines and 11 to 13 anal rays .","They have a total of 13 anal soft spines, 11 to 13 dorsale soft rays and 2 doric spins."
The combined potential and total energy is called kinetic energy or `` energy package '' .,The total potential and total energy are referred to as the kinetic energy or  energy package ''.
"They were there for us to pray , and they were there to enjoy us .","They were there for us to pray, and they were here to have fun with us."
Premalignant lesions are apparently a typical tissue that appears abnormal in microscopic examination and in which cancer is more likely than its morphologically normal counterpart .,Premalignant lesions are a typical tissue that appears abnormal in microscopic examination and may have underlying morphologically normal cancer.
"`` R. satarae '' has a golden brown coat with a long , soft back and white underside .","""With a long, soft back and white underside, R. satarae has ''golden brown'"" as its name suggests, and its coat has an unusually long, supple back."
