Sentence,Formal_15
Vempati Chinna Satyam ( 15 October 1929 - 29 July 2012 ) was an Indian dancer and guru of the Kuchipudi dance form .,"An Indian practitioner of the Kuchipudi dance form, the Guru of Indian dance known as ""The Guru"" was known to have been known since ancient times as the guru of Buddhism."
This incident was later celebrated and is now commemorated in Egypt on 25 January of every year as National Police Day .,"Later, the incident was celebrated and is now, on the 25th of January, every year in Egypt, designated as National Police Day."
Udaipur is a town in the Indian state of Madhya Pradesh near Ganj Basoda .,"Near the Ganj Basoda, in the Indian state of Madhya Pradesh, is the town of Udawapur, located near the airport of Mumbai, India."
"He was then replaced by Heraclius , a first cousin of Nicetas , and was forced to take monastic vows .","Following that, Heraclius, a cousin of Nicetas, took over and was required by him to take vows to the priesthood. He was then replaced by Heracelius and required to follow this example of other nobles."
"First , describe the areas with high pollen values instead of the areas with low pollen .",Identify the regions with high pollen concentrations instead of the ones with low.
"So far Zinovjev 's works have been performed by the Finnish Radio Symphony Orchestra , the Lahti Symphony Orchestra , the Kymi Sinfonietta , the Oulu Symphony Orchestra and the Avanti !","The works of Zinovjev have been presented by the Finnish Radio Symphony Orchestra, the Lahti Symphonyor, and the famously inactive KYMiSinfonietta, as well as the impressive performances by SURIA Symphony, OU Orchestra and OTO!"
"It was designed by Richard Creed , built by Collins and Geoffrey and equipped by George Edwards of Monmouth .","Designed by Richard Creed, constructed by Collins and George, and furnished by George Edwards of Monmouth, it was designed by."
"McCall and Lesiuk left the band in the summer of 2007 , with McCall being replaced by Steven Tosh on drums and Jamie Macleod took over the bass tasks .","Following the departure of McCall and Lesiuk in the summer of 2007, the band replaced them with a drummer, Steven Tosh, on drums, and bassist Jamie Macleod."
"In 1886 , Miles replaced General George Crook as commander of the armed forces fighting Geronimo , a Chiricahua Apache leader , in the Department of Arizona .","In 1886, Miles assumed control of the armed forces in the Army and Navy, replacing General George Crook, and engaged in battles with General Hospitalier General Grant Kelly, in which he identified him as a candidate."
"Barshi , is an earth dam on the local river near Pathari Dam , Solapur district in the state of Maharashtra in India .","An earth dam situated on the riverbed in the vicinity of Pathari Dam, in its current location near the state of Uttar Pradesh in India's state Of Maharashtra is called the Earth Dam."
"He married Mary , the daughter of Brooke of Selston , Nottingham , and was succeeded by his eldest son , Richard .","Following his marriage to Mary, the daughter of Brooke of Selston. in Nottingham ; he was succeeded by his eldest son Richard."
Luk or Loke is the Chinese romanization of several ( but not all ) Cantonese surnames that are romanized as Lu in Mandarin .,"Many Cantonese last names are also romanized in Mandarin as Lu, but some are not."
"The correct rotations of the cube , which can be characterized by permutations of the body diagonals , are also described by conjugation in `` S '' .",". S = - 1). The correct rotations of the square are also described by the inverse rotation of a square, which can be characterized by ''permutations of body diagonals, if they are known."
"For example , in amphibians Cerberus is expressed in the anterior dorsal endoderm and in mice it is expressed in the anterior visceral endoderm .",The presence of Cerberus in the front endoderm of amphibians and mice is due to its presence in both the anterior dorsal and anterior visceral endums.
"He did clinical training at the Middlesex Hospital in London , and qualified as a medical doctor in 1943 .","Following his completion of his medical training at the Middlesex Hospital in London and certification as a doctor in 1943, he continued his education."
Sunny cut the track in November 1973 with Roger Greenaway producing while Chris Gunning provided the arrangement and conducted .,"In November 1973, Sunny performed on the track, with Roger Greenaway producing and Chris Gunning providing arrangements and conducting, while Sunny cut the song, which was produced with the help of Roger Jones."
Damon Knight ( quoted by James Blish ) said about the interpretation of Knight 's story :,"According to James Blish, what does James hear about the interpretation of Knight's story, and how does he interpret it?"
"The film is about Rafael , a new singer in Malayalam film industry .","The film portrays Rafael, a novel singer in the Malayalam film industry."
It was the third season broadcast more than two years after the family edition and more than three years after the first celebrity edition .,"The third season aired more than two years later than the family edition and later in the third year more over a period of time, with the celebrity edition vs. family."
"He died on 19 September 1891 in Gallatin , Tennessee , and received a Masonic in Gallatin .","Following his death on 19 September 1891 in Tennessee's Gallatin area, he was granted a Masonic membership in Galatter."
The wrestler then jumps around and swings forward to fall back and let the opponent 's head drop into the mat .,"After the wrestle, the individual moves forward and backward, causing the matmate to drop down and release their head."
She moved with her parents from Finland to Estonia at the age of 3 years and is currently living in Helsinki .,"At the age of 3, She moved with her parents from Finland to Estonia and is currently living in Helsinki with their family."
"The town is situated at the western end of the `` Horta de València '' , on the right bank of the river Turia .","The municipality is positioned on the right bank of the river Turia, at the western end of  Curtea de València ''."
"Many of the demons in Solomon 's encounters are of Greek , Christian , Jewish , Egyptian , Arabic , and other traditions .","Many forms of Greek, Christian / Jewish. Egyptian ; Arabic ', and other traditions are identified as the root of Solomon's encounters with demons."
The administrative region of Chenzhou in the Tang dynasty is under the administration of modern Zhoukou in eastern Henan :,"The administrative region of Chenzhou in the Tang era was administered by modern Zhoukou in eastern Henan, while the region is administered mainly by the Chinese government."
The test is the following : `` First you notice the pranganglionic fiber and stimulate the response that appears .,The examination involves identifying the pranganglionic fiber and triggering the resulting response.
Ukhrul is also a tourist hotspot in the state of Manipur .,"Additionally, Ukhrul, a city in Rajasthan, is renowned for its tourism attractions, and it is located in the state of Manipur."
"Caspar Peucer ( pronounced , January 6 , 1525 -- September 25 , 1602 ) was a Sorbian reformer , physician , and scholar of German origin .","As a physician, physician scholar, and scholar of German descent, Caesar was known as ""CSCAPer"" (from the year 1525, to 1700)."
"Cornelius Olatunji Adebayo is a former senator of Nigeria , who was governor and later became head of the Nigerian Federal Ministry of Communications .","Cornelius Olatunji of Abuja, formerly of the Nigerian Senate, served as governor of Nigeria and served in office from 1996 to 1996."
"Massachusetts voted for Harry S. Truman in 1928 , for Al Smith four times in the 1930s and 1940s , and for Franklin D. Roosevelt in 1948 .","Massachusetts selected Harry S. Truman as their candidate in 1928, Al Smith as the candidate for president in the 1930s and 1940s, and Franklin D. Roosevelt as president 1948."
Ibn Amira was born at Alzira in the province of Valencia .,"Alzira, in the province of Valencia, is where Ibn Amira grew up."
"If we use an alternating Turing machine , we have the resource ATIME .",The resource ITS is obtained by utilizing an alternating Turing machine when a Turbine machine is employed and an input resource is used.
"On November 13 , 2016 , David Machado was murdered in Fox Grove Park near the city of Hughson by Dennis Wallace .","Dennis Wallace caused the death of David Machado on November 13, 2016, in Fox Grove Park near the city of Hughson, in a shooting near his home. The shooting occurred on Wednesday, November 13, 2016."
"On his death in 1946 , his papers on this project were uniformly in a still rough state .","His papers on the project were in a state of uniformity until his death in 1946, when he died."
"Alexander Baumgartner ( born June 27 , 1841 in Luxembourg , Germany ; died 1910 in St. Gallen , Switzerland ) was a poet and writer on the history of literature .","Alexander Baumgartner, a contemporary writer of the history of literature, was born in Luxembourg, Germany on June 27, 1841, but died in St. Gallen, Switzerland, in 1910."
Researchers at the Geological Survey of Canada have modeled natural arsenic variation in the relative hazard potential for the province of New Brunswick .,"The relative risk potential of New Brunswick province has been influenced by the natural arsenic variation in the province, which has modeled variation at the Canadian Government's Bureau of Statistics."
"The airline was developed by Irelandia , which also formed other five airlines , namely VivaColombia , Ryanair , Allegiant Air , VivaAerobus and Tigerair .","The development of the airline was done by Irelandia, which also formed other five airlines, namely VivaColombio, Ryanair."
The river Geamărtălui is a tributary of the River Breaza in Romania .,"In Romania, the River Breaza and the river Geamărtălui are both streams that flow downstream from the city."
It was bought by C. R. Gregory in 1834 in the monastery of Saba . Robert Curzon saw it in 1883 .,"The item was acquired by C. R. Gregory in 1834 from the monastery of the Abbey of, and was exhibited to Robert Curzon in its pristine surroundings in the 1883 monastery."
"Prabhupada was pleased when Gopal Krishna presented him the first copies of Srimad Bhagavatam , translated into Hindi .","Following the presentation of the first copies of Srimad Bhagavatam by his master, God Shiva, to him by the guru, Prabhupada was pleased to receive the copy of this text in Hindi from his father, the Lord Krishna's pupil, who was then known as Lord Shiva."
St.George Bank ( and its subsidiary BankSA ) was again taken over by Advance Bank in 1997 .,"Advance Bank purchased St.George Bank and BankSA, a subsidiary of Advance, in 1997 and subsequently reabsorbed the former bank."
"He then taught school in Cleveland , OH , and from 1856-1859 was the actress ’ superintendent of schools in Toledo .","Following that, he taught school in Cleveland, Ohio, and served as the superintendent of schools in Toledo for three years, beginning in 1856-1859, while also serving as superintendent in the school of the actress."
"The poem is preserved in four contemporary manuscripts , one of which is fragmentary :","Four examples of contemporary manuscripts contain the preserved poem, including a fragment that contains traces of the poem."
Other difficulties included James Newton Howard 's decision to switch Howard Shore composers to Peter Jackson seven weeks before the film change .,"The difficulty level was also compounded by James Newton Howard's choice to change the Howard Shore composers from Howard Howard to composer Peter Jackson, who switched to Peter Johnson seven weeks before the change in the film industry."
Dusty Baker became the first black manager to participate in a World Series since Cito Gaston for Toronto in and .,"The participation of Dusty Baker in the World Series was a historic moment, as he was the first black manager to participate in Series action since Toronto in 2007, with Cito Gaston being the predecessor."
"Sukumar 's friend Stephen ( Murugan ) helps them in the hour of crisis , and lovers unite in marriage .","Sukumar and his acquaintance Stephen provide assistance to them during the crisis, and lovers marry."
"Dr. Adams left Miss Sarah Hunt , with whom he married a daughter , married B. Hyatt in 1788 , esq .","Dr. Adams, who had been married to a daughter of Miss Sarah Hunt, married B. Hyatt in 1788, esq."
"It is sometimes used as reductio ad absurdum of the well-known argument of design , which runs as follows :","As a reduction of the well-known argument of design, it is sometimes used as : - ""Although derived from the following symmetry, 'Design' is characterized by...."
Kudawa is a village and village development committee in the Narayani zone in the Bara - district of south-east Nepal .,"In the district of Bara in South-east Nepal, namely the Narayani area, there is a village and village development committee named as Mr. Kudawa."
"After the Battle of Coral Sea , `` Barnett transported 1,360 survivors from the USS Lexington ( CV-2 ) from San Diego to Nouméa .","Following the Battle of Coral Sea, Barnett moved 1,360 survivors from San Diego to Nouméa on the USS Lexington (CV-2), where he was awarded the contract."
"Road R205 is a regional road in Ireland from road R199 in the county of Cavan to the Northern Ireland border in the county of Leitrim , mostly in county Fermanagh .","The region encompassing road R199 in the county of Cavan to the Northern Ireland border in, mostly in county Fermanagh, is known as Road R205 in Ireland."
Schliemann detected five shafts and cleared them as the graves mentioned by Pausanias .,"According to reports, however, on 21 September 1848, s. ciuc., or  96, locate five shafts and identify them as the graves mentioned by Pausanias."
"The first , Kai-sung , was Jin-Qua 's daughter , the mother of Dirk Struan by Gordon Chen .","The mother of Xuanzhang's son, namely Kai-sung, was born to Gordon Chen and was known as Kai, while Jin-Qua, also known by the same name, had a daughter named Kai."
In 1974 the urban district was merged with Repton Rural District and part of South East Derbyshire Rural District to form the present South Derbyshire District .,"The present South Derbyshire District was formed in 1974 by combining the urban district with the nearby South East Derbyry Rural District and a portion of the former SouthEast Derbyery Rural district, which includes the borough of Derby."
"For example , Cerberus is expressed in amphibians in the anterior visceral endoderm , and in mice it is expressed in the anterior dorsal endoderm .","The expression of Cerberus in amphibians is restricted to the anterior visceral endoderm, whereas in mice it is limited to mice and the dominant area of the animal's stomach."
"Abraham Hart was president , and Mayer Sulzberger secretary , of the board of trustees .",Abraham Hart served as the president of the board of trustees and Mayer Sulzberger served secretary.
"He collaborated with contemporary architects such as Giovan Giacomo Di Conforto , Bartolomeo Picchiatti and Francesco Grimaldi .","His involvement in architecture with contemporary architects, such as Architects for Venice and the New World, consists of works by renowned architects such Astaire, P."
"Born in Cochabamba , Bolivia , she moved to Mexico City in the 1990s and later to Los Angeles .","Following her birth in Cochabamba, Bolivia, she relocated to Mexico City in the 1990s, and subsequently to Los Angeles."
"Born in Leiden , de Ruiter has played for FC Utrecht , FC Den Bosch , Excelsior , RKC Waalwijk and FC Emmen .","Despite being born in Leiden, de Ruiter has experience playing for teams such as FC Ukrecht, FC Den Bosch, Excelsior, RKC Westphal and FC Emmen."
"Vermont is bordered by Mitcham to the north , Nunawading and Forest Hill to the west , Vermont South to the south and Wantirna and Ringwood to the east .","Vermont's interior is enclosed by a range of towns, with northern towns like Mitcham, Nunawading and Forest Hill to the west,, South Vermont, and East Vermont."
"Dr. Julio Square Junqueira was the first to be built in Arapongas , was named after Dr. Julio Junqueira named after the first mayor of Arapongas .","Dr. Julio Square, or Dr, was named after Dracos, and was the first building in the city of Arapongas."
Prakash Raj also joined the team in August 2017 to allegedly play the role of producer Aluri Chakrapani .,"Additionally, in August 2017, Prakash Raj was added to the team in a new manner, supposedly to fill the role of producer Aluri Chakrapani, which was not previously mentioned."
"Meridian consists of the residents of Daykin , Alexandria , Western , Fairbury and Tobias , creating the 303 Nebraska School District .","The population of Meridian, which includes Daykin, Alexandria, Western, Fairbury, and Tobias, forms the 303 Nebraska School District."
"July is , on average , the coldest month , the hottest in January .","Averagely, July is the lowest month for freezing, while January is hotter."
Another way to regulate the population of deer is to control the fertility rate .,"Controlling the fertility rate is a method of controlling the population of deer, which is another way to control deers."
The first round took place in the weekend of 23 - 25 September 2011 in Slovakia ( Prievidza ),The weekend of 23-25 September 2011 saw the first round of fixtures held in Slovakia ( Prievidza) during the weekend.
"He married Marie Magdalene Schweigaard , daughter of Tellef Dahll Schweigaard , niece of the leading politician Anton Martin Schweigaard and Aunt of later Prime Minister Christian Homann Schweigaard .","He entered into a marriage with Marie Magdalene Schweigaard, who is the daughter of Tellef Dahll Schweiganard, whose niece is portrayed by the prominent politician Anton Martin Schweiger and heir of the later Prime Minister Christian Homann Schweigeard."
"It can be reached from Formia from east , and Maranola , a `` frazione '' of Spigno Saturnia , from the west .","It is accessible from Formia in the east and Maranola, a suburb of nearby Saturnio, in Italy from the west."
"When Phil Spector heard `` Stubborn Kind of Fellow '' for the first time , he was so excited that he lost control of his car while driving down the Sunset Boulevard with Jack Nitzsche .","The excitement that Phil. Spector experienced when he heard "", '' Stubborn Kind of Fellow"" for the first time was so great that a few minutes later, while driving along Sunset Boulevard with Jack Nitzsche, his car flipped over."
Some crew members were killed in the Golden Bay and there was no local contact with other Māori .,The absence of regular contact with other Mori prevented the crew from returning home after some crew members died in the Golden Bay.
The single was announced on 31 October 2015 and was released on 13 November 2015 .,"The release of the single was on 13 November 2015, following its announcement on 31 October 2015."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"In the latest television series ''Daily Beautiful': portrayed by Hazel, the role is played by the younger sister of deceased actress Alexandra Clements."
Some of them are described here and some of them are linked under `` External links '' below .,Below are some of the items that are discussed and some others that can be found by clicking on  External links '' below.
"In Scottish football , semi-professional teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Most teams below the Scottish Championship participate in Scottish football, with a considerable number of semi-professional teams competing at all levels below Scotland's Premiership."
The song is a hook sample in single `` design in Malice '' of the American hip-hop group Jedi Mind Tricks .,"The composition of the song, ""Malice"" by the American rapper Jedi Mind Tricks, features a single  design as sung hook sample."
"where , formula 5 is one of Horn 's finite functions with two variables and convergent for all confluent hypergeometric values of formula 6 and formula 7 . It is given by :","Given that,, then."
"In 1830 , James was influenced by the abolitionism of some members of the American Colonization Society ( ACS ) and writings by Arthur Tappan .","The writings of Arthur Tappan and the isolationist ideology of some members of the American Colonization Society (ACS) had a significant impact on James, causing him to become influenced by them in 1830."
"They were developed by Namco Bandai and published by CyberConnect2 , beginning with `` Naruto : Ultimate Ninja '' in 2005 .","Beginning with  Naruto : optimum infantile, which was released in 2005, by CyberConnect2, they were developed by Namco Bandai and developed and published by the Japanese software company Cyberconnect2 (see also: "" (2005): The Anime and the Culture: Naruga: Ultimate Ninja""."
"The highway was cancelled on October 18 , 1954 , when FM 1241 was extended .","The extension of FM 1241 on October 18th, 1954, caused the highway to be cancelled, resulting in the cancellation."
The solar approach to this requirement is the use of solar panels in a conventional-powered aircraft .,"The use of solar panels in a conventional-powered aircraft is the preferred method of addressing this need, while others rely on batteries."
"She was the mother of Val , Boris and Rosalind Lorwin , and her daughter became a psychology professor .","The mother of Val was Val's son, and the father of Boris and Rosalind Lorwin, was a psychologist, while her daughter later became renowned for her teaching abilities."
"Indirect evidence of dark matter comes from its gravitational influence on dark matter , as no other particles of matter have been observed in laboratories .","Dark matter appears to be indirect evidence of its existence, as no other particles of matter have been detected in laboratories, and its effects on dark matter are not immediately evident."
He was replaced in successive coups by Olusegun Obasanjo ( 1975 ) and Murtala Mohammed ( 1976 ) .,"Following a series of successive coups by Nigeria's presidents, Olusegun Obasanjo (1975) and EL Salvador'', President of Nigeria and wife of the former President, Murtala Mohammed (1976), he was replaced."
"McMillan spent two years in the Royal Medical Corp. at Tidworth -- and later at Didcot , where he ran an MRS for soldiers injured in the Korean War .",McMillan served two years in the Royal Medical Corp. at Tidworth and later at RAFTS in Denmark at the War Memorial Hospital in Exeter.
"`` Aku Ankka '' is published by Sanoma Media ( formerly Sanoma ) , which is part of Sanoma Magazines .","The publication ""  As"" is published by Sanoma Media (also known as Sanomie), which is a subsidiary of Saroma Magazines."
"Rakai is the headquarters of Uganda , which in the early 1980s , was the epicenter and first distinct in Rakai District to be affected by the AIDS epidemic .","The capital of Uganda is situated in Rakai, which is also known as the headquarters of the country. During the AIDS epidemic of 1980, Rakii District was the center and first identified by the district."
The Asian activities became part of Ebel while the European activities were sold to Hong Kong entrepreneur Joseph Wong and are now part of Stelux Holdings .,"The Asian activities were integrated into Ebel, while the European activities are now transferred to Joseph Wong, a Hong Kong entrepreneur, and are part of Stelux Holdings."
"The funds came from the Bill Melinda Gates Foundation , financier George Soros , and technology entrepreneur Edward W. Scott .","The funding was provided by the Bill Melinda Gates Foundation, financier George Soros et al. – and technology entrepreneur Edward W. Scott."
"Finale is a city in South Africa in the province of Mopani District Municipality , Limpopo .","Finale, located in South Africa, is a city in the province of Mopani District Municipality and Limpopo."
"Rashidi was not charged , but he was detained by Moroccan authorities , when he was repatriated .","Although he received no charges, Rashidi was held by Moroccan authorities upon his return, and subsequently released."
"He was appointed prosecuting attorney for Seneca County in 1824 , for Williams County in 1826 , and for Sandusky County in 1827 .","In 1824, he served as the attorney for Seneca County in 1825, while likewise, in 1901, 1826, 1901, Williams County, and 1827, respectively, appointed him as his appointment as atmeanwhile, the same office being called as prosecution attorney, for the Borough of New Haven in 1911, 1911 and 1911."
Lake Georgetown is also a source of drinking water for Georgetown and the nearby town of Round Rock .,Lake Georgetown provides drinking water to both Georgetown and the neighboring town of Round Rock.
Holly was musically influenced by Elton John .,"Although Holly identified with Elton John, his influence on Holly's music was also evident."
"At the time of his death , David Cardinal Beaton was Lord Chancellor of Scotland , Archbishop of St Andrews , and Cardinal Legate in Scotland .","At the time of his death, David Cardinal Beaton was serving as Lord Chancellor of Scotland, Archbishop of St Andrews, and Cardinal Legate in Scotland."
Kjeld Deichmann died suddenly in 1963 and Erica closed the studio and gave up pottery .,"Following the unexpected death of Kjeld Deichmann in 1963, Erica closed down the studio and abandoned pottery."
"However , Michael Jackson , Prince , and Madonna were influences on the album .","Although the album was not a work of art, it was influenced by Michael Jackson, Prince & Madonna."
"The only tram depot is at Miraflores . Termini are San Antonio , and Oriente .","The district of Miraflores has the only tram depot, and the two stations of Termini are: San Antonio and Oriente."
"He also helped to establish meditation centers throughout North , Central and South America as well as in Europe .","Additionally, he contributed to the establishment of meditation centers in North, Central, South America, and Europe."
"In Sri Lanka , the title of Chartered Accountant ( CA Sri Lanka ) can be used by only members of the Institute of Chartered Accountants of Sri Lanka .","Members of the Institute of Chartered Accountants of Sri Lanka are the only ones authorized by Sri Sri, Lanka, to use the title of Certified Accountant ( CA SriL) in Srilight."
"Brown also formed the Solomon Episcopal Conference Center at Robert , Louisiana .","Additionally, Brown established the Solomon Episcopal Conference Center in Robert, Louisiana, where he expanded the center to include a theater and conference hall."
"Lobethal Bierhaus is a regional beer brewery , with German style influences .","The regional beer brewery, Lobethal Bierhaus, has German-influenced beer and German style characteristics."
Financial regulators sometimes share the worldview of their regulated entities through sectoral regulation .,"Financial regulators may, at times, use sectoral regulation to mirror the worldview of their regulated entities."
"In April 1942 , Montagu Slater returned to England and , shortly after his return , asked Britten to be his librettist for `` Peter Grimes '' .","Following his return to England in April 1942, Montagu Slater asked Britten to serve as the libretto for  Peter Grimes, and subsequently asked him to."
Three years later he won a silver medal in the same competition at the European Championship in Hahnenklee for West Germany .,"At the European Championship in Hahnenklee for West Germany, he won a silver medal three years later."
"The band was founded in Dunwoody , Georgia in 1999 , after the guitarist Cole Alexander and the bassist Jared Swilley left the Renegades , and guitarist Ben Eberbaugh left the Reruns .","Following the departures of Cole Alexander and Jared Swilley from the Renegades, and Ben Eberbaugh from The Republic, the band was formed in 1999 in Georgia and was based in Dunwoody, GA."
Some of them are described here and some of them are linked under `` External links '' below .,Below are some of the items that are discussed and some others that can be found by clicking on  External links '' below.
"The second editor is Herbert Wessels ( since 2009 ) , editor in chief is Markus Ermert ( since 2002 ) .",Herbert Wessels has been the second editor (since 2009.) and Markus Ermert has served as editor in chief since 2002.
Ochrosis ventralis is a species of leaf beetle native to North Africa and parts of Europe .,"Native to North Africa and certain European regions, Ochrosis ventralis is a leaf beetle species."
Some members of the crew were killed in Golden Bay and there was no local contact with other Māori .,"Although a number of crew members were killed in Golden Bay, there was no communication between the community and other Mori."
These three paternal dynasties governed the Kingdom of Waalo with the maternal family Mbooj .,"The Kingdom of Waalo, under the leadership of the maternal family of Mbooj, was under control of these three dynasties, all of which were male and fatherstamped by the same maternal kin."
"In the early 1950s , Fiaminghi began creating works that were abstract art and incorporated elements of constructive art .","Abstract art and constructive art elements were introduced by FIaminghi in the early 1950s, when he aimed to create works of art."
The Pennsylvania Route 268 leads from the west end of the bridge south to Parker and to the north to Emlenton .,"The west end of the bridge, south of Philadelphia, to Parker and north to North to East, is where Pennsylvania Route 268 leads to Pennsylvania, from the south end to east, and to the north, east to West Chester."
"His name , Afolabi , is `` Born into wealth `` . His nickname in Nigeria means Robocop because of his stiff movements .",His name is Afolabi and translates to  Born into wealth.His nickname in Nigeria is Robocop because of his hettle movements.
"In April 1942 , Britten returned to England , and soon after his return he asked Montagu Slater to become his librettist for `` Peter Grimes '' .","Following his return to England in April 1942, Britten requested Montagu Slater to serve as his libretto for  Peter Grimes '' and wrote a poem on the subject for his own work."
"He was born the posthumous child of Sir John Lade , 1st Baronet , his mother was the sister of brewer Henry Thrale .","His mother, namely Sir John Lade, 1st Baronet, and his sister, Henry Thrale, were siblings born to him."
"The exception was between late 2005 and 2009 , when he played in Sweden with Carlstad United BK , Serbia with FC Terek Grozny and the Russian FK Borac Čačak .","However, he made a small contribution during the period of late 2005-2009, when residing in Sweden with Carlstad United BK and FC Terek Grozny, and then in Russia with FC FC aak."
The episode was written by Chuck Tatham and directed by Fred Savage .,"The writer of the episode, Chuck Tatham, and Fred Savage, the director, worked together on the show."
The meeting is interrupted by the arrival of various messengers from various powerful or influential Mardukans in the city with many dinner invitations for the Prince .,The meeting is interrupted by the arrival of several messengers from various powerful or influential Mardukans in the city with numerous dinner invitations for the Prince.
"Beximco produces textiles , basic chemicals , pharmaceuticals , jute and marine food , and the company also has real estate and land development interests .","Beximco, with interests in both the property and real estate sectors, produces textiles, basic chemicals, pharmaceuticals and other commodities, as well as jute and marine food."
`` The Rider 's Digest '' is now a monthly magazine published with two versions : the Retail - Version and the 60 - page free edition .,"The monthly magazine, ""The Rider's Digest"", is published in two versions: the Retail - Version and the 60-page free edition."
"His wife was Klára Csabi , and their son Ferenc Wathay was also a famous commander and author of the `` Songbook of Ferenc Wathay '' .","His spouse, Klára Csabi, and their son, the commander-in-chief, named ""Ferenc"" ""The Shepherd""; besides,  Songbook of the Shepherd, one of his reputed authors, his wife was known as ''The King of The People""."
"A ratio of 2.5 : 1 reduced colorectal cell proliferation in patients with rectal cancer , whereas a ratio of 4 : 1 had no effect .","Patients with cancer of the rectum experienced decreased colorectal cell proliferation at a rate of 2.5:1, while expressing the same at 4: 1 remained normal."
"He was born Charles Wyndham Standing in London , England and died in Los Angeles , California .","Charles ""The Prince of Wales"" was born Charles Windsor in London, England, but he died in Los Angeles, California."
"Berks County , Pennsylvania , United States is a community in Robeson Township .","The community situated in Robeson Township is located in the vicinity of Robson County, Pennsylvania, United States."
"Vermont is bordered to the north by Mitcham , to the west of Nunawading and Forest Hill , to the south by Vermont and to the east by Wantirna and Ringwood .","Vermont is situated to the north, bounded by Mount Cham to its north and west, by Nunawading and Forest Hill to their west, to Vermont to southeastern part, and to The Plains between the towns of Prospect and Prospect, on the east side, near the town of Wantirna and Ringwood to his east."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","South of Laurel Lake and to the west of the Taunton River, to its south east from Mainland China's Maritime City, is Cook Pond, also known as South Watuppa Pond or South Cook, which is situated on the Delaware River."
Only Ronnie Fields did not play a single game in the NCAA or the NBA .,"Ronnie Fields and his associates were both involved in the NCAA and the NBA, but he failed to participate in any games."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","Captain Ivor McEwing McIntyre delivered his first child, Duncan McIntotychre, on October 6, 1899, in Kent."
"There is also a respiratory disease in ruminants , and animals may refuse to eat , appear lethargic and also develop neurological signs .","In addition to respiratory disease, ruminants also suffer from respiratory diseases, while animals may exhibit symptoms such as refusal, inability to consume food, and neurological symptoms."
"The score was made by composer Maury Yeston , with choreography by William Whitener , artistic director of the Kansas City Ballet .","The composer Maury Yeston composed the score, while choreography was done by William Whitener, who is the artistic director of the Kansas City Ballet."
"`` Dream '' was performed at the Royal Opera House , Covent Garden , in 1961 , produced by John Gielgud and conducted by Georg Solti .","At the Royal Opera House, Covent Garden, in 1961,  Dream '' was presented as a musical production by John Gielgud, with Georg Solti conducting, and it was performed at the same time at 301 Broadway."
"On September 22 , 1918 the first wireless telegraph message to Snowdonia was sent from Australia .","The initial telegraph message to Snowdonia from Australia was sent on September 22, 1918, and it was transmitted wirelessly from the Red Sea to Australia."
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","South of Laurel Lake and to the west of the Taunton River, to its south east from Mainland China's Maritime City, is Cook Pond, also known as South Watuppa Pond or South Cook, which is situated on the Delaware River."
"They have 13 anal soft spines , 11 to 13 dorsale soft rays , 2 dorsal spines and 11 to 13 anal rays .","The presence of 13 anal soft spines, alternating 11 to 13 dorsale soft rays and between the two and two two-dorsal spine and ear canals respectively, is evident in their anatomy."
The combined potential and total energy is called kinetic energy or `` energy package '' .,"The energy package, also known as kinetic energy, is the sum of potential and total energy."
"They were there for us to pray , and they were there to enjoy us .",They provided comfort for us during prayer and enjoyment for our enjoyment.
Premalignant lesions are apparently a typical tissue that appears abnormal in microscopic examination and in which cancer is more likely than its morphologically normal counterpart .,"During a microscope, observing primarily normal tissue, such as pôles, doux, and malignancies, it is evident that preparing tissue for cancerous growths is more difficult than detecting cancer in its morphologically normal form."
"`` R. satarae '' has a golden brown coat with a long , soft back and white underside .","The species, R. sativae, has a coat that is golden brown in color, but its back is soft and white on the underside, and its tail is long and soft."
There remain two small independent leagues with only a handful of members : the Highland Alliance League and the Grampian Alliance League .,"Two of the country's minor, independent leagues, namely the Highland Alliance League and the Grampian Alliance league, continue to exist."
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .",The phrase  Fall Beil '' was most recently used in 1949 in West Germany and in 1966 in East Germany.
"Annette Amelia Crum married Bryant , the daughter of Samuel Crum , on September 29 , 1874 . They had one daughter .","Bryant, the daughter of Samuel Crum and Annette Amelia Crumm, married Bryan. The marriage occurred on September 29, 1874, and they had a daughter, Annetta."
"Furthermore , a triple threat match for the United States Championship between Champion Jack Swagger , The Miz and Kofi Kingston was .","Additionally, a United States Championship showdown between Jack Swagger, The Miz, and Kofi Kingston was characterized by 'a three-pack' threat."
"The song was presented in the sixth promo for the second season of `` Sons of Anarchy '' , a television series FX network .",The sixth advertisement featured the song during the airing of the second season of  Sons of Anarchy's series on TV.
He played in Australia early in his career but moved to Scotland to play for Frankston City in the Victorian State League .,"Although he participated in Australia during his earlier career, a few years later, his career career was cut short when il transferred to Scotland and joined Frankston City in the Victorian State League."
